 0.9000; -340.398846; -0.927519;  13;
 0.9100; -340.432213; -0.927257;  13;
 0.9201; -340.463584; -0.926805;  13;
 0.9301; -340.493077; -0.926424;  13;
 0.9401; -340.520810; -0.925938;  13;
 0.9501; -340.546853; -0.925468;  13;
 0.9602; -340.571317; -0.925027;  13;
 0.9702; -340.594278; -0.924537;  13;
 0.9802; -340.615820; -0.924023;  13;
 0.9902; -340.636025; -0.923539;  13;
 1.0003; -340.654960; -0.923000;  13;
 1.0103; -340.672697; -0.922479;  13;
 1.0203; -340.689301; -0.921926;  13;
 1.0303; -340.704840; -0.921385;  13;
 1.0404; -340.719361; -0.920826;  13;
 1.0504; -340.732927; -0.920270;  13;
 1.0604; -340.745589; -0.919709;  13;
 1.0704; -340.757405; -0.919109;  13;
 1.0805; -340.768407; -0.918529;  13;
 1.0905; -340.778647; -0.917957;  13;
 1.1005; -340.788168; -0.917379;  13;
 1.1105; -340.797016; -0.916751;  13;
 1.1206; -340.805216; -0.916162;  13;
 1.1306; -340.812810; -0.915583;  13;
 1.1406; -340.819832; -0.914996;  13;
 1.1506; -340.826316; -0.914400;  13;
 1.1607; -340.832297; -0.913748;  13;
 1.1707; -340.837791; -0.913161;  13;
 1.1807; -340.842833; -0.912575;  13;
 1.1907; -340.847450; -0.911988;  13;
 1.2008; -340.851665; -0.911386;  13;
 1.2108; -340.855503; -0.910786;  13;
 1.2208; -340.858986; -0.910182;  13;
 1.2308; -340.862135; -0.909581;  13;
 1.2409; -340.864969; -0.908980;  13;
 1.2509; -340.867508; -0.908398;  13;
 1.2609; -340.869771; -0.907774;  13;
 1.2709; -340.871774; -0.907172;  13;
 1.2810; -340.873534; -0.906568;  13;
 1.2910; -340.875066; -0.905966;  13;
 1.3010; -340.876385; -0.905364;  13;
 1.3110; -340.877506; -0.904759;  13;
 1.3211; -340.878441; -0.904153;  13;
 1.3311; -340.879204; -0.903546;  13;
 1.3411; -340.879807; -0.902937;  13;
 1.3511; -340.880261; -0.902328;  13;
 1.3612; -340.880576; -0.901712;  13;
 1.3712; -340.880765; -0.901094;  13;
 1.3812; -340.880835; -0.900474;  13;
 1.3912; -340.880797; -0.899847;  13;
 1.4013; -340.880660; -0.899216;  13;
 1.4113; -340.880431; -0.898578;  13;
 1.4213; -340.880119; -0.897933;  13;
 1.4313; -340.879731; -0.897279;  13;
 1.4414; -340.879275; -0.896617;  13;
 1.4514; -340.878757; -0.895946;  13;
 1.4614; -340.878183; -0.895263;  13;
 1.4714; -340.877560; -0.894569;  13;
 1.4815; -340.876893; -0.893861;  13;
 1.4915; -340.876188; -0.893138;  13;
 1.5015; -340.875449; -0.892400;  13;
 1.5115; -340.874681; -0.891645;  13;
 1.5216; -340.873889; -0.890869;  13;
 1.5316; -340.873077; -0.890079;  13;
 1.5416; -340.872248; -0.889263;  13;
 1.5516; -340.871406; -0.888424;  13;
 1.5617; -340.870555; -0.887561;  13;
 1.5717; -340.869696; -0.886672;  13;
 1.5817; -340.868834; -0.885756;  13;
 1.5917; -340.867970; -0.884811;  13;
 1.6018; -340.867108; -0.883836;  13;
 1.6118; -340.866249; -0.882830;  13;
 1.6218; -340.865395; -0.881781;  13;
 1.6318; -340.864547; -0.880719;  13;
 1.6419; -340.863709; -0.879612;  13;
 1.6519; -340.862880; -0.878470;  13;
 1.6619; -340.862063; -0.877292;  13;
 1.6719; -340.861258; -0.876077;  13;
 1.6820; -340.860466; -0.874827;  13;
 1.6920; -340.859688; -0.873540;  13;
 1.7020; -340.858925; -0.872217;  13;
 1.7120; -340.858178; -0.870861;  13;
 1.7221; -340.857446; -0.869467;  13;
 1.7321; -340.856730; -0.868041;  13;
 1.7421; -340.856032; -0.866583;  13;
 1.7521; -340.855349; -0.865094;  13;
 1.7622; -340.854684; -0.863578;  13;
 1.7722; -340.854035; -0.862034;  13;
 1.7822; -340.853404; -0.860466;  13;
 1.7922; -340.852789; -0.858876;  13;
 1.8023; -340.852192; -0.857267;  13;
 1.8123; -340.851610; -0.855641;  13;
 1.8223; -340.851046; -0.854000;  13;
 1.8323; -340.850497; -0.852349;  13;
 1.8424; -340.849965; -0.850689;  13;
 1.8524; -340.849448; -0.849025;  13;
 1.8624; -340.848947; -0.847358;  13;
 1.8724; -340.848461; -0.845692;  13;
 1.8825; -340.847989; -0.844031;  13;
 1.8925; -340.847532; -0.842377;  13;
 1.9025; -340.847089; -0.840735;  13;
 1.9125; -340.846659; -0.839106;  13;
 1.9226; -340.846243; -0.837494;  13;
 1.9326; -340.845840; -0.835903;  13;
 1.9426; -340.845450; -0.834335;  13;
 1.9526; -340.845071; -0.832794;  13;
 1.9627; -340.844705; -0.831283;  13;
 1.9727; -340.844350; -0.829806;  13;
 1.9827; -340.844006; -0.828365;  13;
 1.9927; -340.843673; -0.825908;  14;
 2.0028; -340.843350; -0.825606;  14;
 2.0128; -340.843037; -0.824293;  14;
 2.0228; -340.842735; -0.823028;  14;
 2.0328; -340.842441; -0.821814;  14;
 2.0429; -340.842156; -0.820654;  14;
 2.0529; -340.841880; -0.819549;  14;
 2.0629; -340.841613; -0.818501;  14;
 2.0729; -340.841353; -0.817511;  14;
 2.0830; -340.841102; -0.816580;  14;
 2.0930; -340.840857; -0.815709;  14;
 2.1030; -340.840620; -0.814897;  14;
 2.1130; -340.840390; -0.814145;  14;
 2.1231; -340.840167; -0.813451;  14;
 2.1331; -340.839949; -0.812814;  14;
 2.1431; -340.839738; -0.812231;  14;
 2.1531; -340.839533; -0.811702;  14;
 2.1632; -340.839334; -0.811224;  14;
 2.1732; -340.839139; -0.810795;  14;
 2.1832; -340.838950; -0.810407;  14;
 2.1932; -340.838766; -0.810063;  14;
 2.2033; -340.838587; -0.809760;  14;
 2.2133; -340.838412; -0.809492;  14;
 2.2233; -340.838242; -0.809258;  14;
 2.2333; -340.838075; -0.809056;  14;
 2.2434; -340.837913; -0.808883;  14;
 2.2534; -340.837754; -0.808736;  14;
 2.2634; -340.837600; -0.808613;  14;
 2.2734; -340.837448; -0.808512;  14;
 2.2835; -340.837300; -0.808430;  14;
 2.2935; -340.837155; -0.808368;  14;
 2.3035; -340.837013; -0.808321;  14;
 2.3135; -340.836874; -0.808290;  14;
 2.3236; -340.836738; -0.808271;  14;
 2.3336; -340.836604; -0.808266;  14;
 2.3436; -340.836473; -0.808271;  14;
 2.3536; -340.836344; -0.808286;  14;
 2.3637; -340.836220; -0.808254;  14;
 2.3737; -340.836093; -0.808237;  14;
 2.3837; -340.835968; -0.808250;  14;
 2.3937; -340.835845; -0.808277;  14;
 2.4038; -340.835724; -0.808319;  14;
 2.4138; -340.835606; -0.808370;  14;
 2.4238; -340.835490; -0.808428;  14;
 2.4338; -340.835375; -0.808460;  14;
 2.4439; -340.835262; -0.808502;  14;
 2.4539; -340.835151; -0.808554;  14;
 2.4639; -340.835062; -0.808823;  14;
 2.4739; -340.834952; -0.808846;  14;
 2.4840; -340.834841; -0.808865;  14;
 2.4940; -340.834733; -0.808902;  14;
 2.5040; -340.834627; -0.808953;  14;
 2.5140; -340.834539; -0.809145;  14;
 2.5241; -340.834435; -0.809209;  14;
 2.5341; -340.834331; -0.809250;  14;
 2.5441; -340.834229; -0.809302;  14;
 2.5541; -340.834145; -0.809495;  14;
 2.5642; -340.834046; -0.809559;  14;
 2.5742; -340.833946; -0.809602;  14;
 2.5842; -340.833848; -0.809654;  14;
 2.5942; -340.833769; -0.809854;  14;
 2.6043; -340.833673; -0.809918;  14;
 2.6143; -340.833577; -0.809958;  14;
 2.6243; -340.833483; -0.810009;  14;
 2.6343; -340.833408; -0.810213;  14;
 2.6444; -340.833316; -0.810275;  14;
 2.6544; -340.833223; -0.810312;  14;
 2.6644; -340.833133; -0.810361;  14;
 2.6744; -340.833062; -0.810572;  14;
 2.6845; -340.832973; -0.810628;  14;
 2.6945; -340.832884; -0.810662;  14;
 2.7045; -340.832812; -0.810842;  14;
 2.7145; -340.832725; -0.810890;  14;
 2.7246; -340.832638; -0.810919;  14;
 2.7346; -340.832568; -0.811097;  14;
 2.7446; -340.832484; -0.811142;  14;
 2.7546; -340.832399; -0.811167;  14;
 2.7647; -340.832331; -0.811344;  14;
 2.7747; -340.832249; -0.811386;  14;
 2.7847; -340.832166; -0.811410;  14;
 2.7947; -340.832102; -0.811588;  14;
 2.8048; -340.832022; -0.811626;  14;
 2.8148; -340.831941; -0.811646;  14;
 2.8248; -340.831879; -0.811827;  14;
 2.8348; -340.831801; -0.811858;  14;
 2.8449; -340.831722; -0.811874;  14;
 2.8549; -340.831662; -0.812054;  14;
 2.8649; -340.831586; -0.812083;  14;
 2.8749; -340.831510; -0.812096;  14;
 2.8850; -340.831452; -0.812277;  14;
 2.8950; -340.831379; -0.812302;  14;
 2.9050; -340.831304; -0.812311;  14;
 2.9150; -340.831249; -0.812492;  14;
 2.9251; -340.831177; -0.812513;  14;
 2.9351; -340.831105; -0.812518;  14;
 2.9451; -340.831052; -0.812703;  14;
 2.9551; -340.830982; -0.812717;  14;
 2.9652; -340.830912; -0.812718;  14;
 2.9752; -340.830861; -0.812900;  14;
 2.9852; -340.830793; -0.812912;  14;
 2.9952; -340.830725; -0.812910;  14;
 3.0053; -340.830676; -0.813095;  14;
 3.0153; -340.830610; -0.813101;  14;
 3.0253; -340.830543; -0.813096;  14;
 3.0353; -340.830497; -0.813280;  14;
 3.0454; -340.830433; -0.813283;  14;
 3.0554; -340.830368; -0.813275;  14;
 3.0654; -340.830323; -0.813459;  14;
 3.0754; -340.830261; -0.813458;  14;
 3.0855; -340.830198; -0.813446;  14;
 3.0955; -340.830156; -0.813631;  14;
 3.1055; -340.830096; -0.813627;  14;
 3.1155; -340.830034; -0.813611;  14;
 3.1256; -340.829994; -0.813795;  14;
 3.1356; -340.829936; -0.813789;  14;
 3.1456; -340.829876; -0.813770;  14;
 3.1556; -340.829838; -0.813957;  14;
 3.1657; -340.829781; -0.813945;  14;
 3.1757; -340.829724; -0.813924;  14;
 3.1857; -340.829687; -0.814111;  14;
 3.1957; -340.829633; -0.814099;  14;
 3.2058; -340.829577; -0.814073;  14;
 3.2158; -340.829542; -0.814257;  14;
 3.2258; -340.829489; -0.814242;  14;
 3.2358; -340.829435; -0.814216;  14;
 3.2459; -340.829403; -0.814403;  14;
 3.2559; -340.829351; -0.814384;  14;
 3.2659; -340.829299; -0.814353;  14;
 3.2759; -340.829268; -0.814540;  14;
 3.2860; -340.829219; -0.814516;  14;
 3.2960; -340.829168; -0.814485;  14;
 3.3060; -340.829139; -0.814673;  14;
 3.3160; -340.829091; -0.814645;  14;
 3.3261; -340.829042; -0.814611;  14;
 3.3361; -340.829014; -0.814798;  14;
 3.3461; -340.828968; -0.814768;  14;
 3.3561; -340.828921; -0.814733;  14;
 3.3662; -340.828895; -0.814920;  14;
 3.3762; -340.828850; -0.814888;  14;
 3.3862; -340.828804; -0.814849;  14;
 3.3962; -340.828780; -0.815037;  14;
 3.4063; -340.828736; -0.815005;  14;
 3.4163; -340.828692; -0.814962;  14;
 3.4263; -340.828669; -0.815149;  14;
 3.4363; -340.828627; -0.815115;  14;
 3.4464; -340.828598; -0.815238;  14;
 3.4564; -340.828557; -0.815192;  14;
 3.4664; -340.828529; -0.815305;  14;
 3.4764; -340.828489; -0.815261;  14;
 3.4865; -340.828461; -0.815376;  14;
 3.4965; -340.828422; -0.815328;  14;
 3.5065; -340.828395; -0.815441;  14;
 3.5165; -340.828357; -0.815394;  14;
 3.5266; -340.828331; -0.815507;  14;
 3.5366; -340.828294; -0.815459;  14;
 3.5466; -340.828269; -0.815571;  14;
 3.5566; -340.828233; -0.815521;  14;
 3.5667; -340.828209; -0.815636;  14;
 3.5767; -340.828173; -0.815583;  14;
 3.5867; -340.828150; -0.815696;  14;
 3.5967; -340.828115; -0.815643;  14;
 3.6068; -340.828093; -0.815755;  14;
 3.6168; -340.828059; -0.815701;  14;
 3.6268; -340.828037; -0.815813;  14;
 3.6368; -340.828004; -0.815758;  14;
 3.6469; -340.827983; -0.815869;  14;
 3.6569; -340.827950; -0.815814;  14;
 3.6669; -340.827930; -0.815924;  14;
 3.6769; -340.827898; -0.815867;  14;
 3.6870; -340.827878; -0.815977;  14;
 3.6970; -340.827847; -0.815920;  14;
 3.7070; -340.827828; -0.816029;  14;
 3.7170; -340.827797; -0.815971;  14;
 3.7271; -340.827779; -0.816080;  14;
 3.7371; -340.827749; -0.816021;  14;
 3.7471; -340.827732; -0.816130;  14;
 3.7571; -340.827702; -0.816070;  14;
 3.7672; -340.827685; -0.816179;  14;
 3.7772; -340.827656; -0.816117;  14;
 3.7872; -340.827640; -0.816226;  14;
 3.7972; -340.827611; -0.816163;  14;
 3.8073; -340.827596; -0.816273;  14;
 3.8173; -340.827568; -0.816209;  14;
 3.8273; -340.827553; -0.816320;  14;
 3.8373; -340.827526; -0.816254;  14;
 3.8474; -340.827511; -0.816362;  14;
 3.8574; -340.827484; -0.816297;  14;
 3.8674; -340.827470; -0.816408;  14;
 3.8774; -340.827444; -0.816340;  14;
 3.8875; -340.827431; -0.816450;  14;
