17; 1; 0.9000; -340.398846; -0.755916; 912.461458; 0.0017821513; 48.103339; 0.0096928754;
17; 2; 0.9100; -340.432213; -0.754560; 912.970737; 0.0017831460; 48.108420; 0.0096933874;
17; 3; 0.9201; -340.463584; -0.753378; 912.944729; 0.0017830952; 48.082067; 0.0096907320;
17; 4; 0.9301; -340.493077; -0.752270; 913.303055; 0.0017837950; 48.071203; 0.0096896372;
17; 5; 0.9401; -340.520810; -0.751147; 913.468121; 0.0017841174; 48.054318; 0.0096879353;
17; 6; 0.9501; -340.546853; -0.750028; 913.483109; 0.0017841467; 48.030852; 0.0096855696;
17; 7; 0.9602; -340.571317; -0.748982; 913.861639; 0.0017848860; 48.022897; 0.0096847675;
17; 8; 0.9702; -340.594278; -0.747975; 914.064057; 0.0017852814; 48.006573; 0.0096831213;
17; 9; 0.9802; -340.615820; -0.746883; 913.726071; 0.0017846212; 47.968894; 0.0096793206;
17; 10; 0.9902; -340.636025; -0.745928; 914.087769; 0.0017853277; 47.962366; 0.0096786619;
17; 11; 1.0003; -340.654960; -0.744880; 913.919773; 0.0017849996; 47.936795; 0.0096760815;
17; 12; 1.0103; -340.672697; -0.743988; 914.196027; 0.0017855391; 47.928175; 0.0096752115;
17; 13; 1.0203; -340.689301; -0.742982; 913.666596; 0.0017845051; 47.887324; 0.0096710873;
17; 14; 1.0303; -340.704840; -0.742115; 913.788938; 0.0017847440; 47.878082; 0.0096701541;
17; 15; 1.0404; -340.719361; -0.741170; 913.407827; 0.0017839997; 47.850769; 0.0096673954;
17; 16; 1.0504; -340.732927; -0.740290; 913.069682; 0.0017833392; 47.827370; 0.0096650314;
17; 17; 1.0604; -340.745589; -0.739442; 912.749390; 0.0017827137; 47.807007; 0.0096629737;
17; 18; 1.0704; -340.757405; -0.738688; 912.614758; 0.0017824507; 47.793573; 0.0096616159;
17; 19; 1.0805; -340.768407; -0.737869; 911.953906; 0.0017811600; 47.764519; 0.0096586788;
17; 20; 1.0905; -340.778647; -0.737097; 911.394826; 0.0017800680; 47.744232; 0.0096566274;
17; 21; 1.1005; -340.788168; -0.736358; 910.704353; 0.0017787194; 47.720807; 0.0096542582;
17; 22; 1.1105; -340.797016; -0.735714; 910.189450; 0.0017777138; 47.706093; 0.0096527697;
17; 23; 1.1206; -340.805216; -0.735004; 909.252552; 0.0017758839; 47.681969; 0.0096503287;
17; 24; 1.1306; -340.812810; -0.734347; 908.217218; 0.0017738618; 47.658050; 0.0096479080;
17; 25; 1.1406; -340.819832; -0.733722; 907.145915; 0.0017717694; 47.637950; 0.0096458733;
17; 26; 1.1506; -340.826316; -0.733129; 905.941657; 0.0017694173; 47.616222; 0.0096436732;
17; 27; 1.1607; -340.832297; -0.732622; 904.825097; 0.0017672365; 47.600823; 0.0096421138;
17; 28; 1.1707; -340.837791; -0.732063; 903.266631; 0.0017641926; 47.576315; 0.0096396313;
17; 29; 1.1807; -340.842833; -0.731551; 901.638527; 0.0017610127; 47.554293; 0.0096373999;
17; 30; 1.1907; -340.847450; -0.731072; 899.891951; 0.0017576015; 47.533325; 0.0096352750;
17; 31; 1.2008; -340.851665; -0.730622; 898.020347; 0.0017539460; 47.512328; 0.0096331467;
17; 32; 1.2108; -340.855503; -0.730202; 895.988081; 0.0017499767; 47.491378; 0.0096310227;
17; 33; 1.2208; -340.858986; -0.729812; 893.806684; 0.0017457162; 47.470253; 0.0096288804;
17; 34; 1.2308; -340.862135; -0.729446; 891.464414; 0.0017411414; 47.448913; 0.0096267159;
17; 35; 1.2409; -340.864969; -0.729107; 888.973908; 0.0017362772; 47.427309; 0.0096245240;
17; 36; 1.2509; -340.867508; -0.728784; 886.312636; 0.0017310794; 47.405406; 0.0096223013;
17; 37; 1.2609; -340.869771; -0.728502; 883.526451; 0.0017256376; 47.383057; 0.0096200329;
17; 38; 1.2709; -340.871774; -0.728236; 880.571100; 0.0017198654; 47.360301; 0.0096177226;
