0 0.9000  -2913.5344 -7649484.4784 1311.7747
78 1.6820  -2913.9956 -7650695.5251 100.7280
79 1.6920  -2913.9959 -7650696.1822 100.0709
80 1.7020  -2913.9962 -7650696.9963 99.2568
81 1.7120  -2913.9965 -7650697.8239 98.4292
82 1.7221  -2913.9969 -7650698.7988 97.4543
83 1.7321  -2913.9972 -7650699.7733 96.4798
84 1.7421  -2913.9976 -7650700.7824 95.4707
85 1.7521  -2913.9981 -7650701.9410 94.3122
86 1.7622  -2913.9985 -7650703.0786 93.1746
87 1.7722  -2913.9989 -7650704.2407 92.0125
88 1.7822  -2913.9994 -7650705.5328 90.7203
89 1.7922  -2913.9999 -7650706.7938 89.4593
90 1.8023  -2914.0004 -7650708.0698 88.1834
91 1.8123  -2914.0009 -7650709.3714 86.8818
92 1.8223  -2914.0014 -7650710.7900 85.4631
93 1.8323  -2914.0020 -7650712.1578 84.0953
94 1.8424  -2914.0025 -7650713.5298 82.7233
95 1.8524  -2914.0030 -7650714.9149 81.3382
96 1.8624  -2914.0035 -7650716.3131 79.9400
97 1.8724  -2914.0041 -7650717.7226 78.5305
98 1.8825  -2914.0046 -7650719.1412 77.1119
99 1.8925  -2914.0052 -7650720.5665 75.6866
100 1.9025  -2914.0057 -7650721.9962 74.2569
101 1.9125  -2914.0063 -7650723.4282 72.8249
102 1.9226  -2914.0068 -7650724.8605 71.3926
103 1.9326  -2914.0073 -7650726.2910 69.9621
104 1.9426  -2914.0079 -7650727.7180 68.5351
105 1.9526  -2914.0084 -7650729.1398 67.1133
106 1.9627  -2914.0090 -7650730.5548 65.6984
107 1.9727  -2914.0095 -7650731.9614 64.2917
108 1.9827  -2914.0100 -7650733.3586 62.8945
109 1.9927  -2914.0106 -7650734.7449 61.5082
110 2.0028  -2914.0111 -7650736.1193 60.1338
111 2.0128  -2914.0116 -7650737.4808 58.7723
112 2.0228  -2914.0121 -7650738.8284 57.4247
113 2.0328  -2914.0126 -7650740.1613 56.0918
114 2.0429  -2914.0131 -7650741.4788 54.7743
115 2.0529  -2914.0136 -7650742.7802 53.4730
116 2.0629  -2914.0141 -7650744.0648 52.1883
117 2.0729  -2914.0146 -7650745.3321 50.9210
118 2.0830  -2914.0151 -7650746.5817 49.6714
119 2.0930  -2914.0155 -7650747.8132 48.4399
120 2.1030  -2914.0160 -7650749.0261 47.2270
121 2.1130  -2914.0165 -7650750.2201 46.0330
122 2.1231  -2914.0169 -7650751.3950 44.8581
123 2.1331  -2914.0173 -7650752.5507 43.7024
124 2.1431  -2914.0178 -7650753.6868 42.5663
125 2.1531  -2914.0182 -7650754.8034 41.4497
126 2.1632  -2914.0186 -7650755.9003 40.3529
127 2.1732  -2914.0190 -7650756.9773 39.2758
128 2.1832  -2914.0194 -7650758.0346 38.2185
129 2.1932  -2914.0198 -7650759.0720 37.1811
130 2.2033  -2914.0202 -7650760.0897 36.1635
131 2.2133  -2914.0206 -7650761.0876 35.1656
132 2.2233  -2914.0210 -7650762.0657 34.1874
133 2.2333  -2914.0213 -7650763.0242 33.2289
134 2.2434  -2914.0217 -7650763.9631 32.2900
135 2.2534  -2914.0220 -7650764.8826 31.3705
136 2.2634  -2914.0224 -7650765.7826 30.4705
137 2.2734  -2914.0227 -7650766.6634 29.5897
138 2.2835  -2914.0231 -7650767.5250 28.7281
139 2.2935  -2914.0234 -7650768.3651 27.8881
140 2.3035  -2914.0237 -7650769.1830 27.0701
141 2.3135  -2914.0240 -7650769.9813 26.2718
142 2.3236  -2914.0243 -7650770.7612 25.4919
143 2.3336  -2914.0246 -7650771.5233 24.7298
144 2.3436  -2914.0249 -7650772.2679 23.9852
145 2.3536  -2914.0251 -7650772.9954 23.2578
146 2.3637  -2914.0254 -7650773.7059 22.5472
147 2.3737  -2914.0257 -7650774.3998 21.8533
148 2.3837  -2914.0259 -7650775.0773 21.1758
149 2.3937  -2914.0262 -7650775.7386 20.5146
150 2.4038  -2914.0264 -7650776.3838 19.8693
151 2.4138  -2914.0267 -7650777.0131 19.2400
152 2.4238  -2914.0269 -7650777.6269 18.6262
153 2.4338  -2914.0271 -7650778.2252 18.0279
154 2.4439  -2914.0274 -7650778.8084 17.4447
155 2.4539  -2914.0276 -7650779.3768 16.8763
156 2.4639  -2914.0278 -7650779.9305 16.3226
157 2.4739  -2914.0280 -7650780.4696 15.7835
158 2.4840  -2914.0282 -7650780.9945 15.2586
159 2.4940  -2914.0284 -7650781.5054 14.7477
160 2.5040  -2914.0286 -7650782.0024 14.2507
161 2.5140  -2914.0288 -7650782.4859 13.7672
162 2.5241  -2914.0289 -7650782.9560 13.2971
163 2.5341  -2914.0291 -7650783.4131 12.8400
164 2.5441  -2914.0293 -7650783.8574 12.3957
165 2.5541  -2914.0294 -7650784.2891 11.9640
166 2.5642  -2914.0296 -7650784.7084 11.5447
167 2.5742  -2914.0298 -7650785.1158 11.1373
168 2.5842  -2914.0299 -7650785.5114 10.7417
169 2.5942  -2914.0300 -7650785.8955 10.3576
170 2.6043  -2914.0302 -7650786.2682 9.9849
171 2.6143  -2914.0303 -7650786.6300 9.6231
172 2.6243  -2914.0305 -7650786.9812 9.2719
173 2.6343  -2914.0306 -7650787.3218 8.9313
174 2.6444  -2914.0307 -7650787.6526 8.6005
175 2.6544  -2914.0308 -7650787.9733 8.2799
176 2.6644  -2914.0310 -7650788.2843 7.9688
177 2.6744  -2914.0311 -7650788.5859 7.6672
178 2.6845  -2914.0312 -7650788.8785 7.3746
179 2.6945  -2914.0313 -7650789.1620 7.0911
180 2.7045  -2914.0314 -7650789.4367 6.8164
181 2.7145  -2914.0315 -7650789.7029 6.5502
182 2.7246  -2914.0316 -7650789.9607 6.2924
183 2.7346  -2914.0317 -7650790.2104 6.0427
184 2.7446  -2914.0318 -7650790.4520 5.8011
185 2.7546  -2914.0319 -7650790.6859 5.5672
186 2.7647  -2914.0320 -7650790.9122 5.3409
187 2.7747  -2914.0320 -7650791.1313 5.1219
188 2.7847  -2914.0321 -7650791.3429 4.9102
189 2.7947  -2914.0322 -7650791.5476 4.7055
190 2.8048  -2914.0323 -7650791.7454 4.5077
191 2.8148  -2914.0324 -7650791.9635 4.2896
192 2.8248  -2914.0324 -7650792.1648 4.0883
193 2.8348  -2914.0325 -7650792.3541 3.8990
194 2.8449  -2914.0326 -7650792.5341 3.7190
195 2.8549  -2914.0326 -7650792.7060 3.5471
196 2.8649  -2914.0327 -7650792.8706 3.3825
197 2.8749  -2914.0328 -7650793.0285 3.2246
198 2.8850  -2914.0328 -7650793.1800 3.0731
199 2.8950  -2914.0329 -7650793.3255 2.9276
200 2.9050  -2914.0329 -7650793.4653 2.7879
201 2.9150  -2914.0330 -7650793.5995 2.6536
202 2.9251  -2914.0330 -7650793.7284 2.5247
203 2.9351  -2914.0331 -7650793.8523 2.4008
204 2.9451  -2914.0331 -7650793.9713 2.2818
205 2.9551  -2914.0332 -7650794.0856 2.1675
206 2.9652  -2914.0332 -7650794.1953 2.0578
207 2.9752  -2914.0333 -7650794.3007 1.9524
208 2.9852  -2914.0333 -7650794.4018 1.8513
209 2.9952  -2914.0333 -7650794.4989 1.7542
210 3.0053  -2914.0334 -7650794.5920 1.6611
211 3.0153  -2914.0334 -7650794.6813 1.5718
212 3.0253  -2914.0334 -7650794.7669 1.4862
213 3.0353  -2914.0335 -7650794.8488 1.4043
214 3.0454  -2914.0335 -7650794.9273 1.3258
215 3.0554  -2914.0335 -7650795.0023 1.2508
216 3.0654  -2914.0335 -7650795.0741 1.1791
217 3.0754  -2914.0336 -7650795.1426 1.1105
218 3.0855  -2914.0336 -7650795.2081 1.0450
219 3.0955  -2914.0336 -7650795.2708 0.9823
220 3.1055  -2914.0336 -7650795.3307 0.9224
221 3.1155  -2914.0337 -7650795.3877 0.8654
222 3.1256  -2914.0337 -7650795.4419 0.8112
223 3.1356  -2914.0337 -7650795.4935 0.7596
224 3.1456  -2914.0337 -7650795.5426 0.7105
225 3.1556  -2914.0337 -7650795.5892 0.6639
226 3.1657  -2914.0338 -7650795.6338 0.6194
227 3.1757  -2914.0338 -7650795.6761 0.5771
228 3.1857  -2914.0338 -7650795.7162 0.5369
229 3.1957  -2914.0338 -7650795.7542 0.4989
230 3.2058  -2914.0338 -7650795.7901 0.4630
231 3.2158  -2914.0338 -7650795.8241 0.4290
232 3.2258  -2914.0338 -7650795.8562 0.3969
233 3.2358  -2914.0339 -7650795.8866 0.3665
234 3.2459  -2914.0339 -7650795.9152 0.3379
235 3.2559  -2914.0339 -7650795.9421 0.3110
236 3.2659  -2914.0339 -7650795.9676 0.2855
237 3.2759  -2914.0339 -7650795.9915 0.2616
238 3.2860  -2914.0339 -7650796.0140 0.2391
239 3.2960  -2914.0339 -7650796.0352 0.2179
240 3.3060  -2914.0339 -7650796.0550 0.1981
241 3.3160  -2914.0339 -7650796.0735 0.1796
242 3.3261  -2914.0339 -7650796.0908 0.1623
243 3.3361  -2914.0339 -7650796.1069 0.1462
244 3.3461  -2914.0339 -7650796.1220 0.1311
245 3.3561  -2914.0340 -7650796.1359 0.1172
246 3.3662  -2914.0340 -7650796.1489 0.1043
247 3.3762  -2914.0340 -7650796.1607 0.0924
248 3.3862  -2914.0340 -7650796.1717 0.0814
249 3.3962  -2914.0340 -7650796.1817 0.0714
250 3.4063  -2914.0340 -7650796.1908 0.0623
251 3.4163  -2914.0340 -7650796.1991 0.0540
252 3.4263  -2914.0340 -7650796.2066 0.0465
253 3.4363  -2914.0340 -7650796.2133 0.0398
254 3.4464  -2914.0340 -7650796.2192 0.0339
255 3.4564  -2914.0340 -7650796.2245 0.0286
256 3.4664  -2914.0340 -7650796.2291 0.0240
257 3.4764  -2914.0340 -7650796.2331 0.0200
258 3.4865  -2914.0340 -7650796.2360 0.0171
259 3.4965  -2914.0340 -7650796.2385 0.0146
260 3.5065  -2914.0340 -7650796.2407 0.0124
261 3.5165  -2914.0340 -7650796.2427 0.0104
262 3.5266  -2914.0340 -7650796.2446 0.0085
263 3.5366  -2914.0340 -7650796.2463 0.0068
264 3.5466  -2914.0340 -7650796.2478 0.0053
265 3.5566  -2914.0340 -7650796.2491 0.0040
266 3.5667  -2914.0340 -7650796.2502 0.0029
267 3.5767  -2914.0340 -7650796.2512 0.0019
268 3.5867  -2914.0340 -7650796.2520 0.0011
269 3.5967  -2914.0340 -7650796.2525 0.0006
270 3.6068  -2914.0340 -7650796.2529 0.0002
271 3.6168  -2914.0340 -7650796.2531 0.0000
272 3.6268  -2914.0340 -7650796.2531 0.0000
273 3.6368  -2914.0340 -7650796.2524 0.0007
274 3.6469  -2914.0340 -7650796.2515 0.0017
275 3.6569  -2914.0340 -7650796.2505 0.0026
276 3.6669  -2914.0340 -7650796.2494 0.0037
277 3.6769  -2914.0340 -7650796.2482 0.0049
278 3.6870  -2914.0340 -7650796.2469 0.0062
279 3.6970  -2914.0340 -7650796.2454 0.0077
280 3.7070  -2914.0340 -7650796.2438 0.0093
281 3.7170  -2914.0340 -7650796.2420 0.0111
282 3.7271  -2914.0340 -7650796.2402 0.0129
283 3.7371  -2914.0340 -7650796.2383 0.0148
284 3.7471  -2914.0340 -7650796.2363 0.0168
285 3.7571  -2914.0340 -7650796.2342 0.0189
286 3.7672  -2914.0340 -7650796.2321 0.0210
287 3.7772  -2914.0340 -7650796.2299 0.0232
288 3.7872  -2914.0340 -7650796.2277 0.0254
289 3.7972  -2914.0340 -7650796.2255 0.0276
290 3.8073  -2914.0340 -7650796.2232 0.0299
291 3.8173  -2914.0340 -7650796.2210 0.0321
292 3.8273  -2914.0340 -7650796.2188 0.0343
293 3.8373  -2914.0340 -7650796.2166 0.0365
294 3.8474  -2914.0340 -7650796.2144 0.0387
295 3.8574  -2914.0340 -7650796.2122 0.0409
296 3.8674  -2914.0340 -7650796.2101 0.0430
297 3.8774  -2914.0340 -7650796.2080 0.0451
298 3.8875  -2914.0340 -7650796.2060 0.0471
299 3.8975  -2914.0340 -7650796.2040 0.0491
300 3.9075  -2914.0340 -7650796.2021 0.0510
301 3.9175  -2914.0340 -7650796.2002 0.0529
302 3.9276  -2914.0340 -7650796.1983 0.0548
303 3.9376  -2914.0340 -7650796.1965 0.0566
304 3.9476  -2914.0340 -7650796.1948 0.0583
305 3.9576  -2914.0340 -7650796.1930 0.0601
306 3.9677  -2914.0340 -7650796.1914 0.0618
307 3.9777  -2914.0340 -7650796.1897 0.0634
308 3.9877  -2914.0340 -7650796.1881 0.0651
309 3.9977  -2914.0340 -7650796.1864 0.0667
310 4.0078  -2914.0340 -7650796.1848 0.0683
311 4.0178  -2914.0340 -7650796.1831 0.0700
312 4.0278  -2914.0340 -7650796.1815 0.0716
313 4.0378  -2914.0340 -7650796.1798 0.0733
314 4.0479  -2914.0340 -7650796.1780 0.0751
315 4.0579  -2914.0340 -7650796.1763 0.0768
316 4.0679  -2914.0340 -7650796.1745 0.0787
317 4.0779  -2914.0340 -7650796.1726 0.0805
318 4.0880  -2914.0340 -7650796.1707 0.0824
319 4.0980  -2914.0340 -7650796.1689 0.0843
320 4.1080  -2914.0340 -7650796.1669 0.0862
321 4.1180  -2914.0340 -7650796.1650 0.0881
322 4.1281  -2914.0340 -7650796.1630 0.0901
323 4.1381  -2914.0340 -7650796.1610 0.0921
324 4.1481  -2914.0340 -7650796.1590 0.0941
325 4.1581  -2914.0340 -7650796.1570 0.0961
326 4.1682  -2914.0340 -7650796.1550 0.0981
327 4.1782  -2914.0340 -7650796.1529 0.1002
328 4.1882  -2914.0340 -7650796.1509 0.1022
329 4.1982  -2914.0340 -7650796.1489 0.1043
330 4.2083  -2914.0340 -7650796.1468 0.1063
331 4.2183  -2914.0340 -7650796.1448 0.1084
332 4.2283  -2914.0340 -7650796.1427 0.1104
333 4.2383  -2914.0340 -7650796.1407 0.1124
334 4.2484  -2914.0340 -7650796.1386 0.1145
335 4.2584  -2914.0340 -7650796.1397 0.1134
336 4.2684  -2914.0340 -7650796.1402 0.1129
337 4.2784  -2914.0340 -7650796.1405 0.1126
338 4.2885  -2914.0340 -7650796.1405 0.1126
339 4.2985  -2914.0340 -7650796.1402 0.1129
340 4.3085  -2914.0340 -7650796.1398 0.1133
341 4.3185  -2914.0340 -7650796.1392 0.1139
342 4.3286  -2914.0340 -7650796.1384 0.1147
343 4.3386  -2914.0340 -7650796.1374 0.1157
344 4.3486  -2914.0340 -7650796.1364 0.1167
345 4.3586  -2914.0339 -7650796.1352 0.1179
346 4.3687  -2914.0339 -7650796.1339 0.1192
347 4.3787  -2914.0339 -7650796.1324 0.1207
348 4.3887  -2914.0339 -7650796.1308 0.1223
349 4.3987  -2914.0339 -7650796.1292 0.1239
350 4.4088  -2914.0339 -7650796.1275 0.1256
351 4.4188  -2914.0339 -7650796.1257 0.1274
352 4.4288  -2914.0339 -7650796.1239 0.1292
353 4.4388  -2914.0339 -7650796.1221 0.1310
354 4.4489  -2914.0339 -7650796.1202 0.1329
355 4.4589  -2914.0339 -7650796.1183 0.1348
356 4.4689  -2914.0339 -7650796.1163 0.1368
357 4.4789  -2914.0339 -7650796.1143 0.1388
358 4.4890  -2914.0339 -7650796.1123 0.1408
359 4.4990  -2914.0339 -7650796.1103 0.1429
360 4.5090  -2914.0339 -7650796.1082 0.1449
361 4.5190  -2914.0339 -7650796.1062 0.1469
362 4.5291  -2914.0339 -7650796.1041 0.1490
363 4.5391  -2914.0339 -7650796.1020 0.1511
364 4.5491  -2914.0339 -7650796.0999 0.1532
365 4.5591  -2914.0339 -7650796.0979 0.1552
366 4.5692  -2914.0339 -7650796.0958 0.1573
367 4.5792  -2914.0339 -7650796.0937 0.1594
368 4.5892  -2914.0339 -7650796.0916 0.1615
369 4.5992  -2914.0339 -7650796.0896 0.1635
370 4.6093  -2914.0339 -7650796.0875 0.1656
371 4.6193  -2914.0339 -7650796.0855 0.1676
372 4.6293  -2914.0339 -7650796.0835 0.1697
373 4.6393  -2914.0339 -7650796.0814 0.1717
374 4.6494  -2914.0339 -7650796.0794 0.1737
375 4.6594  -2914.0339 -7650796.0773 0.1758
376 4.6694  -2914.0339 -7650796.0753 0.1778
377 4.6794  -2914.0339 -7650796.0733 0.1798
378 4.6895  -2914.0339 -7650796.0712 0.1819
379 4.6995  -2914.0339 -7650796.0692 0.1839
380 4.7095  -2914.0339 -7650796.0672 0.1859
381 4.7195  -2914.0339 -7650796.0652 0.1880
382 4.7296  -2914.0339 -7650796.0631 0.1900
383 4.7396  -2914.0339 -7650796.0611 0.1920
384 4.7496  -2914.0339 -7650796.0590 0.1941
385 4.7596  -2914.0339 -7650796.0570 0.1961
386 4.7697  -2914.0339 -7650796.0549 0.1982
387 4.7797  -2914.0339 -7650796.0529 0.2002
388 4.7897  -2914.0339 -7650796.0508 0.2023
389 4.7997  -2914.0339 -7650796.0487 0.2044
390 4.8098  -2914.0339 -7650796.0467 0.2064
391 4.8198  -2914.0339 -7650796.0446 0.2085
392 4.8298  -2914.0339 -7650796.0425 0.2106
393 4.8398  -2914.0339 -7650796.0404 0.2127
394 4.8499  -2914.0339 -7650796.0384 0.2147
395 4.8599  -2914.0339 -7650796.0363 0.2168
396 4.8699  -2914.0339 -7650796.0342 0.2189
397 4.8799  -2914.0339 -7650796.0321 0.2210
398 4.8900  -2914.0339 -7650796.0300 0.2231
399 4.9000  -2914.0339 -7650796.0279 0.2252
