 0.9000; -340.398846; -10.445345;   5;
 0.9100; -340.432213; -10.444613;   5;
 0.9201; -340.463584; -10.444044;   5;
 0.9301; -340.493077; -10.443228;   5;
 0.9401; -340.520810; -10.442636;   5;
 0.9501; -340.546853; -10.442025;   5;
 0.9602; -340.571317; -10.441234;   5;
 0.9702; -340.594278; -10.440507;   5;
 0.9802; -340.615820; -10.439932;   5;
 0.9902; -340.636025; -10.439123;   5;
 1.0003; -340.654960; -10.438552;   5;
 1.0103; -340.672697; -10.437734;   5;
 1.0203; -340.689301; -10.437172;   5;
 1.0303; -340.704840; -10.436403;   5;
 1.0404; -340.719361; -10.435807;   5;
 1.0504; -340.732927; -10.435148;   5;
 1.0604; -340.745589; -10.434475;   5;
 1.0704; -340.757405; -10.433702;   5;
 1.0805; -340.768407; -10.433100;   5;
 1.0905; -340.778647; -10.432450;   5;
 1.1005; -340.788168; -10.431793;   5;
 1.1105; -340.797016; -10.431038;   5;
 1.1206; -340.805216; -10.430471;   5;
 1.1306; -340.812810; -10.429832;   5;
 1.1406; -340.819832; -10.429196;   5;
 1.1506; -340.826316; -10.428567;   5;
 1.1607; -340.832297; -10.427865;   5;
 1.1707; -340.837791; -10.427309;   5;
 1.1807; -340.842833; -10.426712;   5;
 1.1907; -340.847450; -10.426099;   5;
 1.2008; -340.851665; -10.425519;   5;
 1.2108; -340.855503; -10.424938;   5;
 1.2208; -340.858986; -10.424359;   5;
 1.2308; -340.862135; -10.423797;   5;
 1.2409; -340.864969; -10.423240;   5;
 1.2509; -340.867508; -10.422665;   5;
 1.2609; -340.869771; -10.422167;   5;
 1.2709; -340.871774; -10.421635;   5;
 1.2810; -340.873534; -10.421139;   5;
 1.2910; -340.875066; -10.420629;   5;
 1.3010; -340.876385; -10.420137;   5;
 1.3110; -340.877506; -10.419653;   5;
 1.3211; -340.878441; -10.419206;   5;
 1.3311; -340.879204; -10.418753;   5;
 1.3411; -340.879807; -10.418313;   5;
 1.3511; -340.880261; -10.417875;   5;
 1.3612; -340.880576; -10.417472;   5;
 1.3712; -340.880765; -10.417073;   5;
 1.3812; -340.880835; -10.416673;   5;
 1.3912; -340.880797; -10.416302;   5;
 1.4013; -340.880660; -10.415949;   5;
 1.4113; -340.880431; -10.415607;   5;
 1.4213; -340.880119; -10.415280;   5;
 1.4313; -340.879731; -10.414965;   5;
 1.4414; -340.879275; -10.414669;   5;
 1.4514; -340.878757; -10.414388;   5;
 1.4614; -340.878183; -10.414125;   5;
 1.4714; -340.877560; -10.413876;   5;
 1.4815; -340.876893; -10.413642;   5;
 1.4915; -340.876188; -10.413427;   5;
 1.5015; -340.875449; -10.413230;   5;
 1.5115; -340.874681; -10.413049;   5;
 1.5216; -340.873889; -10.412883;   5;
 1.5316; -340.873077; -10.412737;   5;
 1.5416; -340.872248; -10.412599;   5;
 1.5516; -340.871406; -10.412486;   5;
 1.5617; -340.870555; -10.412389;   5;
 1.5717; -340.869696; -10.412310;   5;
 1.5817; -340.868834; -10.412248;   5;
 1.5917; -340.867970; -10.412203;   5;
 1.6018; -340.867108; -10.412175;   5;
 1.6118; -340.866249; -10.412164;   5;
 1.6218; -340.865395; -10.412247;   5;
 1.6318; -340.864547; -10.412193;   5;
 1.6419; -340.863709; -10.412233;   5;
 1.6519; -340.862880; -10.412289;   5;
 1.6619; -340.862063; -10.412361;   5;
 1.6719; -340.861258; -10.412448;   5;
 1.6820; -340.860466; -10.412552;   5;
 1.6920; -340.859688; -10.412671;   5;
