0 0.9000  -800.8630 -2102665.7199 1289.8465
1 0.9100  -800.8955 -2102751.2630 1204.3033
2 0.9201  -800.9262 -2102831.7613 1123.8051
3 0.9301  -800.9550 -2102907.4800 1048.0864
4 0.9401  -800.9822 -2102978.6820 976.8843
5 0.9501  -801.0077 -2103045.6147 909.9516
6 0.9602  -801.0316 -2103108.5078 847.0586
7 0.9702  -801.0541 -2103167.5615 788.0049
8 0.9802  -801.0752 -2103223.0363 732.5301
9 0.9902  -801.0951 -2103275.0645 680.5019
10 1.0003  -801.1137 -2103323.9010 631.6654
11 1.0103  -801.1311 -2103369.6543 585.9120
12 1.0203  -801.1474 -2103412.5524 543.0140
13 1.0303  -801.1627 -2103452.6980 502.8684
14 1.0404  -801.1770 -2103490.3090 465.2574
15 1.0504  -801.1904 -2103525.4559 430.1104
16 1.0604  -801.2029 -2103558.3016 397.2648
17 1.0704  -801.2146 -2103589.0564 366.5100
18 1.0805  -801.2256 -2103617.7056 337.8608
19 1.0905  -801.2357 -2103644.4142 311.1522
20 1.1005  -801.2453 -2103669.5848 285.9816
21 1.1105  -801.2542 -2103692.8417 262.7247
22 1.1206  -801.2624 -2103714.4553 241.1111
23 1.1306  -801.2701 -2103734.5340 221.0323
24 1.1406  -801.2773 -2103753.4961 202.0702
25 1.1506  -801.2839 -2103770.9386 184.6278
26 1.1607  -801.2901 -2103787.0846 168.4817
27 1.1707  -801.3018 -2103817.8195 137.7468
28 1.1807  -801.3073 -2103832.2456 123.3208
29 1.1907  -801.3124 -2103845.5770 109.9894
30 1.2008  -801.3170 -2103857.8553 97.7111
31 1.2108  -801.3213 -2103869.1503 86.4161
32 1.2208  -801.3253 -2103879.5114 76.0550
33 1.2308  -801.3289 -2103888.9949 66.5715
34 1.2409  -801.3322 -2103897.6469 57.9195
35 1.2509  -801.3352 -2103905.5182 50.0482
36 1.2609  -801.3379 -2103912.6506 42.9158
37 1.2709  -801.3404 -2103919.0894 36.4770
38 1.2810  -801.3426 -2103924.8726 30.6938
39 1.2910  -801.3445 -2103930.0406 25.5258
40 1.3010  -801.3463 -2103934.6284 20.9380
41 1.3110  -801.3478 -2103938.6717 16.8946
42 1.3211  -801.3492 -2103942.2024 13.3639
43 1.3311  -801.3503 -2103945.2526 10.3138
44 1.3411  -801.3513 -2103947.8510 7.7154
45 1.3511  -801.3521 -2103950.0152 5.5511
46 1.3612  -801.3528 -2103951.7865 3.7799
47 1.3712  -801.3533 -2103953.2066 2.3598
48 1.3812  -801.3537 -2103954.2668 1.2995
49 1.3912  -801.3540 -2103955.0023 0.5641
50 1.4013  -801.3542 -2103955.4228 0.1436
51 1.4113  -801.3542 -2103955.5664 0.0000
52 1.4213  -801.3542 -2103955.4596 0.1068
53 1.4313  -801.3541 -2103955.0975 0.4689
54 1.4414  -801.3538 -2103954.4979 1.0685
55 1.4514  -801.3535 -2103953.6930 1.8733
56 1.4614  -801.3532 -2103952.7048 2.8616
57 1.4714  -801.3527 -2103951.5260 4.0404
58 1.4815  -801.3522 -2103950.1711 5.3952
59 1.4915  -801.3516 -2103948.6702 6.8961
60 1.5015  -801.3510 -2103947.0376 8.5287
61 1.5115  -801.3503 -2103945.2579 10.3084
62 1.5216  -801.3496 -2103943.3714 12.1950
63 1.5316  -801.3488 -2103941.3816 14.1848
64 1.5416  -801.3480 -2103939.2799 16.2865
65 1.5516  -801.3472 -2103937.0977 18.4687
66 1.5617  -801.3464 -2103934.8437 20.7227
67 1.5717  -801.3455 -2103932.5029 23.0635
68 1.5817  -801.3445 -2103930.1091 25.4573
69 1.5917  -801.3436 -2103927.6648 27.9016
70 1.6018  -801.3427 -2103925.1578 30.4086
71 1.6118  -801.3417 -2103922.6165 32.9499
72 1.6218  -801.3407 -2103920.0320 35.5344
73 1.6318  -801.3397 -2103917.4278 38.1386
74 1.6419  -801.3387 -2103914.7896 40.7768
75 1.6519  -801.3377 -2103912.1433 43.4230
76 1.6619  -801.3367 -2103909.4707 46.0957
77 1.6719  -801.3357 -2103906.8010 48.7654
78 1.6820  -801.3347 -2103904.1388 51.4276
79 1.6920  -801.3336 -2103901.4490 54.1174
80 1.7020  -801.3326 -2103898.7656 56.8007
81 1.7120  -801.3316 -2103896.0821 59.4842
82 1.7221  -801.3306 -2103893.4151 62.1512
83 1.7321  -801.3296 -2103890.7521 64.8142
84 1.7421  -801.3286 -2103888.1126 67.4537
85 1.7521  -801.3275 -2103885.4800 70.0864
86 1.7622  -801.3266 -2103882.8784 72.6880
87 1.7722  -801.3256 -2103880.2852 75.2811
88 1.7822  -801.3246 -2103877.7798 77.7866
89 1.7922  -801.3236 -2103875.2383 80.3281
90 1.8023  -801.3227 -2103872.7294 82.8369
91 1.8123  -801.3217 -2103870.2366 85.3298
92 1.8223  -801.3208 -2103867.8329 87.7335
93 1.8323  -801.3199 -2103865.4193 90.1470
94 1.8424  -801.3190 -2103863.0334 92.5330
95 1.8524  -801.3181 -2103860.6807 94.8856
96 1.8624  -801.3172 -2103858.3639 97.2024
97 1.8724  -801.3164 -2103856.0849 99.4815
98 1.8825  -801.3155 -2103853.9262 101.6402
99 1.8925  -801.3147 -2103851.7418 103.8246
100 1.9025  -801.3139 -2103849.5876 105.9788
101 1.9125  -801.3131 -2103847.4727 108.0936
102 1.9226  -801.3123 -2103845.5084 110.0580
103 1.9326  -801.3116 -2103843.5131 112.0533
104 1.9426  -801.3108 -2103841.5481 114.0183
105 1.9526  -801.3101 -2103839.7333 115.8331
106 1.9627  -801.3094 -2103837.9034 117.6630
107 1.9727  -801.3087 -2103836.1056 119.4608
108 1.9827  -801.3081 -2103834.4897 121.0767
109 1.9927  -801.3075 -2103832.8562 122.7101
110 2.0028  -801.3069 -2103831.2564 124.3099
111 2.0128  -801.3064 -2103829.9501 125.6163
112 2.0228  -801.3059 -2103828.5883 126.9781
113 2.0328  -801.3054 -2103827.2667 128.2997
114 2.0429  -801.3050 -2103826.3059 129.2605
115 2.0529  -801.3046 -2103825.3060 130.2604
116 2.0629  -801.3043 -2103824.3514 131.2150
117 2.0729  -801.3041 -2103823.9149 131.6514
118 2.0830  -801.3039 -2103823.3508 132.2156
119 2.0930  -801.3037 -2103822.8396 132.7267
120 2.1030  -801.3036 -2103822.7157 132.8507
121 2.1130  -801.3036 -2103822.4822 133.0842
122 2.1231  -801.3035 -2103822.2835 133.2829
123 2.1331  -801.3035 -2103822.2817 133.2847
124 2.1431  -801.3035 -2103822.2469 133.3195
125 2.1531  -801.3035 -2103822.2659 133.3004
126 2.1632  -801.3035 -2103822.3131 133.2532
127 2.1732  -801.3035 -2103822.3684 133.1979
128 2.1832  -801.3035 -2103822.4430 133.1233
129 2.1932  -801.3036 -2103822.5426 133.0238
130 2.2033  -801.3036 -2103822.6669 132.8995
131 2.2133  -801.3038 -2103823.0565 132.5099
132 2.2233  -801.3038 -2103823.2568 132.3096
133 2.2333  -801.3039 -2103823.4559 132.1105
134 2.2434  -801.3040 -2103823.6603 131.9060
135 2.2534  -801.3041 -2103823.8731 131.6932
136 2.2634  -801.3042 -2103824.0951 131.4713
137 2.2734  -801.3043 -2103824.3263 131.2401
138 2.2835  -801.3043 -2103824.5660 131.0003
139 2.2935  -801.3044 -2103824.8138 130.7526
140 2.3035  -801.3045 -2103825.0686 130.4977
141 2.3135  -801.3046 -2103825.3234 130.2429
142 2.3236  -801.3047 -2103825.5779 129.9885
143 2.3336  -801.3048 -2103825.8342 129.7322
144 2.3436  -801.3049 -2103826.0927 129.4736
145 2.3536  -801.3050 -2103826.3535 129.2129
146 2.3637  -801.3051 -2103826.6165 128.9499
147 2.3737  -801.3052 -2103826.8814 128.6850
148 2.3837  -801.3053 -2103827.1478 128.4186
149 2.3937  -801.3054 -2103827.4155 128.1509
150 2.4038  -801.3055 -2103827.6843 127.8820
