0 7.0000  -1358.8379 -3567628.8496 141.2387
79 6.2087  -1358.8380 -3567629.2492 140.8391
80 6.1987  -1358.8380 -3567629.2488 140.8395
81 6.1886  -1358.8380 -3567629.2561 140.8322
82 6.1786  -1358.8380 -3567629.2557 140.8326
83 6.1686  -1358.8380 -3567629.2631 140.8252
84 6.1586  -1358.8380 -3567629.2628 140.8255
85 6.1486  -1358.8380 -3567629.2702 140.8181
86 6.1386  -1358.8380 -3567629.2699 140.8184
87 6.1285  -1358.8380 -3567629.2775 140.8108
88 6.1185  -1358.8380 -3567629.2772 140.8111
89 6.1085  -1358.8380 -3567629.2850 140.8033
90 6.0985  -1358.8380 -3567629.2848 140.8035
91 6.0885  -1358.8380 -3567629.2927 140.7956
92 6.0785  -1358.8380 -3567629.2927 140.7956
93 6.0684  -1358.8381 -3567629.3007 140.7876
94 6.0584  -1358.8381 -3567629.3008 140.7875
95 6.0484  -1358.8381 -3567629.3090 140.7793
96 6.0384  -1358.8381 -3567629.3093 140.7790
97 6.0284  -1358.8381 -3567629.3178 140.7705
98 6.0184  -1358.8381 -3567629.3181 140.7702
99 6.0083  -1358.8381 -3567629.3268 140.7615
100 5.9983  -1358.8381 -3567629.3270 140.7613
101 5.9883  -1358.8381 -3567629.3395 140.7488
102 5.9783  -1358.8381 -3567629.3422 140.7461
103 5.9683  -1358.8393 -3567632.6726 137.4157
104 5.9583  -1358.8420 -3567639.6321 130.4562
105 5.9482  -1358.8420 -3567639.6913 130.3970
106 5.9382  -1358.8420 -3567639.7495 130.3388
107 5.9282  -1358.8421 -3567639.8071 130.2812
108 5.9182  -1358.8421 -3567639.8642 130.2241
109 5.9082  -1358.8421 -3567639.9208 130.1675
110 5.8982  -1358.8421 -3567639.9771 130.1112
111 5.8881  -1358.8421 -3567640.0331 130.0552
112 5.8781  -1358.8422 -3567640.0888 129.9995
113 5.8681  -1358.8422 -3567640.1442 129.9441
114 5.8581  -1358.8422 -3567640.1995 129.8888
115 5.8481  -1358.8422 -3567640.2545 129.8338
116 5.8381  -1358.8422 -3567640.3093 129.7790
117 5.8280  -1358.8423 -3567640.3639 129.7244
118 5.8180  -1358.8423 -3567640.4183 129.6700
119 5.8080  -1358.8423 -3567640.4725 129.6158
120 5.7980  -1358.8423 -3567640.5265 129.5618
121 5.7880  -1358.8423 -3567640.5803 129.5080
122 5.7780  -1358.8424 -3567640.6338 129.4545
123 5.7679  -1358.8424 -3567640.6871 129.4012
124 5.7579  -1358.8424 -3567640.7402 129.3481
125 5.7479  -1358.8424 -3567640.7929 129.2954
126 5.7379  -1358.8424 -3567640.8454 129.2429
127 5.7279  -1358.8425 -3567640.8975 129.1908
128 5.7179  -1358.8425 -3567641.0334 129.0549
129 5.7078  -1358.8425 -3567641.0897 128.9986
130 5.6978  -1358.8426 -3567641.1453 128.9430
131 5.6878  -1358.8426 -3567641.1978 128.8905
132 5.6778  -1358.8426 -3567641.2508 128.8375
133 5.6678  -1358.8426 -3567641.3008 128.7875
134 5.6578  -1358.8426 -3567641.3501 128.7382
135 5.6477  -1358.8427 -3567641.4011 128.6872
136 5.6377  -1358.8427 -3567641.4487 128.6396
137 5.6277  -1358.8427 -3567641.4955 128.5928
138 5.6177  -1358.8427 -3567641.5419 128.5464
139 5.6077  -1358.8427 -3567641.5877 128.5006
140 5.5977  -1358.8427 -3567641.6329 128.4554
141 5.5876  -1358.8428 -3567641.6776 128.4107
142 5.5776  -1358.8428 -3567641.7217 128.3666
143 5.5676  -1358.8428 -3567641.7654 128.3229
144 5.5576  -1358.8428 -3567641.8085 128.2798
145 5.5476  -1358.8428 -3567641.8512 128.2371
146 5.5376  -1358.8428 -3567641.8934 128.1949
147 5.5275  -1358.8430 -3567642.1890 127.8993
148 5.5175  -1358.8430 -3567642.2455 127.8428
149 5.5075  -1358.8430 -3567642.2997 127.7886
150 5.4975  -1358.8430 -3567642.3527 127.7356
151 5.4875  -1358.8430 -3567642.4048 127.6835
152 5.4775  -1358.8431 -3567642.4560 127.6323
153 5.4674  -1358.8431 -3567642.5064 127.5819
154 5.4574  -1358.8431 -3567642.5561 127.5322
155 5.4474  -1358.8431 -3567642.6052 127.4831
156 5.4374  -1358.8431 -3567642.6536 127.4347
157 5.4274  -1358.8432 -3567642.7014 127.3869
158 5.4174  -1358.8432 -3567642.7487 127.3396
159 5.4073  -1358.8432 -3567642.7952 127.2931
160 5.3973  -1358.8432 -3567642.8413 127.2470
161 5.3873  -1358.8432 -3567642.8870 127.2013
162 5.3773  -1358.8432 -3567642.9322 127.1561
163 5.3673  -1358.8433 -3567642.9770 127.1113
164 5.3573  -1358.8433 -3567643.0213 127.0670
165 5.3472  -1358.8433 -3567643.0651 127.0232
166 5.3372  -1358.8433 -3567643.1085 126.9798
167 5.3272  -1358.8433 -3567643.1513 126.9370
168 5.3172  -1358.8433 -3567643.1937 126.8946
169 5.3072  -1358.8434 -3567643.2354 126.8529
170 5.2972  -1358.8434 -3567643.2767 126.8116
171 5.2871  -1358.8434 -3567643.3173 126.7710
172 5.2771  -1358.8434 -3567643.3574 126.7309
173 5.2671  -1358.8434 -3567643.3969 126.6914
174 5.2571  -1358.8434 -3567643.4359 126.6524
175 5.2471  -1358.8434 -3567643.4742 126.6141
176 5.2371  -1358.8435 -3567643.5119 126.5764
177 5.2270  -1358.8435 -3567643.5490 126.5393
178 5.2170  -1358.8435 -3567643.5855 126.5028
179 5.2070  -1358.8435 -3567643.6214 126.4669
180 5.1970  -1358.8435 -3567643.6568 126.4315
181 5.1870  -1358.8435 -3567643.6916 126.3967
182 5.1770  -1358.8435 -3567643.7257 126.3626
183 5.1669  -1358.8436 -3567643.7594 126.3289
184 5.1569  -1358.8436 -3567643.7925 126.2958
185 5.1469  -1358.8436 -3567643.8250 126.2633
186 5.1369  -1358.8436 -3567643.8571 126.2312
187 5.1269  -1358.8436 -3567643.8886 126.1997
188 5.1169  -1358.8436 -3567643.9196 126.1687
189 5.1068  -1358.8436 -3567643.9502 126.1381
190 5.0968  -1358.8436 -3567643.9803 126.1080
191 5.0868  -1358.8437 -3567644.0099 126.0784
192 5.0768  -1358.8437 -3567644.0391 126.0492
193 5.0668  -1358.8439 -3567644.6238 125.4645
194 5.0568  -1358.8439 -3567644.6649 125.4234
195 5.0467  -1358.8439 -3567644.7042 125.3841
196 5.0367  -1358.8439 -3567644.7421 125.3462
197 5.0267  -1358.8439 -3567644.7789 125.3094
198 5.0167  -1358.8440 -3567644.8147 125.2736
199 5.0067  -1358.8440 -3567644.8495 125.2388
200 4.9967  -1358.8440 -3567644.8834 125.2049
201 4.9866  -1358.8440 -3567644.9165 125.1718
202 4.9766  -1358.8440 -3567644.9489 125.1394
203 4.9666  -1358.8440 -3567644.9804 125.1079
204 4.9566  -1358.8440 -3567645.0113 125.0770
205 4.9466  -1358.8440 -3567645.0414 125.0469
206 4.9366  -1358.8441 -3567645.0709 125.0174
207 4.9265  -1358.8441 -3567645.0997 124.9886
208 4.9165  -1358.8441 -3567645.1280 124.9603
209 4.9065  -1358.8441 -3567645.1556 124.9327
210 4.8965  -1358.8441 -3567645.1826 124.9057
211 4.8865  -1358.8441 -3567645.2091 124.8792
212 4.8765  -1358.8441 -3567645.2350 124.8533
213 4.8664  -1358.8441 -3567645.2603 124.8280
214 4.8564  -1358.8441 -3567645.2852 124.8031
215 4.8464  -1358.8441 -3567645.3095 124.7788
216 4.8364  -1358.8442 -3567645.3333 124.7550
217 4.8264  -1358.8442 -3567645.4608 124.6275
218 4.8164  -1358.8442 -3567645.4894 124.5989
219 4.8063  -1358.8442 -3567645.5155 124.5728
220 4.7963  -1358.8442 -3567645.5402 124.5481
221 4.7863  -1358.8442 -3567645.5637 124.5246
222 4.7763  -1358.8443 -3567645.5864 124.5019
223 4.7663  -1358.8443 -3567645.6083 124.4800
224 4.7563  -1358.8443 -3567645.6296 124.4587
225 4.7462  -1358.8443 -3567645.6504 124.4379
226 4.7362  -1358.8443 -3567645.6708 124.4175
227 4.7262  -1358.8443 -3567645.6909 124.3974
228 4.7162  -1358.8443 -3567645.7106 124.3777
229 4.7062  -1358.8443 -3567645.7301 124.3583
230 4.6962  -1358.8443 -3567645.7492 124.3391
231 4.6861  -1358.8443 -3567645.7680 124.3203
232 4.6761  -1358.8443 -3567645.7866 124.3017
233 4.6661  -1358.8443 -3567645.8048 124.2835
234 4.6561  -1358.8443 -3567645.8172 124.2711
235 4.6461  -1358.8444 -3567645.8679 124.2204
236 4.6361  -1358.8444 -3567645.8882 124.2001
237 4.6260  -1358.8444 -3567645.9044 124.1839
238 4.6160  -1358.8444 -3567645.9186 124.1697
239 4.6060  -1358.8444 -3567645.9320 124.1563
240 4.5960  -1358.8444 -3567645.9451 124.1432
241 4.5860  -1358.8444 -3567645.9551 124.1332
242 4.5760  -1358.8444 -3567645.9677 124.1206
243 4.5659  -1358.8444 -3567645.9808 124.1075
244 4.5559  -1358.8444 -3567645.9940 124.0943
245 4.5459  -1358.8444 -3567646.0016 124.0867
246 4.5359  -1358.8444 -3567646.0476 124.0407
247 4.5259  -1358.8444 -3567646.0633 124.0250
248 4.5159  -1358.8444 -3567646.0748 124.0135
249 4.5058  -1358.8444 -3567646.0845 124.0038
250 4.4958  -1358.8444 -3567646.0934 123.9949
251 4.4858  -1358.8444 -3567646.1020 123.9863
252 4.4758  -1358.8445 -3567646.1105 123.9778
253 4.4658  -1358.8445 -3567646.1192 123.9691
254 4.4558  -1358.8445 -3567646.1279 123.9604
255 4.4457  -1358.8445 -3567646.1319 123.9564
256 4.4357  -1358.8445 -3567646.1692 123.9191
257 4.4257  -1358.8445 -3567646.1860 123.9023
258 4.4157  -1358.8445 -3567646.1961 123.8922
259 4.4057  -1358.8445 -3567646.2042 123.8841
260 4.3957  -1358.8445 -3567646.2112 123.8771
261 4.3856  -1358.8445 -3567646.2179 123.8704
262 4.3756  -1358.8445 -3567646.2244 123.8639
263 4.3656  -1358.8445 -3567646.2307 123.8576
264 4.3556  -1358.8445 -3567646.2371 123.8512
265 4.3456  -1358.8445 -3567646.2396 123.8487
266 4.3356  -1358.8445 -3567646.2456 123.8427
267 4.3255  -1358.8445 -3567646.2474 123.8409
268 4.3155  -1358.8445 -3567646.2535 123.8348
269 4.3055  -1358.8445 -3567646.2547 123.8336
270 4.2955  -1358.8445 -3567646.2608 123.8275
271 4.2855  -1358.8445 -3567646.2613 123.8270
272 4.2755  -1358.8445 -3567646.2671 123.8212
273 4.2654  -1358.8445 -3567646.2670 123.8213
274 4.2554  -1358.8445 -3567646.2936 123.7947
275 4.2454  -1358.8445 -3567646.2968 123.7915
276 4.2354  -1358.8445 -3567646.2977 123.7906
277 4.2254  -1358.8445 -3567646.2980 123.7903
278 4.2154  -1358.8445 -3567646.2979 123.7904
279 4.2053  -1358.8445 -3567646.2977 123.7906
280 4.1953  -1358.8445 -3567646.2947 123.7936
281 4.1853  -1358.8445 -3567646.2945 123.7938
282 4.1753  -1358.8445 -3567646.2906 123.7977
283 4.1653  -1358.8445 -3567646.2908 123.7975
284 4.1553  -1358.8445 -3567646.2862 123.8021
285 4.1452  -1358.8445 -3567646.2864 123.8019
286 4.1352  -1358.8445 -3567646.2812 123.8071
287 4.1252  -1358.8445 -3567646.2812 123.8071
288 4.1152  -1358.8445 -3567646.2753 123.8130
289 4.1052  -1358.8445 -3567646.2984 123.7899
290 4.0952  -1358.8445 -3567646.2970 123.7913
291 4.0851  -1358.8445 -3567646.2916 123.7967
292 4.0751  -1358.8445 -3567646.2867 123.8016
293 4.0651  -1358.8445 -3567646.2788 123.8095
294 4.0551  -1358.8445 -3567646.2736 123.8147
295 4.0451  -1358.8445 -3567646.2645 123.8238
296 4.0351  -1358.8445 -3567646.2594 123.8289
297 4.0250  -1358.8445 -3567646.2494 123.8389
298 4.0150  -1358.8445 -3567646.2441 123.8442
299 4.0050  -1358.8445 -3567646.2332 123.8551
300 3.9950  -1358.8445 -3567646.2275 123.8608
301 3.9850  -1358.8445 -3567646.2156 123.8727
302 3.9750  -1358.8445 -3567646.2092 123.8791
303 3.9649  -1358.8445 -3567646.1963 123.8920
304 3.9549  -1358.8445 -3567646.1890 123.8993
305 3.9449  -1358.8445 -3567646.1748 123.9135
306 3.9349  -1358.8445 -3567646.1973 123.8910
307 3.9249  -1358.8445 -3567646.1875 123.9008
308 3.9149  -1358.8445 -3567646.1739 123.9144
309 3.9048  -1358.8445 -3567646.1576 123.9307
310 3.8948  -1358.8445 -3567646.1393 123.9490
311 3.8848  -1358.8445 -3567646.1194 123.9689
312 3.8748  -1358.8444 -3567646.0981 123.9902
313 3.8648  -1358.8444 -3567646.0757 124.0126
314 3.8548  -1358.8444 -3567646.0521 124.0362
315 3.8447  -1358.8444 -3567646.0266 124.0617
316 3.8347  -1358.8444 -3567646.0002 124.0881
317 3.8247  -1358.8444 -3567645.9727 124.1156
318 3.8147  -1358.8444 -3567645.9443 124.1440
319 3.8047  -1358.8444 -3567645.9147 124.1736
320 3.7947  -1358.8444 -3567645.8841 124.2042
321 3.7846  -1358.8444 -3567645.9285 124.1598
322 3.7746  -1358.8444 -3567645.9023 124.1860
323 3.7646  -1358.8444 -3567645.8721 124.2162
324 3.7546  -1358.8443 -3567645.8390 124.2493
325 3.7446  -1358.8443 -3567645.8031 124.2852
326 3.7346  -1358.8443 -3567645.7645 124.3238
327 3.7245  -1358.8443 -3567645.7236 124.3647
328 3.7145  -1358.8443 -3567645.6802 124.4081
329 3.7045  -1358.8443 -3567645.6346 124.4537
330 3.6945  -1358.8443 -3567645.5868 124.5015
331 3.6845  -1358.8442 -3567645.5368 124.5515
332 3.6745  -1358.8442 -3567645.4845 124.6038
333 3.6644  -1358.8442 -3567645.4301 124.6582
334 3.6544  -1358.8442 -3567645.3734 124.7149
335 3.6444  -1358.8443 -3567645.6214 124.4669
336 3.6344  -1358.8443 -3567645.5785 124.5098
337 3.6244  -1358.8442 -3567645.5303 124.5580
338 3.6144  -1358.8442 -3567645.4785 124.6098
339 3.6043  -1358.8442 -3567645.4234 124.6649
340 3.5943  -1358.8442 -3567645.3650 124.7233
341 3.5843  -1358.8441 -3567645.3032 124.7851
342 3.5743  -1358.8441 -3567645.2380 124.8503
343 3.5643  -1358.8441 -3567645.1695 124.9188
344 3.5543  -1358.8441 -3567645.0974 124.9909
345 3.5442  -1358.8440 -3567645.0219 125.0664
346 3.5342  -1358.8440 -3567644.9428 125.1455
347 3.5242  -1358.8440 -3567644.8600 125.2283
348 3.5142  -1358.8439 -3567644.7734 125.3149
349 3.5042  -1358.8439 -3567644.7597 125.3286
350 3.4942  -1358.8439 -3567644.6728 125.4155
351 3.4841  -1358.8439 -3567644.5796 125.5087
352 3.4741  -1358.8438 -3567644.4809 125.6074
353 3.4641  -1358.8438 -3567644.3768 125.7115
354 3.4541  -1358.8438 -3567644.2673 125.8210
355 3.4441  -1358.8437 -3567644.1525 125.9358
356 3.4341  -1358.8437 -3567644.0323 126.0560
357 3.4240  -1358.8436 -3567643.9068 126.1815
358 3.4140  -1358.8436 -3567643.7758 126.3125
359 3.4040  -1358.8435 -3567643.6393 126.4490
360 3.3940  -1358.8435 -3567643.4971 126.5912
361 3.3840  -1358.8434 -3567643.3491 126.7392
362 3.3740  -1358.8433 -3567643.1971 126.8912
363 3.3639  -1358.8433 -3567643.0388 127.0495
364 3.3539  -1358.8432 -3567642.8741 127.2142
365 3.3439  -1358.8432 -3567642.7031 127.3852
366 3.3339  -1358.8434 -3567643.2948 126.7935
367 3.3239  -1358.8433 -3567643.1437 126.9446
368 3.3139  -1358.8433 -3567642.9830 127.1053
369 3.3038  -1358.8432 -3567642.8137 127.2746
370 3.2938  -1358.8431 -3567642.6361 127.4522
371 3.2838  -1358.8431 -3567642.4501 127.6382
372 3.2738  -1358.8430 -3567642.2558 127.8325
373 3.2638  -1358.8429 -3567642.0530 128.0353
374 3.2538  -1358.8428 -3567641.8416 128.2467
375 3.2437  -1358.8427 -3567641.6215 128.4668
376 3.2337  -1358.8427 -3567641.3924 128.6959
377 3.2237  -1358.8426 -3567641.3275 128.7608
378 3.2137  -1358.8425 -3567641.1027 128.9856
379 3.2037  -1358.8425 -3567640.8635 129.2248
380 3.1937  -1358.8424 -3567640.6152 129.4731
381 3.1836  -1358.8423 -3567640.3529 129.7354
382 3.1736  -1358.8439 -3567644.7234 125.3649
383 3.1636  -1358.8439 -3567644.5594 125.5289
384 3.1536  -1358.8438 -3567644.3822 125.7061
385 3.1436  -1358.8437 -3567644.1921 125.8962
386 3.1336  -1358.8436 -3567643.9889 126.0994
387 3.1235  -1358.8436 -3567643.7723 126.3160
388 3.1135  -1358.8435 -3567643.5423 126.5460
389 3.1035  -1358.8434 -3567643.2983 126.7900
390 3.0935  -1358.8433 -3567643.0402 127.0481
391 3.0835  -1358.8432 -3567642.7675 127.3208
392 3.0735  -1358.8431 -3567642.4800 127.6083
393 3.0634  -1358.8430 -3567642.1771 127.9112
394 3.0534  -1358.8428 -3567641.8586 128.2297
395 3.0434  -1358.8427 -3567641.5240 128.5643
396 3.0334  -1358.8426 -3567641.1729 128.9154
397 3.0234  -1358.8424 -3567640.8049 129.2834
398 3.0134  -1358.8424 -3567640.8045 129.2838
399 3.0033  -1358.8423 -3567640.4287 129.6596
400 2.9933  -1358.8421 -3567640.0338 130.0545
401 2.9833  -1358.8420 -3567639.6182 130.4701
402 2.9733  -1358.8418 -3567639.1823 130.9060
403 2.9633  -1358.8416 -3567638.7277 131.3606
404 2.9533  -1358.8415 -3567638.2499 131.8384
405 2.9432  -1358.8413 -3567637.7502 132.3381
406 2.9332  -1358.8411 -3567637.2319 132.8564
407 2.9232  -1358.8409 -3567636.6874 133.4009
408 2.9132  -1358.8406 -3567636.1190 133.9693
409 2.9032  -1358.8404 -3567635.5323 134.5560
410 2.8932  -1358.8402 -3567634.9158 135.1725
411 2.8831  -1358.8399 -3567634.2731 135.8152
412 2.8731  -1358.8397 -3567633.6124 136.4759
413 2.8631  -1358.8394 -3567632.9181 137.1702
414 2.8531  -1358.8392 -3567632.1948 137.8935
415 2.8431  -1358.8390 -3567631.7597 138.3286
416 2.8331  -1358.8387 -3567631.0268 139.0616
417 2.8230  -1358.8384 -3567630.2631 139.8252
418 2.8130  -1358.8381 -3567629.4698 140.6185
419 2.8030  -1358.8378 -3567628.6437 141.4446
420 2.7930  -1358.8375 -3567627.7875 142.3008
421 2.7830  -1358.8371 -3567626.8966 143.1917
422 2.7730  -1358.8368 -3567625.9750 144.1133
423 2.7629  -1358.8364 -3567625.0164 145.0719
424 2.7529  -1358.8362 -3567624.3262 145.7621
425 2.7429  -1358.8358 -3567623.3742 146.7141
426 2.7329  -1358.8354 -3567622.3872 147.7011
427 2.7229  -1358.8350 -3567621.3631 148.7252
428 2.7129  -1358.8346 -3567620.3043 149.7840
429 2.7028  -1358.8342 -3567619.2064 150.8819
430 2.6928  -1358.8338 -3567618.0739 152.0144
431 2.6828  -1358.8333 -3567616.8998 153.1885
432 2.6728  -1358.8338 -3567618.0246 152.0637
433 2.6628  -1358.8336 -3567617.5291 152.5592
434 2.6528  -1358.8333 -3567616.9307 153.1576
435 2.6427  -1358.8330 -3567616.0217 154.0666
436 2.6327  -1358.8326 -3567615.0880 155.0003
437 2.6227  -1358.8323 -3567614.1498 155.9385
438 2.6127  -1358.8319 -3567613.1782 156.9101
439 2.6027  -1358.8315 -3567612.1811 157.9072
440 2.5927  -1358.8312 -3567611.1893 158.8990
441 2.5826  -1358.8308 -3567610.1562 159.9321
442 2.5726  -1358.8304 -3567609.0957 160.9926
443 2.5626  -1358.8299 -3567608.0092 162.0792
444 2.5526  -1358.8295 -3567606.9656 163.1227
445 2.5426  -1358.8291 -3567605.8486 164.2397
446 2.5326  -1358.8287 -3567604.7025 165.3858
447 2.5225  -1358.8282 -3567603.5286 166.5597
448 2.5125  -1358.8278 -3567602.3849 167.7034
449 2.5025  -1358.8273 -3567601.1720 168.9163
450 2.4925  -1358.8269 -3567599.9290 170.1593
451 2.4825  -1358.8264 -3567598.6555 171.4328
452 2.4725  -1358.8259 -3567597.3698 172.7185
453 2.4624  -1358.8254 -3567596.0401 174.0482
454 2.4524  -1358.8249 -3567594.6761 175.4122
455 2.4424  -1358.8243 -3567593.2780 176.8103
456 2.4324  -1358.8238 -3567591.8456 178.2427
457 2.4224  -1358.8232 -3567590.3792 179.7091
458 2.4124  -1358.8227 -3567588.8786 181.2097
459 2.4023  -1358.8221 -3567587.5230 182.5654
460 2.3923  -1358.8216 -3567585.9857 184.1026
461 2.3823  -1358.8210 -3567584.4105 185.6778
462 2.3723  -1358.8203 -3567582.7975 187.2908
463 2.3623  -1358.8197 -3567581.1465 188.9418
464 2.3523  -1358.8191 -3567579.4571 190.6312
465 2.3422  -1358.8184 -3567577.7761 192.3122
466 2.3322  -1358.8178 -3567576.0224 194.0659
467 2.3222  -1358.8171 -3567574.2268 195.8615
468 2.3122  -1358.8164 -3567572.3896 197.6987
469 2.3022  -1358.8157 -3567570.5159 199.5724
470 2.2922  -1358.8149 -3567568.5980 201.4903
471 2.2821  -1358.8142 -3567566.7841 203.3042
472 2.2721  -1358.8135 -3567564.8158 205.2725
473 2.2621  -1358.8127 -3567562.8032 207.2851
474 2.2521  -1358.8119 -3567560.7504 209.3379
475 2.2421  -1358.8111 -3567558.6558 211.4325
476 2.2321  -1358.8103 -3567556.5202 213.5681
477 2.2220  -1358.8095 -3567554.3387 215.7496
478 2.2120  -1358.8087 -3567552.2556 217.8327
479 2.2020  -1358.8079 -3567550.0309 220.0574
480 2.1920  -1358.8070 -3567547.7635 222.3248
481 2.1820  -1358.8061 -3567545.4551 224.6332
482 2.1720  -1358.8052 -3567543.1073 226.9810
483 2.1619  -1358.8045 -3567541.1801 228.9082
484 2.1519  -1358.8036 -3567538.8010 231.2873
485 2.1419  -1358.8027 -3567536.3772 233.7111
486 2.1319  -1358.8017 -3567533.9134 236.1749
487 2.1219  -1358.8008 -3567531.4053 238.6830
488 2.1119  -1358.7998 -3567528.8637 241.2246
489 2.1018  -1358.7988 -3567526.3064 243.7819
490 2.0918  -1358.7978 -3567523.6952 246.3931
491 2.0818  -1358.7968 -3567521.0450 249.0433
492 2.0718  -1358.7958 -3567518.3582 251.7301
493 2.0618  -1358.7948 -3567515.6625 254.4258
494 2.0518  -1358.7937 -3567512.9189 257.1694
495 2.0417  -1358.7927 -3567510.1437 259.9446
496 2.0317  -1358.7916 -3567507.3366 262.7517
497 2.0217  -1358.7905 -3567504.5031 265.5852
498 2.0117  -1358.7894 -3567501.6468 268.4415
499 2.0017  -1358.7883 -3567498.7964 271.2919
500 1.9917  -1358.7872 -3567495.9039 274.1844
501 1.9816  -1358.7861 -3567492.9939 277.0944
502 1.9716  -1358.7850 -3567490.0719 280.0164
503 1.9616  -1358.7839 -3567487.1575 282.9308
504 1.9516  -1358.7828 -3567484.2244 285.8639
505 1.9416  -1358.7817 -3567481.2895 288.7988
506 1.9316  -1358.7806 -3567478.3630 291.7253
507 1.9215  -1358.7794 -3567475.4440 294.6443
508 1.9115  -1358.7783 -3567472.5436 297.5447
509 1.9015  -1358.7773 -3567469.6718 300.4165
510 1.8915  -1358.7763 -3567467.1411 302.9472
511 1.8815  -1358.7757 -3567465.5735 304.5148
512 1.8715  -1358.7847 -3567489.2290 280.8593
513 1.8614  -1358.7874 -3567496.2853 273.8030
514 1.8514  -1358.7881 -3567498.2377 271.8506
515 1.8414  -1358.7889 -3567500.2098 269.8785
516 1.8314  -1358.7896 -3567502.1994 267.8889
