0 0.9000  -528.5775 -1387780.2701 1341.1188
1 0.9100  -528.6101 -1387865.8787 1255.5102
2 0.9201  -528.6408 -1387946.3261 1175.0627
3 0.9301  -528.6696 -1388021.9401 1099.4488
4 0.9401  -528.6966 -1388092.9896 1028.3993
5 0.9501  -528.7220 -1388159.7146 961.6743
6 0.9602  -528.7459 -1388222.3522 899.0366
7 0.9702  -528.7683 -1388281.1211 840.2678
8 0.9802  -528.7893 -1388336.2133 785.1755
9 0.9902  -528.8089 -1388387.8796 733.5093
10 1.0003  -528.8274 -1388436.2893 685.0995
11 1.0103  -528.8449 -1388482.2111 639.1777
12 1.0203  -528.8610 -1388524.5665 596.8224
13 1.0303  -528.8761 -1388564.1740 557.2148
14 1.0404  -528.8902 -1388601.1587 520.2302
15 1.0504  -528.9033 -1388635.6491 485.7398
16 1.0604  -528.9156 -1388667.8430 453.5459
17 1.0704  -528.9270 -1388697.8069 423.5820
18 1.0805  -528.9376 -1388725.7008 395.6880
19 1.0905  -528.9475 -1388751.6138 369.7751
20 1.1005  -528.9567 -1388775.6990 345.6898
21 1.1105  -528.9652 -1388798.0375 323.3514
22 1.1206  -528.9730 -1388818.7298 302.6591
23 1.1306  -528.9803 -1388837.8562 283.5327
24 1.1406  -528.9871 -1388855.5429 265.8460
25 1.1506  -528.9933 -1388871.8457 249.5432
26 1.1607  -528.9990 -1388886.8424 234.5465
27 1.1707  -529.0042 -1388900.6446 220.7443
28 1.1807  -529.0091 -1388913.3005 208.0883
29 1.1907  -529.0135 -1388924.8625 196.5263
30 1.2008  -529.0175 -1388935.4533 185.9356
31 1.2108  -529.0212 -1388945.0697 176.3192
32 1.2208  -529.0245 -1388953.8382 167.5506
33 1.2308  -529.0275 -1388961.7636 159.6252
34 1.2409  -529.0302 -1388968.9176 152.4713
35 1.2509  -529.0327 -1388975.4721 145.9168
36 1.2609  -529.0349 -1388981.2303 140.1586
37 1.2709  -529.0369 -1388986.3694 135.0195
38 1.2810  -529.0386 -1388990.9033 130.4855
39 1.2910  -529.0401 -1388994.8894 126.4995
40 1.3010  -529.0415 -1388998.3812 123.0077
41 1.3110  -529.0426 -1389001.3832 120.0056
42 1.3211  -529.0436 -1389003.9694 117.4195
43 1.3311  -529.0444 -1389006.1365 115.2523
44 1.3411  -529.0451 -1389007.9453 113.4435
45 1.3511  -529.0457 -1389009.3916 111.9972
