0 0.9000  -544.5063 -1429601.1726 1334.8513
1 0.9100  -544.5389 -1429686.9180 1249.1059
2 0.9201  -544.5696 -1429767.5818 1168.4421
3 0.9301  -544.5985 -1429843.3821 1092.6418
4 0.9401  -544.6256 -1429914.5746 1021.4493
5 0.9501  -544.6511 -1429981.4744 954.5494
6 0.9602  -544.6750 -1430044.2511 891.7728
7 0.9702  -544.6974 -1430103.1511 832.8728
8 0.9802  -544.7185 -1430158.3618 777.6621
9 0.9902  -544.7382 -1430210.1532 725.8707
10 1.0003  -544.7567 -1430258.6263 677.3976
11 1.0103  -544.7740 -1430304.0076 632.0163
12 1.0203  -544.7901 -1430346.4472 589.5766
13 1.0303  -544.8052 -1430386.0949 549.9290
14 1.0404  -544.8193 -1430423.1136 512.9103
15 1.0504  -544.8324 -1430457.3825 478.6414
16 1.0604  -544.8448 -1430489.9778 446.0461
17 1.0704  -544.8562 -1430519.9932 416.0306
18 1.0805  -544.8669 -1430547.9404 388.0835
19 1.0905  -544.8767 -1430573.8529 362.1710
20 1.1005  -544.8860 -1430598.0726 337.9512
21 1.1105  -544.8945 -1430620.4541 315.5698
22 1.1206  -544.9024 -1430641.1586 294.8653
23 1.1306  -544.9097 -1430660.3618 275.6621
24 1.1406  -544.9164 -1430678.0699 257.9540
25 1.1506  -544.9226 -1430694.4040 241.6199
26 1.1607  -544.9284 -1430709.4470 226.5769
27 1.1707  -544.9336 -1430723.2647 212.7592
28 1.1807  -544.9385 -1430735.9340 200.0899
29 1.1907  -544.9429 -1430747.5136 188.5102
30 1.2008  -544.9469 -1430758.1013 177.9225
31 1.2108  -544.9506 -1430767.7127 168.3112
32 1.2208  -544.9539 -1430776.4667 159.5571
33 1.2308  -544.9569 -1430784.3630 151.6609
34 1.2409  -544.9596 -1430791.5064 144.5174
35 1.2509  -544.9621 -1430797.8987 138.1252
36 1.2609  -544.9642 -1430803.6040 132.4199
37 1.2709  -544.9662 -1430808.7162 127.3077
38 1.2810  -544.9679 -1430813.2078 122.8161
39 1.2910  -544.9694 -1430817.1801 118.8438
40 1.3010  -544.9707 -1430820.6214 115.4025
41 1.3110  -544.9719 -1430823.6148 112.4091
42 1.3211  -544.9728 -1430826.1567 109.8672
43 1.3311  -544.9737 -1430828.3203 107.7036
44 1.3411  -544.9743 -1430830.1008 105.9230
45 1.3511  -544.9749 -1430831.5676 104.4563
46 1.3612  -544.9753 -1430832.7119 103.3120
47 1.3712  -544.9757 -1430833.6019 102.4219
48 1.3812  -544.9759 -1430834.2237 101.8001
49 1.3912  -544.9761 -1430834.6464 101.3775
50 1.4013  -544.9761 -1430834.8491 101.1748
51 1.4113  -544.9762 -1430834.9036 101.1203
52 1.4213  -544.9761 -1430834.7816 101.2423
53 1.4313  -544.9760 -1430834.5599 101.4640
54 1.4414  -544.9759 -1430834.2000 101.8239
55 1.4514  -544.9757 -1430833.7852 102.2387
56 1.4614  -544.9755 -1430833.2662 102.7577
57 1.4714  -544.9753 -1430832.7357 103.2882
58 1.4815  -544.9751 -1430832.1297 103.8941
59 1.4915  -544.9749 -1430831.5533 104.4706
60 1.5015  -544.9746 -1430830.9254 105.0984
61 1.5115  -544.9744 -1430830.3673 105.6566
62 1.5216  -544.9742 -1430829.7753 106.2486
63 1.5316  -544.9740 -1430829.2899 106.7340
64 1.5416  -544.9738 -1430828.7851 107.2388
65 1.5516  -544.9737 -1430828.4280 107.5959
66 1.5617  -544.9736 -1430828.1100 107.9139
67 1.5717  -544.9735 -1430827.7973 108.2265
68 1.5817  -544.9734 -1430827.6375 108.3864
69 1.5917  -544.9734 -1430827.6318 108.3921
70 1.6018  -544.9734 -1430827.6133 108.4105
71 1.6118  -544.9734 -1430827.7603 108.2636
72 1.6218  -544.9736 -1430828.0565 107.9673
73 1.6318  -544.9737 -1430828.3656 107.6583
74 1.6419  -544.9738 -1430828.7834 107.2405
75 1.6519  -544.9740 -1430829.2366 106.7873
76 1.6619  -544.9743 -1430829.9634 106.0604
77 1.6719  -544.9745 -1430830.6247 105.3992
78 1.6820  -544.9748 -1430831.4103 104.6136
79 1.6920  -544.9752 -1430832.3242 103.6997
80 1.7020  -544.9755 -1430833.2294 102.7945
81 1.7120  -544.9759 -1430834.2259 101.7980
82 1.7221  -544.9763 -1430835.2419 100.7819
83 1.7321  -544.9767 -1430836.4024 99.6214
84 1.7421  -544.9771 -1430837.5038 98.5201
85 1.7521  -544.9776 -1430838.7595 97.2644
86 1.7622  -544.9782 -1430840.1353 95.8886
87 1.7722  -544.9786 -1430841.4223 94.6016
88 1.7822  -544.9791 -1430842.7492 93.2747
89 1.7922  -544.9797 -1430844.0980 91.9259
90 1.8023  -544.9802 -1430845.5163 90.5076
91 1.8123  -544.9807 -1430846.8872 89.1367
92 1.8223  -544.9813 -1430848.3474 87.6765
93 1.8323  -544.9818 -1430849.7776 86.2463
94 1.8424  -544.9824 -1430851.2152 84.8087
95 1.8524  -544.9829 -1430852.7254 83.2985
96 1.8624  -544.9835 -1430854.1901 81.8338
97 1.8724  -544.9841 -1430855.7191 80.3048
98 1.8825  -544.9846 -1430857.1846 78.8393
99 1.8925  -544.9852 -1430858.7083 77.3156
100 1.9025  -544.9858 -1430860.1913 75.8326
101 1.9125  -544.9863 -1430861.6531 74.3708
102 1.9226  -544.9869 -1430863.1827 72.8412
103 1.9326  -544.9875 -1430864.6571 71.3668
104 1.9426  -544.9880 -1430866.1083 69.9156
105 1.9526  -544.9886 -1430867.6158 68.4081
106 1.9627  -544.9892 -1430869.0672 66.9567
107 1.9727  -544.9897 -1430870.4892 65.5347
108 1.9827  -544.9903 -1430871.9648 64.0591
109 1.9927  -544.9908 -1430873.3820 62.6419
110 2.0028  -544.9913 -1430874.7741 61.2497
111 2.0128  -544.9919 -1430876.1998 59.8241
112 2.0228  -544.9924 -1430877.5737 58.4502
113 2.0328  -544.9929 -1430878.9134 57.1105
114 2.0429  -544.9934 -1430880.2938 55.7301
115 2.0529  -544.9940 -1430881.6182 54.4056
116 2.0629  -544.9944 -1430882.9162 53.1077
117 2.0729  -544.9949 -1430884.2326 51.7913
118 2.0830  -544.9954 -1430885.5024 50.5215
119 2.0930  -544.9959 -1430886.7388 49.2851
120 2.1030  -544.9964 -1430888.0005 48.0234
121 2.1130  -544.9968 -1430889.2126 46.8112
122 2.1231  -544.9973 -1430890.4011 45.6228
123 2.1331  -544.9978 -1430891.5934 44.4305
124 2.1431  -544.9982 -1430892.7451 43.2788
125 2.1531  -544.9986 -1430893.8440 42.1799
126 2.1632  -544.9990 -1430895.0003 41.0236
127 2.1732  -544.9995 -1430896.0917 39.9322
128 2.1832  -544.9999 -1430897.1613 38.8626
129 2.1932  -545.0003 -1430898.2290 37.7949
130 2.2033  -545.0007 -1430899.2575 36.7664
131 2.2133  -545.0010 -1430900.1582 35.8657
132 2.2233  -545.0014 -1430901.2675 34.7564
133 2.2333  -545.0018 -1430902.2372 33.7867
134 2.2434  -545.0022 -1430903.1842 32.8397
135 2.2534  -545.0025 -1430904.1273 31.8966
136 2.2634  -545.0029 -1430905.0368 30.9870
137 2.2734  -545.0032 -1430905.9056 30.1183
138 2.2835  -545.0035 -1430906.8038 29.2201
139 2.2935  -545.0039 -1430907.6505 28.3734
140 2.3035  -545.0042 -1430908.4759 27.5480
141 2.3135  -545.0045 -1430909.2986 26.7253
142 2.3236  -545.0048 -1430910.0917 25.9322
143 2.3336  -545.0051 -1430910.8519 25.1720
144 2.3436  -545.0054 -1430911.6307 24.3932
145 2.3536  -545.0057 -1430912.3631 23.6607
146 2.3637  -545.0059 -1430913.0562 22.9677
147 2.3737  -545.0062 -1430913.7961 22.2278
148 2.3837  -545.0065 -1430914.4764 21.5475
149 2.3937  -545.0067 -1430915.1325 20.8914
150 2.4038  -545.0070 -1430915.8125 20.2114
151 2.4138  -545.0072 -1430916.4420 19.5818
152 2.4238  -545.0075 -1430917.0789 18.9450
153 2.4338  -545.0077 -1430917.6814 18.3425
154 2.4439  -545.0079 -1430918.2888 17.7351
155 2.4539  -545.0081 -1430918.8503 17.1736
156 2.4639  -545.0083 -1430919.4222 16.6017
157 2.4739  -545.0086 -1430919.9588 16.0651
158 2.4840  -545.0087 -1430920.4615 15.5624
159 2.4940  -545.0090 -1430921.0061 15.0178
160 2.5040  -545.0091 -1430921.4999 14.5240
161 2.5140  -545.0093 -1430921.9741 14.0498
162 2.5241  -545.0095 -1430922.4697 13.5542
163 2.5341  -545.0097 -1430922.9221 13.1018
164 2.5441  -545.0099 -1430923.3812 12.6427
165 2.5541  -545.0100 -1430923.8076 12.2163
166 2.5642  -545.0102 -1430924.2432 11.7807
167 2.5742  -545.0103 -1430924.6450 11.3788
168 2.5842  -545.0105 -1430924.9903 11.0336
169 2.5942  -545.0106 -1430925.4308 10.5931
170 2.6043  -545.0108 -1430925.7984 10.2255
171 2.6143  -545.0109 -1430926.1530 9.8709
172 2.6243  -545.0111 -1430926.5289 9.4950
173 2.6343  -545.0112 -1430926.8597 9.1642
174 2.6444  -545.0113 -1430927.2047 8.8192
175 2.6544  -545.0114 -1430927.5189 8.5050
176 2.6644  -545.0115 -1430927.7873 8.2365
177 2.6744  -545.0117 -1430928.1350 7.8889
178 2.6845  -545.0118 -1430928.4212 7.6026
179 2.6945  -545.0119 -1430928.6956 7.3283
180 2.7045  -545.0120 -1430928.9910 7.0329
181 2.7145  -545.0121 -1430929.2487 6.7752
182 2.7246  -545.0122 -1430929.5214 6.5025
183 2.7346  -545.0123 -1430929.7621 6.2618
184 2.7446  -545.0124 -1430930.0149 6.0090
185 2.7546  -545.0125 -1430930.2409 5.7830
186 2.7647  -545.0126 -1430930.4790 5.5448
