0 0.9000  -528.5798 -1387786.3587 1334.1337
100 1.9025  -529.0575 -1389040.5344 79.9580
101 1.9125  -529.0581 -1389042.1020 78.3904
102 1.9226  -529.0587 -1389043.7295 76.7629
103 1.9326  -529.0593 -1389045.2890 75.2035
104 1.9426  -529.0599 -1389046.8642 73.6282
105 1.9526  -529.0605 -1389048.4045 72.0879
106 1.9627  -529.0611 -1389049.9605 70.5320
107 1.9727  -529.0617 -1389051.4786 69.0138
108 1.9827  -529.0623 -1389053.0100 67.4824
109 1.9927  -529.0628 -1389054.5010 65.9914
110 2.0028  -529.0634 -1389056.0023 64.4901
111 2.0128  -529.0640 -1389057.4630 63.0294
112 2.0228  -529.0645 -1389058.9312 61.5612
113 2.0328  -529.0651 -1389060.3582 60.1342
114 2.0429  -529.0656 -1389061.7900 58.7025
115 2.0529  -529.0662 -1389063.1809 57.3115
116 2.0629  -529.0667 -1389064.5741 55.9183
117 2.0729  -529.0672 -1389065.9266 54.5658
118 2.0830  -529.0677 -1389067.2794 53.2131
119 2.0930  -529.0682 -1389068.5922 51.9002
120 2.1030  -529.0687 -1389069.9033 50.5891
121 2.1130  -529.0692 -1389071.1750 49.3174
122 2.1231  -529.0697 -1389072.4433 48.0491
123 2.1331  -529.0701 -1389073.6733 46.8191
124 2.1431  -529.0706 -1389074.8985 45.5939
125 2.1531  -529.0711 -1389076.0860 44.4064
126 2.1632  -529.0715 -1389077.2678 43.2246
127 2.1732  -529.0720 -1389078.4128 42.0796
128 2.1832  -529.0724 -1389079.5513 40.9412
129 2.1932  -529.0728 -1389080.6536 39.8388
130 2.2033  -529.0732 -1389081.7489 38.7435
131 2.2133  -529.0736 -1389082.8088 37.6836
132 2.2233  -529.0740 -1389083.8611 36.6313
133 2.2333  -529.0744 -1389084.8790 35.6134
134 2.2434  -529.0748 -1389085.8888 34.6036
135 2.2534  -529.0752 -1389086.8650 33.6274
136 2.2634  -529.0755 -1389087.8001 32.6923
137 2.2734  -529.0759 -1389088.7771 31.7154
138 2.2835  -529.0762 -1389089.6903 30.8021
139 2.2935  -529.0766 -1389090.5809 29.9115
140 2.3035  -529.0769 -1389091.4482 29.0442
141 2.3135  -529.0773 -1389092.3202 28.1722
142 2.3236  -529.0776 -1389093.1499 27.3425
143 2.3336  -529.0779 -1389093.9399 26.5525
144 2.3436  -529.0782 -1389094.7820 25.7104
145 2.3536  -529.0785 -1389095.5549 24.9375
146 2.3637  -529.0788 -1389096.3073 24.1851
147 2.3737  -529.0790 -1389097.0217 23.4707
148 2.3837  -529.0793 -1389097.7976 22.6948
149 2.3937  -529.0796 -1389098.4982 21.9942
150 2.4038  -529.0799 -1389099.1788 21.3136
151 2.4138  -529.0801 -1389099.8736 20.6188
152 2.4238  -529.0804 -1389100.5204 19.9720
153 2.4338  -529.0806 -1389101.1747 19.3177
154 2.4439  -529.0809 -1389101.7873 18.7051
155 2.4539  -529.0811 -1389102.4096 18.0828
156 2.4639  -529.0813 -1389102.9905 17.5019
157 2.4739  -529.0815 -1389103.5815 16.9109
158 2.4840  -529.0817 -1389104.1316 16.3609
159 2.4940  -529.0820 -1389104.6923 15.8001
160 2.5040  -529.0822 -1389105.2129 15.2795
161 2.5140  -529.0824 -1389105.7436 14.7488
162 2.5241  -529.0826 -1389106.2353 14.2571
163 2.5341  -529.0827 -1389106.7372 13.7552
164 2.5441  -529.0829 -1389107.2013 13.2911
165 2.5541  -529.0831 -1389107.6758 12.8166
166 2.5642  -529.0833 -1389108.1133 12.3791
167 2.5742  -529.0834 -1389108.5616 11.9308
168 2.5842  -529.0836 -1389108.9739 11.5185
169 2.5942  -529.0838 -1389109.3975 11.0949
170 2.6043  -529.0839 -1389109.7859 10.7066
171 2.6143  -529.0841 -1389110.1852 10.3072
172 2.6243  -529.0842 -1389110.5502 9.9422
173 2.6343  -529.0843 -1389110.9266 9.5658
174 2.6444  -529.0845 -1389111.2699 9.2225
175 2.6544  -529.0846 -1389111.6248 8.8676
176 2.6644  -529.0847 -1389111.9471 8.5453
177 2.6744  -529.0849 -1389112.2810 8.2114
178 2.6845  -529.0850 -1389112.5835 7.9089
179 2.6945  -529.0851 -1389112.8979 7.5945
180 2.7045  -529.0852 -1389113.1817 7.3107
181 2.7145  -529.0853 -1389113.4773 7.0152
182 2.7246  -529.0854 -1389113.7430 6.7494
183 2.7346  -529.0855 -1389114.0204 6.4720
184 2.7446  -529.0856 -1389114.2689 6.2235
185 2.7546  -529.0857 -1389114.5450 5.9474
186 2.7647  -529.0858 -1389114.7880 5.7044
187 2.7747  -529.0859 -1389114.9850 5.5074
188 2.7847  -529.0860 -1389115.2564 5.2360
189 2.7947  -529.0861 -1389115.4749 5.0175
190 2.8048  -529.0861 -1389115.6645 4.8279
191 2.8148  -529.0862 -1389115.8940 4.5984
192 2.8248  -529.0863 -1389116.0883 4.4041
193 2.8348  -529.0864 -1389116.2335 4.2589
194 2.8449  -529.0864 -1389116.4666 4.0258
195 2.8549  -529.0865 -1389116.6420 3.8504
196 2.8649  -529.0866 -1389116.7976 3.6948
197 2.8749  -529.0866 -1389116.9776 3.5148
198 2.8850  -529.0867 -1389117.1287 3.3637
199 2.8950  -529.0868 -1389117.2935 3.1989
200 2.9050  -529.0868 -1389117.4366 3.0558
201 2.9150  -529.0869 -1389117.5364 2.9561
202 2.9251  -529.0869 -1389117.7155 2.7769
203 2.9351  -529.0870 -1389117.8448 2.6476
204 2.9451  -529.0870 -1389117.9598 2.5326
205 2.9551  -529.0871 -1389118.0914 2.4010
206 2.9652  -529.0871 -1389118.1976 2.2948
207 2.9752  -529.0872 -1389118.3198 2.1726
208 2.9852  -529.0872 -1389118.4176 2.0748
209 2.9952  -529.0872 -1389118.5306 1.9618
210 3.0053  -529.0873 -1389118.6199 1.8725
211 3.0153  -529.0873 -1389118.7250 1.7674
212 3.0253  -529.0873 -1389118.8066 1.6858
213 3.0353  -529.0874 -1389118.9038 1.5886
214 3.0454  -529.0874 -1389118.9782 1.5143
215 3.0554  -529.0874 -1389119.0681 1.4243
216 3.0654  -529.0875 -1389119.1354 1.3570
217 3.0754  -529.0875 -1389119.2185 1.2739
218 3.0855  -529.0875 -1389119.2796 1.2128
219 3.0955  -529.0875 -1389119.3561 1.1363
220 3.1055  -529.0876 -1389119.4109 1.0815
221 3.1155  -529.0876 -1389119.4817 1.0107
222 3.1256  -529.0876 -1389119.5310 0.9614
223 3.1356  -529.0876 -1389119.5965 0.8959
224 3.1456  -529.0877 -1389119.6399 0.8525
225 3.1556  -529.0877 -1389119.7007 0.7917
226 3.1657  -529.0877 -1389119.7408 0.7517
227 3.1757  -529.0877 -1389119.7952 0.6972
228 3.1857  -529.0877 -1389119.8293 0.6631
229 3.1957  -529.0877 -1389119.8806 0.6118
230 3.2058  -529.0878 -1389119.9118 0.5807
231 3.2158  -529.0878 -1389119.9578 0.5346
232 3.2258  -529.0878 -1389119.9836 0.5088
233 3.2358  -529.0878 -1389120.0272 0.4652
234 3.2459  -529.0878 -1389120.0520 0.4404
235 3.2559  -529.0878 -1389120.0893 0.4031
236 3.2659  -529.0878 -1389120.1085 0.3839
237 3.2759  -529.0878 -1389120.1447 0.3477
238 3.2860  -529.0879 -1389120.1630 0.3294
239 3.2960  -529.0879 -1389120.1941 0.2983
240 3.3060  -529.0879 -1389120.2079 0.2845
241 3.3160  -529.0879 -1389120.2378 0.2546
242 3.3261  -529.0879 -1389120.2509 0.2415
243 3.3361  -529.0879 -1389120.2765 0.2159
244 3.3461  -529.0879 -1389120.2848 0.2076
245 3.3561  -529.0879 -1389120.3103 0.1821
246 3.3662  -529.0879 -1389120.3195 0.1729
247 3.3762  -529.0879 -1389120.3397 0.1527
248 3.3862  -529.0879 -1389120.3443 0.1481
249 3.3962  -529.0879 -1389120.3650 0.1274
250 3.4063  -529.0879 -1389120.3693 0.1231
251 3.4163  -529.0879 -1389120.3865 0.1059
252 3.4263  -529.0879 -1389120.3878 0.1046
253 3.4363  -529.0879 -1389120.4047 0.0877
254 3.4464  -529.0879 -1389120.4067 0.0857
255 3.4564  -529.0880 -1389120.4199 0.0725
256 3.4664  -529.0880 -1389120.4183 0.0741
257 3.4764  -529.0880 -1389120.4321 0.0603
258 3.4865  -529.0880 -1389120.4309 0.0615
259 3.4965  -529.0880 -1389120.4419 0.0505
260 3.5065  -529.0880 -1389120.4384 0.0540
261 3.5165  -529.0880 -1389120.4495 0.0429
262 3.5266  -529.0880 -1389120.4466 0.0458
263 3.5366  -529.0880 -1389120.4567 0.0357
264 3.5466  -529.0880 -1389120.4580 0.0344
265 3.5566  -529.0880 -1389120.4558 0.0366
266 3.5667  -529.0880 -1389120.4285 0.0639
267 3.5767  -529.0880 -1389120.4719 0.0205
268 3.5867  -529.0880 -1389120.4718 0.0206
269 3.5967  -529.0880 -1389120.4714 0.0210
270 3.6068  -529.0880 -1389120.4682 0.0242
271 3.6168  -529.0880 -1389120.4418 0.0506
272 3.6268  -529.0880 -1389120.4845 0.0079
273 3.6368  -529.0880 -1389120.4830 0.0094
274 3.6469  -529.0880 -1389120.4809 0.0115
275 3.6569  -529.0880 -1389120.4770 0.0154
276 3.6669  -529.0880 -1389120.4575 0.0349
277 3.6769  -529.0880 -1389120.4913 0.0011
278 3.6870  -529.0880 -1389120.4879 0.0045
279 3.6970  -529.0880 -1389120.4837 0.0087
280 3.7070  -529.0880 -1389120.4720 0.0204
281 3.7170  -529.0880 -1389120.4860 0.0064
282 3.7271  -529.0880 -1389120.4809 0.0115
283 3.7371  -529.0880 -1389120.4639 0.0285
284 3.7471  -529.0880 -1389120.4924 0.0000
285 3.7571  -529.0880 -1389120.4878 0.0046
286 3.7672  -529.0880 -1389120.4819 0.0106
287 3.7772  -529.0880 -1389120.4646 0.0278
288 3.7872  -529.0880 -1389120.4912 0.0012
289 3.7972  -529.0880 -1389120.4862 0.0062
290 3.8073  -529.0880 -1389120.4801 0.0123
291 3.8173  -529.0880 -1389120.4634 0.0290
292 3.8273  -529.0880 -1389120.4887 0.0037
293 3.8373  -529.0880 -1389120.4834 0.0090
294 3.8474  -529.0880 -1389120.4768 0.0156
295 3.8574  -529.0880 -1389120.4572 0.0352
296 3.8674  -529.0880 -1389120.4851 0.0074
297 3.8774  -529.0880 -1389120.4798 0.0126
298 3.8875  -529.0880 -1389120.4738 0.0186
299 3.8975  -529.0880 -1389120.4587 0.0337
300 3.9075  -529.0880 -1389120.4827 0.0097
301 3.9175  -529.0880 -1389120.4774 0.0150
302 3.9276  -529.0880 -1389120.4703 0.0221
303 3.9376  -529.0880 -1389120.4465 0.0459
304 3.9476  -529.0880 -1389120.4786 0.0138
305 3.9576  -529.0880 -1389120.4735 0.0189
306 3.9677  -529.0880 -1389120.4682 0.0242
307 3.9777  -529.0880 -1389120.4577 0.0347
308 3.9877  -529.0880 -1389120.4693 0.0231
309 3.9977  -529.0880 -1389120.4631 0.0293
310 4.0078  -529.0880 -1389120.4444 0.0480
311 4.0178  -529.0880 -1389120.4722 0.0202
312 4.0278  -529.0880 -1389120.4669 0.0255
313 4.0378  -529.0880 -1389120.4607 0.0317
314 4.0479  -529.0880 -1389120.4448 0.0476
315 4.0579  -529.0880 -1389120.4693 0.0231
316 4.0679  -529.0880 -1389120.4636 0.0288
317 4.0779  -529.0880 -1389120.4564 0.0360
318 4.0880  -529.0880 -1389120.4361 0.0563
319 4.0980  -529.0880 -1389120.4636 0.0289
320 4.1080  -529.0880 -1389120.4577 0.0347
321 4.1180  -529.0880 -1389120.4511 0.0413
322 4.1281  -529.0880 -1389120.4369 0.0555
323 4.1381  -529.0880 -1389120.4498 0.0426
324 4.1481  -529.0880 -1389120.4431 0.0493
325 4.1581  -529.0880 -1389120.4263 0.0661
326 4.1682  -529.0880 -1389120.4513 0.0411
327 4.1782  -529.0880 -1389120.4451 0.0473
328 4.1882  -529.0880 -1389120.4375 0.0549
329 4.1982  -529.0880 -1389120.4162 0.0762
330 4.2083  -529.0880 -1389120.4442 0.0482
331 4.2183  -529.0880 -1389120.4380 0.0545
332 4.2283  -529.0880 -1389120.4311 0.0613
333 4.2383  -529.0880 -1389120.4167 0.0757
334 4.2484  -529.0880 -1389120.4323 0.0601
335 4.2584  -529.0880 -1389120.4272 0.0652
336 4.2684  -529.0879 -1389120.4113 0.0811
337 4.2784  -529.0880 -1389120.4379 0.0545
338 4.2885  -529.0880 -1389120.4331 0.0593
339 4.2985  -529.0880 -1389120.4271 0.0653
340 4.3085  -529.0879 -1389120.4100 0.0824
341 4.3185  -529.0880 -1389120.4350 0.0574
342 4.3286  -529.0880 -1389120.4299 0.0625
343 4.3386  -529.0880 -1389120.4239 0.0685
344 4.3486  -529.0879 -1389120.4101 0.0823
345 4.3586  -529.0880 -1389120.4240 0.0684
346 4.3687  -529.0880 -1389120.4180 0.0744
347 4.3787  -529.0879 -1389120.4041 0.0883
348 4.3887  -529.0880 -1389120.4182 0.0742
349 4.3987  -529.0879 -1389120.4121 0.0803
350 4.4088  -529.0879 -1389120.3977 0.0947
351 4.4188  -529.0880 -1389120.4190 0.0734
352 4.4288  -529.0880 -1389120.4134 0.0790
353 4.4388  -529.0879 -1389120.4066 0.0858
354 4.4489  -529.0879 -1389120.3894 0.1030
355 4.4589  -529.0879 -1389120.4119 0.0806
356 4.4689  -529.0879 -1389120.4061 0.0863
357 4.4789  -529.0879 -1389120.3997 0.0927
358 4.4890  -529.0879 -1389120.3869 0.1055
359 4.4990  -529.0879 -1389120.4051 0.0873
360 4.5090  -529.0879 -1389120.3993 0.0931
361 4.5190  -529.0879 -1389120.3921 0.1003
362 4.5291  -529.0879 -1389120.3734 0.1190
363 4.5391  -529.0879 -1389120.3968 0.0956
364 4.5491  -529.0879 -1389120.3909 0.1015
365 4.5591  -529.0879 -1389120.3847 0.1077
366 4.5692  -529.0879 -1389120.3733 0.1191
367 4.5792  -529.0879 -1389120.3903 0.1022
368 4.5892  -529.0879 -1389120.3845 0.1079
369 4.5992  -529.0879 -1389120.3767 0.1158
370 4.6093  -529.0879 -1389120.3528 0.1397
371 4.6193  -529.0879 -1389120.3815 0.1110
372 4.6293  -529.0879 -1389120.3756 0.1168
373 4.6393  -529.0879 -1389120.3697 0.1227
374 4.6494  -529.0879 -1389120.3611 0.1314
375 4.6594  -529.0879 -1389120.3709 0.1215
376 4.6694  -529.0879 -1389120.3663 0.1261
377 4.6794  -529.0879 -1389120.3598 0.1326
378 4.6895  -529.0879 -1389120.3463 0.1461
379 4.6995  -529.0879 -1389120.3660 0.1264
380 4.7095  -529.0879 -1389120.3602 0.1322
381 4.7195  -529.0879 -1389120.3530 0.1394
382 4.7296  -529.0879 -1389120.3352 0.1572
383 4.7396  -529.0879 -1389120.3581 0.1343
384 4.7496  -529.0879 -1389120.3522 0.1402
385 4.7596  -529.0879 -1389120.3458 0.1466
386 4.7697  -529.0879 -1389120.3334 0.1590
387 4.7797  -529.0879 -1389120.3515 0.1409
388 4.7897  -529.0879 -1389120.3456 0.1468
389 4.7997  -529.0879 -1389120.3380 0.1545
390 4.8098  -529.0879 -1389120.3166 0.1758
391 4.8198  -529.0879 -1389120.3430 0.1494
392 4.8298  -529.0879 -1389120.3371 0.1553
393 4.8398  -529.0879 -1389120.3309 0.1615
394 4.8499  -529.0879 -1389120.3208 0.1716
395 4.8599  -529.0879 -1389120.3317 0.1607
396 4.8699  -529.0879 -1389120.3268 0.1656
397 4.8799  -529.0879 -1389120.3201 0.1723
398 4.8900  -529.0879 -1389120.3049 0.1875
399 4.9000  -529.0879 -1389120.3268 0.1656
