0 1.0000  -397.0498 -1042454.2371 633.5043
134 2.3422  -397.2761 -1043048.4451 39.2963
135 2.3523  -397.2766 -1043049.7370 38.0043
136 2.3623  -397.2771 -1043050.9932 36.7482
137 2.3723  -397.2775 -1043052.2013 35.5401
138 2.3823  -397.2780 -1043053.3759 34.3655
139 2.3923  -397.2784 -1043054.5048 33.2366
140 2.4023  -397.2788 -1043055.6026 32.1388
141 2.4124  -397.2792 -1043056.6566 31.0848
142 2.4224  -397.2796 -1043057.6818 30.0596
143 2.4324  -397.2800 -1043058.6652 29.0762
144 2.4424  -397.2804 -1043059.6221 28.1192
145 2.4524  -397.2807 -1043060.5389 27.2025
146 2.4624  -397.2811 -1043061.4314 26.3100
147 2.4725  -397.2814 -1043062.2853 25.4561
148 2.4825  -397.2817 -1043063.1172 24.6242
149 2.4925  -397.2820 -1043063.9117 23.8297
150 2.5025  -397.2823 -1043064.6901 23.0513
151 2.5125  -397.2826 -1043065.4306 22.3108
152 2.5225  -397.2829 -1043066.1491 21.5922
153 2.5326  -397.2831 -1043066.8347 20.9066
154 2.5426  -397.2834 -1043067.5084 20.2330
155 2.5526  -397.2836 -1043068.1464 19.5950
156 2.5626  -397.2839 -1043068.7660 18.9754
157 2.5726  -397.2841 -1043069.3694 18.3720
158 2.5826  -397.2843 -1043069.9406 17.8008
159 2.5927  -397.2845 -1043070.5714 17.1700
160 2.6027  -397.2848 -1043071.1112 16.6302
161 2.6127  -397.2849 -1043071.6252 16.1162
162 2.6227  -397.2851 -1043072.1198 15.6216
163 2.6327  -397.2853 -1043072.5953 15.1460
164 2.6427  -397.2855 -1043073.0526 14.6888
165 2.6528  -397.2857 -1043073.4923 14.2491
166 2.6628  -397.2858 -1043073.9151 13.8263
167 2.6728  -397.2860 -1043074.3217 13.4197
168 2.6828  -397.2861 -1043074.7126 13.0288
169 2.6928  -397.2863 -1043075.0883 12.6530
170 2.7028  -397.2864 -1043075.4495 12.2919
171 2.7129  -397.2865 -1043075.7966 11.9448
172 2.7229  -397.2867 -1043076.1301 11.6112
173 2.7329  -397.2868 -1043076.4505 11.2909
174 2.7429  -397.2869 -1043076.7582 10.9832
175 2.7529  -397.2871 -1043077.1672 10.5741
176 2.7629  -397.2872 -1043077.4590 10.2824
177 2.7730  -397.2873 -1043077.7384 10.0030
178 2.7830  -397.2874 -1043078.0058 9.7356
179 2.7930  -397.2875 -1043078.2614 9.4800
180 2.8030  -397.2876 -1043078.5056 9.2358
181 2.8130  -397.2877 -1043078.7388 9.0026
182 2.8230  -397.2877 -1043078.9616 8.7798
183 2.8331  -397.2878 -1043079.1743 8.5671
184 2.8431  -397.2879 -1043079.3773 8.3641
185 2.8531  -397.2880 -1043079.5710 8.1704
186 2.8631  -397.2880 -1043079.7557 7.9857
187 2.8731  -397.2881 -1043079.9319 7.8095
188 2.8831  -397.2882 -1043080.0999 7.6415
189 2.8932  -397.2882 -1043080.2599 7.4815
190 2.9032  -397.2883 -1043080.4122 7.3292
191 2.9132  -397.2883 -1043080.5572 7.1842
192 2.9232  -397.2884 -1043080.6953 7.0461
193 2.9332  -397.2885 -1043080.8267 6.9147
194 2.9432  -397.2885 -1043080.9517 6.7897
195 2.9533  -397.2885 -1043081.0705 6.6709
196 2.9633  -397.2886 -1043081.1834 6.5580
197 2.9733  -397.2886 -1043081.2906 6.4508
198 2.9833  -397.2887 -1043081.3924 6.3490
199 2.9933  -397.2887 -1043081.4889 6.2525
200 3.0033  -397.2887 -1043081.5803 6.1611
201 3.0134  -397.2888 -1043081.6669 6.0745
202 3.0234  -397.2888 -1043081.7488 5.9926
203 3.0334  -397.2889 -1043082.0508 5.6906
204 3.0434  -397.2889 -1043082.1305 5.6109
205 3.0534  -397.2890 -1043082.2056 5.5358
206 3.0634  -397.2890 -1043082.2766 5.4648
207 3.0735  -397.2890 -1043082.3429 5.3985
208 3.0835  -397.2891 -1043082.4045 5.3369
209 3.0935  -397.2891 -1043082.4618 5.2796
210 3.1035  -397.2891 -1043082.5149 5.2265
211 3.1135  -397.2891 -1043082.5640 5.1774
212 3.1235  -397.2891 -1043082.6092 5.1321
213 3.1336  -397.2891 -1043082.6508 5.0906
214 3.1436  -397.2892 -1043082.6889 5.0525
215 3.1536  -397.2892 -1043082.7235 5.0179
216 3.1636  -397.2892 -1043082.7550 4.9864
217 3.1736  -397.2892 -1043082.7833 4.9581
218 3.1836  -397.2892 -1043082.8087 4.9327
219 3.1937  -397.2892 -1043082.8313 4.9101
220 3.2037  -397.2892 -1043082.8512 4.8902
221 3.2137  -397.2892 -1043082.8686 4.8728
222 3.2237  -397.2892 -1043082.8835 4.8579
223 3.2337  -397.2892 -1043082.8962 4.8452
224 3.2437  -397.2892 -1043082.9068 4.8346
225 3.2538  -397.2892 -1043082.9153 4.8261
226 3.2638  -397.2892 -1043082.9219 4.8195
227 3.2738  -397.2893 -1043082.9266 4.8148
228 3.2838  -397.2893 -1043082.9297 4.8117
229 3.2938  -397.2893 -1043082.9311 4.8103
230 3.3038  -397.2893 -1043082.9310 4.8104
231 3.3139  -397.2893 -1043082.9294 4.8120
232 3.3239  -397.2893 -1043082.9265 4.8149
233 3.3339  -397.2892 -1043082.9222 4.8192
234 3.3439  -397.2892 -1043082.9167 4.8247
235 3.3539  -397.2892 -1043082.9100 4.8314
236 3.3639  -397.2892 -1043082.9022 4.8392
237 3.3740  -397.2892 -1043082.8933 4.8481
238 3.3840  -397.2892 -1043082.8833 4.8581
239 3.3940  -397.2892 -1043082.8723 4.8691
240 3.4040  -397.2892 -1043082.8603 4.8811
241 3.4140  -397.2892 -1043082.8473 4.8941
242 3.4240  -397.2892 -1043082.8335 4.9079
243 3.4341  -397.2892 -1043082.8187 4.9227
244 3.4441  -397.2892 -1043082.8031 4.9383
245 3.4541  -397.2892 -1043082.7968 4.9446
246 3.4641  -397.2892 -1043082.7795 4.9619
247 3.4741  -397.2892 -1043082.7595 4.9819
248 3.4841  -397.2892 -1043082.7509 4.9904
249 3.4942  -397.2892 -1043082.7316 5.0098
250 3.5042  -397.2892 -1043082.7096 5.0317
251 3.5142  -397.2892 -1043082.6996 5.0417
252 3.5242  -397.2892 -1043082.6788 5.0626
253 3.5342  -397.2891 -1043082.6552 5.0862
254 3.5442  -397.2891 -1043082.6442 5.0972
255 3.5543  -397.2891 -1043082.6222 5.1192
256 3.5643  -397.2891 -1043082.5973 5.1441
257 3.5743  -397.2891 -1043082.5858 5.1555
258 3.5843  -397.2891 -1043082.5630 5.1784
259 3.5943  -397.2891 -1043082.5371 5.2042
260 3.6043  -397.2910 -1043087.5163 0.2251
261 3.6144  -397.2910 -1043087.5277 0.2137
262 3.6244  -397.2910 -1043087.5387 0.2027
263 3.6344  -397.2910 -1043087.5495 0.1919
264 3.6444  -397.2910 -1043087.5610 0.1803
265 3.6544  -397.2910 -1043087.5715 0.1699
266 3.6644  -397.2910 -1043087.5815 0.1599
267 3.6745  -397.2910 -1043087.5924 0.1490
268 3.6845  -397.2910 -1043087.6021 0.1393
269 3.6945  -397.2910 -1043087.6113 0.1301
270 3.7045  -397.2910 -1043087.6214 0.1200
271 3.7145  -397.2910 -1043087.6302 0.1112
272 3.7245  -397.2910 -1043087.6385 0.1029
273 3.7346  -397.2910 -1043087.6490 0.0924
274 3.7446  -397.2911 -1043087.6571 0.0843
275 3.7546  -397.2911 -1043087.6644 0.0770
276 3.7646  -397.2911 -1043087.6714 0.0700
277 3.7746  -397.2911 -1043087.6781 0.0633
278 3.7846  -397.2911 -1043087.6875 0.0539
279 3.7947  -397.2911 -1043087.6940 0.0474
280 3.8047  -397.2911 -1043087.6998 0.0416
281 3.8147  -397.2911 -1043087.7051 0.0363
282 3.8247  -397.2911 -1043087.7102 0.0312
283 3.8347  -397.2911 -1043087.7150 0.0264
284 3.8447  -397.2911 -1043087.7195 0.0219
285 3.8548  -397.2911 -1043087.7237 0.0177
286 3.8648  -397.2911 -1043087.7275 0.0139
287 3.8748  -397.2911 -1043087.7309 0.0105
288 3.8848  -397.2911 -1043087.7338 0.0076
289 3.8948  -397.2911 -1043087.7363 0.0051
290 3.9048  -397.2911 -1043087.7383 0.0031
291 3.9149  -397.2911 -1043087.7398 0.0015
292 3.9249  -397.2911 -1043087.7409 0.0005
293 3.9349  -397.2911 -1043087.7414 0.0000
294 3.9449  -397.2911 -1043087.7414 0.0000
295 3.9549  -397.2911 -1043087.7408 0.0006
296 3.9649  -397.2911 -1043087.7397 0.0017
297 3.9750  -397.2911 -1043087.7380 0.0034
298 3.9850  -397.2911 -1043087.7358 0.0056
299 3.9950  -397.2911 -1043087.7329 0.0085
300 4.0050  -397.2911 -1043087.7295 0.0119
301 4.0150  -397.2911 -1043087.7254 0.0159
302 4.0250  -397.2911 -1043087.7208 0.0206
303 4.0351  -397.2911 -1043087.7155 0.0259
304 4.0451  -397.2911 -1043087.7096 0.0318
305 4.0551  -397.2911 -1043087.7030 0.0384
306 4.0651  -397.2911 -1043087.6958 0.0456
307 4.0751  -397.2911 -1043087.6878 0.0535
308 4.0851  -397.2911 -1043087.6793 0.0621
309 4.0952  -397.2911 -1043087.6700 0.0714
310 4.1052  -397.2911 -1043087.6601 0.0813
311 4.1152  -397.2910 -1043087.6494 0.0920
312 4.1252  -397.2910 -1043087.6344 0.1069
313 4.1352  -397.2910 -1043087.6179 0.1235
314 4.1452  -397.2910 -1043087.6001 0.1413
315 4.1553  -397.2910 -1043087.5812 0.1602
316 4.1653  -397.2910 -1043087.5613 0.1801
317 4.1753  -397.2910 -1043087.5407 0.2007
318 4.1853  -397.2910 -1043087.5193 0.2221
319 4.1953  -397.2910 -1043087.4971 0.2443
320 4.2053  -397.2910 -1043087.4730 0.2684
321 4.2154  -397.2910 -1043087.4479 0.2935
322 4.2254  -397.2910 -1043087.4219 0.3195
323 4.2354  -397.2910 -1043087.3950 0.3464
324 4.2454  -397.2909 -1043087.3674 0.3740
325 4.2554  -397.2909 -1043087.3391 0.4023
326 4.2654  -397.2909 -1043087.3100 0.4314
327 4.2755  -397.2909 -1043087.2803 0.4611
328 4.2855  -397.2909 -1043087.2499 0.4915
329 4.2955  -397.2909 -1043087.2190 0.5224
330 4.3055  -397.2909 -1043087.1874 0.5540
331 4.3155  -397.2909 -1043087.1553 0.5861
332 4.3255  -397.2909 -1043087.2562 0.4852
333 4.3356  -397.2909 -1043087.2316 0.5098
334 4.3456  -397.2909 -1043087.2045 0.5368
335 4.3556  -397.2909 -1043087.1765 0.5649
336 4.3656  -397.2909 -1043087.1475 0.5939
337 4.3756  -397.2908 -1043087.1177 0.6237
338 4.3856  -397.2908 -1043087.0872 0.6542
339 4.3957  -397.2908 -1043087.0559 0.6855
340 4.4057  -397.2908 -1043087.0239 0.7174
341 4.4157  -397.2908 -1043086.9913 0.7501
342 4.4257  -397.2908 -1043086.9579 0.7835
343 4.4357  -397.2908 -1043086.9238 0.8176
344 4.4457  -397.2908 -1043086.8891 0.8523
345 4.4558  -397.2907 -1043086.8538 0.8876
346 4.4658  -397.2907 -1043086.8178 0.9236
347 4.4758  -397.2907 -1043086.7812 0.9602
348 4.4858  -397.2907 -1043086.7440 0.9974
349 4.4958  -397.2907 -1043086.7062 1.0352
350 4.5058  -397.2907 -1043086.6678 1.0736
351 4.5159  -397.2907 -1043086.6289 1.1125
352 4.5259  -397.2906 -1043086.5894 1.1520
353 4.5359  -397.2906 -1043086.5494 1.1920
354 4.5459  -397.2906 -1043086.5089 1.2325
355 4.5559  -397.2906 -1043086.4679 1.2735
356 4.5659  -397.2906 -1043086.4264 1.3150
357 4.5760  -397.2906 -1043086.3844 1.3570
358 4.5860  -397.2906 -1043086.3419 1.3995
359 4.5960  -397.2905 -1043086.2990 1.4424
360 4.6060  -397.2905 -1043086.2556 1.4858
361 4.6160  -397.2905 -1043086.2117 1.5296
362 4.6260  -397.2905 -1043086.1675 1.5739
363 4.6361  -397.2905 -1043086.1229 1.6185
364 4.6461  -397.2905 -1043086.0779 1.6635
365 4.6561  -397.2904 -1043086.0326 1.7088
366 4.6661  -397.2904 -1043085.9868 1.7545
367 4.6761  -397.2904 -1043085.9408 1.8005
368 4.6861  -397.2904 -1043085.8946 1.8468
369 4.6962  -397.2904 -1043085.8480 1.8934
370 4.7062  -397.2903 -1043085.8012 1.9402
371 4.7162  -397.2903 -1043085.7541 1.9872
372 4.7262  -397.2903 -1043085.7069 2.0345
373 4.7362  -397.2903 -1043085.6595 2.0819
374 4.7462  -397.2903 -1043085.6119 2.1295
375 4.7563  -397.2903 -1043085.5641 2.1773
376 4.7663  -397.2902 -1043085.5162 2.2252
377 4.7763  -397.2902 -1043085.4682 2.2732
378 4.7863  -397.2902 -1043085.4200 2.3213
379 4.7963  -397.2902 -1043085.3718 2.3696
380 4.8063  -397.2902 -1043085.3235 2.4179
381 4.8164  -397.2901 -1043085.2751 2.4663
382 4.8264  -397.2901 -1043085.2266 2.5148
383 4.8364  -397.2901 -1043085.1781 2.5633
384 4.8464  -397.2901 -1043085.1296 2.6118
385 4.8564  -397.2901 -1043085.0810 2.6604
386 4.8664  -397.2901 -1043085.0324 2.7090
387 4.8765  -397.2900 -1043084.9837 2.7576
388 4.8865  -397.2900 -1043084.9351 2.8062
389 4.8965  -397.2900 -1043084.8865 2.8549
390 4.9065  -397.2900 -1043084.8379 2.9034
391 4.9165  -397.2900 -1043084.7894 2.9520
392 4.9265  -397.2899 -1043084.7409 3.0005
393 4.9366  -397.2899 -1043084.6924 3.0490
394 4.9466  -397.2899 -1043084.6440 3.0974
395 4.9566  -397.2899 -1043084.5957 3.1457
396 4.9666  -397.2899 -1043084.5475 3.1939
397 4.9766  -397.2898 -1043084.4993 3.2420
398 4.9866  -397.2898 -1043084.4513 3.2901
399 4.9967  -397.2898 -1043084.4034 3.3380
400 5.0067  -397.2898 -1043084.3556 3.3858
401 5.0167  -397.2898 -1043084.3079 3.4335
402 5.0267  -397.2898 -1043084.2604 3.4810
403 5.0367  -397.2897 -1043084.2130 3.5284
404 5.0467  -397.2897 -1043084.1658 3.5756
405 5.0568  -397.2897 -1043084.1187 3.6226
406 5.0668  -397.2897 -1043084.0719 3.6695
407 5.0768  -397.2897 -1043084.0252 3.7162
408 5.0868  -397.2897 -1043083.9788 3.7626
409 5.0968  -397.2896 -1043083.9325 3.8089
410 5.1068  -397.2896 -1043083.8864 3.8549
411 5.1169  -397.2896 -1043083.8406 3.9008
412 5.1269  -397.2896 -1043083.7950 3.9463
413 5.1369  -397.2896 -1043083.7497 3.9917
414 5.1469  -397.2895 -1043083.7046 4.0368
415 5.1569  -397.2895 -1043083.6597 4.0817
416 5.1669  -397.2895 -1043083.6151 4.1262
417 5.1770  -397.2895 -1043083.5708 4.1706
418 5.1870  -397.2895 -1043083.5267 4.2147
419 5.1970  -397.2895 -1043083.4829 4.2585
420 5.2070  -397.2894 -1043083.4393 4.3021
421 5.2170  -397.2894 -1043083.3960 4.3454
422 5.2270  -397.2894 -1043083.3530 4.3884
423 5.2371  -397.2894 -1043083.3102 4.4312
424 5.2471  -397.2894 -1043083.2677 4.4736
425 5.2571  -397.2894 -1043083.2255 4.5159
426 5.2671  -397.2893 -1043083.1836 4.5578
427 5.2771  -397.2893 -1043083.1420 4.5994
428 5.2871  -397.2893 -1043083.1006 4.6408
429 5.2972  -397.2893 -1043083.0596 4.6818
430 5.3072  -397.2893 -1043083.0188 4.7226
431 5.3172  -397.2893 -1043082.9784 4.7630
432 5.3272  -397.2893 -1043082.9382 4.8032
433 5.3372  -397.2892 -1043082.8984 4.8430
434 5.3472  -397.2892 -1043082.8583 4.8830
435 5.3573  -397.2892 -1043082.8182 4.9232
436 5.3673  -397.2892 -1043082.7784 4.9630
437 5.3773  -397.2892 -1043082.7389 5.0024
438 5.3873  -397.2892 -1043082.7007 5.0407
439 5.3973  -397.2891 -1043082.6622 5.0792
440 5.4073  -397.2891 -1043082.6240 5.1174
441 5.4174  -397.2891 -1043082.5860 5.1554
442 5.4274  -397.2891 -1043082.5482 5.1931
443 5.4374  -397.2891 -1043082.5134 5.2280
444 5.4474  -397.2891 -1043082.4758 5.2656
445 5.4574  -397.2891 -1043082.4385 5.3029
446 5.4674  -397.2891 -1043082.4035 5.3379
447 5.4775  -397.2890 -1043082.3661 5.3753
448 5.4875  -397.2890 -1043082.3291 5.4123
449 5.4975  -397.2890 -1043082.2952 5.4462
450 5.5075  -397.2890 -1043082.2586 5.4828
451 5.5175  -397.2890 -1043082.2223 5.5191
452 5.5275  -397.2890 -1043082.1893 5.5521
453 5.5376  -397.2890 -1043082.1535 5.5879
454 5.5476  -397.2889 -1043082.1179 5.6235
455 5.5576  -397.2889 -1043082.0857 5.6556
456 5.5676  -397.2889 -1043082.0506 5.6907
457 5.5776  -397.2889 -1043082.0185 5.7229
458 5.5876  -397.2889 -1043081.9835 5.7579
459 5.5977  -397.2889 -1043081.9514 5.7900
460 5.6077  -397.2889 -1043081.9168 5.8245
461 5.6177  -397.2889 -1043081.8854 5.8560
462 5.6277  -397.2888 -1043081.8514 5.8900
463 5.6377  -397.2888 -1043081.8206 5.9208
464 5.6477  -397.2888 -1043081.7872 5.9541
465 5.6578  -397.2888 -1043081.7571 5.9842
466 5.6678  -397.2888 -1043081.7244 6.0170
467 5.6778  -397.2888 -1043081.6950 6.0464
468 5.6878  -397.2888 -1043081.6629 6.0785
469 5.6978  -397.2888 -1043081.6337 6.1077
470 5.7078  -397.2887 -1043081.6019 6.1395
471 5.7179  -397.2887 -1043081.5737 6.1677
472 5.7279  -397.2887 -1043081.5429 6.1984
473 5.7379  -397.2887 -1043081.5150 6.2263
474 5.7479  -397.2887 -1043081.4843 6.2571
475 5.7579  -397.2887 -1043081.4572 6.2842
476 5.7679  -397.2887 -1043081.4271 6.3143
477 5.7780  -397.2887 -1043081.4006 6.3408
478 5.7880  -397.2887 -1043081.3708 6.3705
479 5.7980  -397.2886 -1043081.3479 6.3934
480 5.8080  -397.2886 -1043081.3197 6.4217
481 5.8180  -397.2886 -1043081.2964 6.4450
482 5.8280  -397.2886 -1043081.2687 6.4727
483 5.8381  -397.2886 -1043081.2458 6.4956
484 5.8481  -397.2886 -1043081.2184 6.5229
485 5.8581  -397.2888 -1043081.6727 6.0687
486 5.8681  -397.2888 -1043081.6622 6.0791
487 5.8781  -397.2888 -1043081.6507 6.0907
488 5.8881  -397.2888 -1043081.6388 6.1026
489 5.8982  -397.2888 -1043081.6268 6.1146
490 5.9082  -397.2888 -1043081.6145 6.1269
491 5.9182  -397.2887 -1043081.6021 6.1393
492 5.9282  -397.2887 -1043081.5895 6.1519
493 5.9382  -397.2887 -1043081.5768 6.1646
494 5.9482  -397.2887 -1043081.5640 6.1774
495 5.9583  -397.2887 -1043081.5511 6.1902
496 5.9683  -397.2887 -1043081.5382 6.2032
497 5.9783  -397.2887 -1043081.5253 6.2161
498 5.9883  -397.2887 -1043081.5124 6.2290
499 5.9983  -397.2887 -1043081.4994 6.2419
500 6.0083  -397.2887 -1043081.4865 6.2549
501 6.0184  -397.2887 -1043081.4736 6.2678
502 6.0284  -397.2887 -1043081.4608 6.2806
503 6.0384  -397.2887 -1043081.4480 6.2934
504 6.0484  -397.2887 -1043081.4352 6.3062
505 6.0584  -397.2887 -1043081.4225 6.3189
506 6.0684  -397.2887 -1043081.4099 6.3315
507 6.0785  -397.2887 -1043081.3974 6.3440
508 6.0885  -397.2887 -1043081.3850 6.3564
509 6.0985  -397.2887 -1043081.3727 6.3687
510 6.1085  -397.2887 -1043081.3604 6.3809
511 6.1185  -397.2887 -1043081.5432 6.1982
512 6.1285  -397.2888 -1043081.6830 6.0584
513 6.1386  -397.2888 -1043081.6873 6.0541
514 6.1486  -397.2888 -1043081.6908 6.0506
515 6.1586  -397.2888 -1043081.6941 6.0473
516 6.1686  -397.2888 -1043081.6971 6.0442
517 6.1786  -397.2888 -1043081.7000 6.0414
518 6.1886  -397.2888 -1043081.7028 6.0386
519 6.1987  -397.2888 -1043081.7315 6.0099
520 6.2087  -397.2888 -1043081.7389 6.0025
521 6.2187  -397.2888 -1043081.7454 5.9960
522 6.2287  -397.2888 -1043081.7514 5.9900
523 6.2387  -397.2888 -1043081.7570 5.9844
524 6.2487  -397.2888 -1043081.7625 5.9789
525 6.2588  -397.2888 -1043081.7678 5.9736
526 6.2688  -397.2888 -1043081.7731 5.9683
527 6.2788  -397.2888 -1043081.8019 5.9395
528 6.2888  -397.2888 -1043081.8110 5.9304
529 6.2988  -397.2888 -1043081.8191 5.9223
530 6.3088  -397.2888 -1043081.8266 5.9148
531 6.3189  -397.2888 -1043081.8337 5.9076
532 6.3289  -397.2888 -1043081.8406 5.9008
533 6.3389  -397.2888 -1043081.8472 5.8941
534 6.3489  -397.2888 -1043081.8538 5.8876
535 6.3589  -397.2888 -1043081.8603 5.8811
536 6.3689  -397.2889 -1043081.8920 5.8494
