 0.9000; -340.398846; -0.468895;  27;
 0.9100; -340.432213; -0.470026;  27;
 0.9201; -340.463584; -0.470845;  27;
 0.9301; -340.493077; -0.471957;  27;
 0.9401; -340.520810; -0.472710;  27;
 0.9501; -340.546853; -0.473434;  27;
 0.9602; -340.571317; -0.474330;  27;
 0.9702; -340.594278; -0.475097;  27;
 0.9802; -340.615820; -0.475632;  27;
 0.9902; -340.636025; -0.476379;  27;
 1.0003; -340.654960; -0.476830;  27;
 1.0103; -340.672697; -0.477476;  27;
 1.0203; -340.689301; -0.477837;  27;
 1.0303; -340.704840; -0.478329;  27;
 1.0404; -340.719361; -0.478632;  27;
 1.0504; -340.732927; -0.478945;  26;
 1.0604; -340.745589; -0.479229;  26;
 1.0704; -340.757405; -0.479557;  26;
 1.0805; -340.768407; -0.479703;  26;
 1.0905; -340.778647; -0.479850;  26;
 1.1005; -340.788168; -0.479969;  26;
 1.1105; -340.797016; -0.480116;  26;
 1.1206; -340.805216; -0.480119;  26;
 1.1306; -340.812810; -0.480125;  26;
 1.1406; -340.819832; -0.480103;  26;
 1.1506; -340.826316; -0.480053;  26;
 1.1607; -340.832297; -0.480017;  26;
 1.1707; -340.837791; -0.479881;  26;
 1.1807; -340.842833; -0.479742;  26;
 1.1907; -340.847450; -0.479591;  26;
 1.2008; -340.851665; -0.479408;  26;
 1.2108; -340.855503; -0.479208;  26;
 1.2208; -340.858986; -0.478991;  26;
 1.2308; -340.862135; -0.478756;  26;
 1.2409; -340.864969; -0.478505;  26;
 1.2509; -340.867508; -0.478255;  26;
 1.2609; -340.869771; -0.477958;  26;
 1.2709; -340.871774; -0.477669;  26;
 1.2810; -340.873534; -0.477364;  26;
 1.2910; -340.875066; -0.477054;  26;
 1.3010; -340.876385; -0.476736;  26;
 1.3110; -340.877506; -0.476410;  26;
 1.3211; -340.878441; -0.476074;  26;
 1.3311; -340.879204; -0.475737;  26;
 1.3411; -340.879807; -0.475396;  26;
 1.3511; -340.880261; -0.475056;  26;
 1.3612; -340.880576; -0.474708;  26;
 1.3712; -340.880765; -0.474362;  26;
 1.3812; -340.880835; -0.474018;  26;
 1.3912; -340.880797; -0.473673;  26;
 1.4013; -340.880660; -0.473330;  26;
 1.4113; -340.880431; -0.472990;  26;
 1.4213; -340.880119; -0.472653;  26;
 1.4313; -340.879731; -0.472320;  26;
 1.4414; -340.879275; -0.471993;  26;
 1.4514; -340.878757; -0.471671;  26;
 1.4614; -340.878183; -0.471356;  26;
 1.4714; -340.877560; -0.471049;  26;
 1.4815; -340.876893; -0.470748;  26;
 1.4915; -340.876188; -0.470456;  26;
 1.5015; -340.875449; -0.470174;  26;
 1.5115; -340.874681; -0.469901;  26;
 1.5216; -340.873889; -0.469636;  26;
 1.5316; -340.873077; -0.469386;  26;
 1.5416; -340.872248; -0.469143;  26;
 1.5516; -340.871406; -0.468913;  26;
 1.5617; -340.870555; -0.468695;  26;
 1.5717; -340.869696; -0.468489;  26;
 1.5817; -340.868834; -0.468295;  26;
 1.5917; -340.867970; -0.468115;  26;
 1.6018; -340.867108; -0.467948;  26;
 1.6118; -340.866249; -0.467795;  26;
 1.6218; -340.865395; -0.467605;  26;
 1.6318; -340.864547; -0.467528;  26;
 1.6419; -340.863709; -0.467416;  26;
 1.6519; -340.862880; -0.467317;  26;
 1.6619; -340.862063; -0.467233;  26;
 1.6719; -340.861258; -0.467162;  26;
 1.6820; -340.860466; -0.467106;  26;
 1.6920; -340.859688; -0.467063;  26;
 1.7020; -340.858925; -0.467034;  26;
 1.7120; -340.858178; -0.467020;  26;
 1.7221; -340.857446; -0.467015;  26;
 1.7321; -340.856730; -0.467026;  26;
 1.7421; -340.856032; -0.467049;  26;
 1.7521; -340.855349; -0.467085;  26;
 1.7622; -340.854684; -0.467133;  26;
 1.7722; -340.854035; -0.467193;  26;
 1.7822; -340.853404; -0.467265;  26;
 1.7922; -340.852789; -0.467347;  26;
 1.8023; -340.852192; -0.467440;  26;
 1.8123; -340.851610; -0.467544;  26;
 1.8223; -340.851046; -0.467657;  26;
 1.8323; -340.850497; -0.467780;  26;
 1.8424; -340.849965; -0.467911;  26;
 1.8524; -340.849448; -0.468052;  26;
 1.8624; -340.848947; -0.468200;  26;
 1.8724; -340.848461; -0.468356;  26;
 1.8825; -340.847989; -0.468519;  26;
 1.8925; -340.847532; -0.468689;  26;
 1.9025; -340.847089; -0.468866;  26;
 1.9125; -340.846659; -0.469049;  26;
 1.9226; -340.846243; -0.469237;  26;
 1.9326; -340.845840; -0.469430;  26;
 1.9426; -340.845450; -0.469628;  26;
 1.9526; -340.845071; -0.469830;  26;
 1.9627; -340.844705; -0.470037;  26;
 1.9727; -340.844350; -0.470247;  26;
 1.9827; -340.844006; -0.470460;  26;
 1.9927; -340.843673; -0.470676;  26;
 2.0028; -340.843350; -0.470896;  26;
 2.0128; -340.843037; -0.471117;  26;
 2.0228; -340.842735; -0.471341;  26;
 2.0328; -340.842441; -0.471566;  26;
 2.0429; -340.842156; -0.471792;  26;
 2.0529; -340.841880; -0.472020;  26;
 2.0629; -340.841613; -0.472249;  26;
 2.0729; -340.841353; -0.472478;  26;
 2.0830; -340.841102; -0.472708;  26;
 2.0930; -340.840857; -0.472938;  26;
 2.1030; -340.840620; -0.473169;  26;
 2.1130; -340.840390; -0.473399;  26;
 2.1231; -340.840167; -0.473629;  26;
 2.1331; -340.839949; -0.473858;  26;
 2.1431; -340.839738; -0.474087;  26;
 2.1531; -340.839533; -0.474315;  26;
 2.1632; -340.839334; -0.474542;  26;
