0 0.9000  -544.5085 -1429607.1619 1331.1942
1 0.9100  -544.5414 -1429693.4057 1244.9503
2 0.9201  -544.5723 -1429774.4894 1163.8667
3 0.9301  -544.6013 -1429850.6989 1087.6571
4 0.9401  -544.6286 -1429922.2973 1016.0588
5 0.9501  -544.6542 -1429989.5112 948.8449
6 0.9602  -544.6781 -1430052.4585 885.8975
7 0.9702  -544.7008 -1430111.8552 826.5008
8 0.9802  -544.7219 -1430167.3299 771.0262
9 0.9902  -544.7417 -1430219.4167 718.9393
10 1.0003  -544.7603 -1430268.1529 670.2032
11 1.0103  -544.7777 -1430313.7846 624.5714
12 1.0203  -544.7939 -1430356.4648 581.8912
13 1.0303  -544.8091 -1430396.3591 541.9969
14 1.0404  -544.8233 -1430433.6384 504.7176
15 1.0504  -544.8366 -1430468.4263 469.9297
16 1.0604  -544.8489 -1430500.8590 437.4970
17 1.0704  -544.8604 -1430531.1021 407.2540
18 1.0805  -544.8712 -1430559.2323 379.1237
19 1.0905  -544.8811 -1430585.4078 352.9482
20 1.1005  -544.8904 -1430609.7165 328.6395
21 1.1105  -544.8990 -1430632.2595 306.0965
22 1.1206  -544.9069 -1430653.1607 285.1953
23 1.1306  -544.9143 -1430672.4872 265.8689
24 1.1406  -544.9211 -1430690.3560 248.0000
25 1.1506  -544.9274 -1430706.8257 231.5304
26 1.1607  -544.9332 -1430722.0080 216.3481
27 1.1707  -544.9385 -1430735.9433 202.4128
28 1.1807  -544.9433 -1430748.7436 189.6125
29 1.1907  -544.9478 -1430760.4431 177.9129
30 1.2008  -544.9519 -1430771.1098 167.2462
31 1.2108  -544.9556 -1430780.8681 157.4879
32 1.2208  -544.9589 -1430789.6965 148.6595
33 1.2308  -544.9620 -1430797.7063 140.6498
34 1.2409  -544.9647 -1430804.9116 133.4445
35 1.2509  -544.9672 -1430811.3975 126.9585
36 1.2609  -544.9694 -1430817.1825 121.1735
37 1.2709  -544.9714 -1430822.3425 116.0136
38 1.2810  -544.9731 -1430826.8763 111.4797
39 1.2910  -544.9746 -1430830.9051 107.4509
40 1.3010  -544.9760 -1430834.3906 103.9654
