7; 1; 0.9000; -340.398846; -10.413491; 81.380453; 0.0001589462; 44.869027; 0.0093613470;
7; 2; 0.9100; -340.432213; -10.413021; 82.384025; 0.0001609063; 46.233401; 0.0095026107;
7; 3; 0.9201; -340.463584; -10.412507; 82.353524; 0.0001608467; 46.261814; 0.0095055303;
7; 4; 0.9301; -340.493077; -10.411943; 82.359414; 0.0001608582; 46.458635; 0.0095257295;
7; 5; 0.9401; -340.520810; -10.411412; 82.315401; 0.0001607723; 46.357886; 0.0095153953;
7; 6; 0.9501; -340.546853; -10.410876; 82.268919; 0.0001606815; 46.343848; 0.0095139544;
7; 7; 0.9602; -340.571317; -10.410303; 82.240666; 0.0001606263; 46.176807; 0.0094967929;
7; 8; 0.9702; -340.594278; -10.409728; 82.200961; 0.0001605488; 46.073539; 0.0094861679;
7; 9; 0.9802; -340.615820; -10.409228; 82.122498; 0.0001603955; 45.943706; 0.0094727927;
7; 10; 0.9902; -340.636025; -10.408641; 82.098873; 0.0001603494; 45.816612; 0.0094596813;
7; 11; 1.0003; -340.654960; -10.408125; 82.033535; 0.0001602217; 45.638827; 0.0094413100;
7; 12; 1.0103; -340.672697; -10.407557; 82.008095; 0.0001601721; 45.539955; 0.0094310776;
7; 13; 1.0203; -340.689301; -10.407024; 81.917418; 0.0001599950; 45.340533; 0.0094104054;
7; 14; 1.0303; -340.704840; -10.406467; 81.888396; 0.0001599383; 45.221593; 0.0093980542;
7; 15; 1.0404; -340.719361; -10.405958; 81.818531; 0.0001598018; 45.000061; 0.0093750064;
7; 16; 1.0504; -340.732927; -10.405427; 81.767579; 0.0001597023; 44.911759; 0.0093658038;
7; 17; 1.0604; -340.745589; -10.404897; 81.716376; 0.0001596023; 44.754028; 0.0093493428;
7; 18; 1.0704; -340.757405; -10.404360; 81.683669; 0.0001595384; 44.678749; 0.0093414764;
7; 19; 1.0805; -340.768407; -10.403839; 81.615165; 0.0001594046; 44.494103; 0.0093221535;
7; 20; 1.0905; -340.778647; -10.403320; 81.567721; 0.0001593120; 44.372677; 0.0093094245;
7; 21; 1.1005; -340.788168; -10.402810; 81.515465; 0.0001592099; 44.243395; 0.0092958529;
7; 22; 1.1105; -340.797016; -10.402292; 81.481260; 0.0001591431; 44.154150; 0.0092864726;
7; 23; 1.1206; -340.805216; -10.401810; 81.428905; 0.0001590408; 44.056186; 0.0092761651;
7; 24; 1.1306; -340.812810; -10.401294; 81.380426; 0.0001589461; 43.969825; 0.0092670688;
7; 25; 1.1406; -340.819832; -10.400806; 81.339789; 0.0001588668; 43.896857; 0.0092593762;
7; 26; 1.1506; -340.826316; -10.400317; 81.297913; 0.0001587850; 43.838675; 0.0092532379;
7; 27; 1.1607; -340.832297; -10.399850; 81.270549; 0.0001587315; 43.817569; 0.0092510101;
7; 28; 1.1707; -340.837791; -10.399388; 81.224267; 0.0001586411; 43.766497; 0.0092456173;
7; 29; 1.1807; -340.842833; -10.398921; 81.186860; 0.0001585681; 43.750874; 0.0092439670;
7; 30; 1.1907; -340.847450; -10.398433; 81.151819; 0.0001584996; 43.734533; 0.0092422405;
7; 31; 1.2008; -340.851665; -10.398007; 81.119401; 0.0001584363; 43.738573; 0.0092426674;
7; 32; 1.2108; -340.855503; -10.397573; 81.089297; 0.0001583775; 43.765325; 0.0092454936;
7; 33; 1.2208; -340.858986; -10.397129; 81.058260; 0.0001583169; 43.775684; 0.0092465876;
7; 34; 1.2308; -340.862135; -10.396712; 81.032706; 0.0001582670; 43.838766; 0.0092532475;
7; 35; 1.2409; -340.864969; -10.396299; 81.003872; 0.0001582107; 43.865634; 0.0092560826;
7; 36; 1.2509; -340.867508; -10.395907; 80.977322; 0.0001581588; 43.900463; 0.0092597566;
7; 37; 1.2609; -340.869771; -10.395506; 80.950036; 0.0001581055; 43.952126; 0.0092652035;
7; 38; 1.2709; -340.871774; -10.395112; 80.926290; 0.0001580592; 44.026067; 0.0092729937;
7; 39; 1.2810; -340.873534; -10.394750; 80.898496; 0.0001580049; 44.059646; 0.0092765293;
7; 40; 1.2910; -340.875066; -10.394376; 80.874016; 0.0001579571; 44.127716; 0.0092836925;
7; 41; 1.3010; -340.876385; -10.394020; 80.848189; 0.0001579066; 44.177440; 0.0092889215;
7; 42; 1.3110; -340.877506; -10.393672; 80.823165; 0.0001578577; 44.231426; 0.0092945954;
7; 43; 1.3211; -340.878441; -10.393349; 80.797642; 0.0001578079; 44.307567; 0.0093025919;
7; 44; 1.3311; -340.879204; -10.393026; 80.774583; 0.0001577629; 44.396758; 0.0093119503;
7; 45; 1.3411; -340.879807; -10.392716; 80.747849; 0.0001577106; 44.456536; 0.0093182172;
7; 46; 1.3511; -340.880261; -10.392414; 80.720811; 0.0001576578; 44.505279; 0.0093233241;
