0 0.9000  -356.1660 -935113.7433 1291.7855
203 4.9651  -356.6139 -936289.8274 115.7014
204 4.9851  -356.6139 -936289.7965 115.7323
205 5.0051  -356.6139 -936289.7667 115.7621
206 5.0252  -356.6139 -936289.7368 115.7920
207 5.0452  -356.6139 -936289.7079 115.8209
208 5.0652  -356.6139 -936289.6790 115.8498
209 5.0852  -356.6138 -936289.6510 115.8778
210 5.1053  -356.6138 -936289.6230 115.9058
211 5.1253  -356.6138 -936289.5959 115.9329
212 5.1453  -356.6138 -936289.5687 115.9601
213 5.1653  -356.6138 -936289.5426 115.9862
214 5.1854  -356.6138 -936289.5162 116.0126
215 5.2054  -356.6138 -936289.4909 116.0379
216 5.2254  -356.6138 -936289.4653 116.0635
217 5.2454  -356.6138 -936289.4408 116.0880
218 5.2655  -356.6138 -936289.4161 116.1127
219 5.2855  -356.6137 -936289.3924 116.1364
220 5.3055  -356.6137 -936289.3684 116.1604
221 5.3255  -356.6137 -936289.3454 116.1834
222 5.3456  -356.6137 -936289.3222 116.2066
223 5.3656  -356.6137 -936289.3000 116.2288
224 5.3856  -356.6137 -936289.2775 116.2513
225 5.4056  -356.6137 -936289.2559 116.2729
226 5.4257  -356.6137 -936289.2341 116.2947
227 5.4457  -356.6137 -936289.2132 116.3156
228 5.4657  -356.6137 -936289.1920 116.3368
229 5.4857  -356.6137 -936289.1716 116.3572
230 5.5058  -356.6137 -936289.1509 116.3779
231 5.5258  -356.6136 -936289.1311 116.3977
232 5.5458  -356.6136 -936289.1110 116.4178
233 5.5658  -356.6136 -936289.0917 116.4371
234 5.5859  -356.6136 -936289.0720 116.4568
235 5.6059  -356.6136 -936289.0532 116.4756
236 5.6259  -356.6136 -936289.0341 116.4947
237 5.6459  -356.6136 -936289.0158 116.5130
238 5.6660  -356.6136 -936288.9971 116.5317
239 5.6860  -356.6136 -936288.9793 116.5495
240 5.7060  -356.6136 -936288.9611 116.5677
241 5.7260  -356.6136 -936288.9437 116.5851
242 5.7461  -356.6136 -936288.9262 116.6026
243 5.7661  -356.6136 -936288.9090 116.6198
244 5.7861  -356.6136 -936288.8920 116.6368
245 5.8061  -356.6135 -936288.8752 116.6536
246 5.8262  -356.6135 -936288.8586 116.6702
247 5.8462  -356.6135 -936288.8422 116.6866
248 5.8662  -356.6135 -936288.8261 116.7027
249 5.8862  -356.6135 -936288.8101 116.7187
250 5.9063  -356.6135 -936288.7943 116.7345
251 5.9263  -356.6135 -936288.7787 116.7501
252 5.9463  -356.6135 -936288.7633 116.7655
253 5.9663  -356.6135 -936288.7481 116.7807
254 5.9864  -356.6135 -936288.7331 116.7957
255 6.0064  -356.6135 -936288.7182 116.8106
256 6.0264  -356.6135 -936288.7035 116.8253
257 6.0464  -356.6135 -936288.6890 116.8398
258 6.0665  -356.6135 -936288.6746 116.8542
259 6.0865  -356.6135 -936288.6604 116.8684
260 6.1065  -356.6135 -936288.6464 116.8824
261 6.1265  -356.6135 -936288.6326 116.8962
262 6.1466  -356.6135 -936288.6189 116.9099
263 6.1666  -356.6134 -936288.6054 116.9234
264 6.1866  -356.6134 -936288.5920 116.9368
265 6.2066  -356.6134 -936288.5788 116.9500
266 6.2267  -356.6134 -936288.5657 116.9631
267 6.2467  -356.6134 -936288.5529 116.9759
268 6.2667  -356.6134 -936288.5401 116.9887
269 6.2867  -356.6134 -936288.5275 117.0013
270 6.3068  -356.6134 -936288.5150 117.0138
271 6.3268  -356.6134 -936288.5027 117.0261
272 6.3468  -356.6134 -936288.4905 117.0383
273 6.3668  -356.6134 -936288.4785 117.0503
274 6.3869  -356.6134 -936288.4666 117.0622
275 6.4069  -356.6134 -936288.4548 117.0740
276 6.4269  -356.6134 -936288.4432 117.0856
277 6.4469  -356.6134 -936288.4317 117.0971
278 6.4670  -356.6134 -936288.4203 117.1085
279 6.4870  -356.6134 -936288.4090 117.1198
280 6.5070  -356.6134 -936288.3979 117.1309
281 6.5270  -356.6134 -936288.3869 117.1419
282 6.5471  -356.6134 -936288.3760 117.1528
283 6.5671  -356.6134 -936288.3652 117.1636
284 6.5871  -356.6134 -936288.3545 117.1743
285 6.6071  -356.6133 -936288.3440 117.1848
286 6.6272  -356.6133 -936288.3336 117.1952
287 6.6472  -356.6133 -936288.3233 117.2055
288 6.6672  -356.6133 -936288.3131 117.2157
289 6.6872  -356.6133 -936288.3030 117.2258
290 6.7073  -356.6133 -936288.2930 117.2358
291 6.7273  -356.6133 -936288.2831 117.2457
292 6.7473  -356.6133 -936288.2734 117.2554
293 6.7673  -356.6133 -936288.2637 117.2651
294 6.7874  -356.6133 -936288.2541 117.2747
295 6.8074  -356.6133 -936288.2447 117.2841
296 6.8274  -356.6133 -936288.2353 117.2935
297 6.8474  -356.6133 -936288.2261 117.3027
298 6.8675  -356.6133 -936288.2170 117.3118
299 6.8875  -356.6133 -936288.2079 117.3209
300 6.9075  -356.6133 -936288.1990 117.3298
301 6.9275  -356.6133 -936288.1901 117.3387
302 6.9476  -356.6133 -936288.1813 117.3475
303 6.9676  -356.6133 -936288.1727 117.3561
304 6.9876  -356.6133 -936288.1641 117.3647
305 7.0076  -356.6133 -936288.1556 117.3732
306 7.0277  -356.6133 -936288.1472 117.3816
307 7.0477  -356.6133 -936288.1388 117.3900
308 7.0677  -356.6133 -936288.1306 117.3982
309 7.0877  -356.6133 -936288.1225 117.4063
310 7.1078  -356.6133 -936288.1144 117.4144
311 7.1278  -356.6133 -936288.1064 117.4224
312 7.1478  -356.6133 -936288.0985 117.4303
313 7.1678  -356.6133 -936288.0906 117.4382
314 7.1879  -356.6132 -936288.0829 117.4459
315 7.2079  -356.6132 -936288.0752 117.4536
316 7.2279  -356.6132 -936288.0676 117.4612
317 7.2479  -356.6132 -936288.0601 117.4687
318 7.2680  -356.6132 -936288.0526 117.4762
319 7.2880  -356.6132 -936288.0453 117.4835
320 7.3080  -356.6132 -936288.0380 117.4908
321 7.3280  -356.6132 -936288.0308 117.4980
322 7.3481  -356.6132 -936288.0236 117.5052
323 7.3681  -356.6132 -936288.0165 117.5123
324 7.3881  -356.6132 -936288.0095 117.5193
325 7.4081  -356.6132 -936288.0026 117.5262
326 7.4282  -356.6132 -936287.9957 117.5331
327 7.4482  -356.6132 -936287.9889 117.5399
328 7.4682  -356.6132 -936287.9822 117.5466
329 7.4882  -356.6132 -936287.9756 117.5532
330 7.5083  -356.6132 -936287.9689 117.5599
331 7.5283  -356.6132 -936287.9624 117.5664
332 7.5483  -356.6132 -936287.9559 117.5729
333 7.5683  -356.6132 -936287.9495 117.5793
334 7.5884  -356.6132 -936287.9432 117.5856
335 7.6084  -356.6132 -936287.9369 117.5919
336 7.6284  -356.6132 -936287.9307 117.5981
337 7.6484  -356.6132 -936287.9245 117.6043
338 7.6685  -356.6132 -936287.9184 117.6104
339 7.6885  -356.6132 -936287.9123 117.6165
340 7.7085  -356.6132 -936287.9063 117.6225
341 7.7285  -356.6132 -936287.9004 117.6284
342 7.7486  -356.6132 -936287.8945 117.6343
343 7.7686  -356.6132 -936287.8887 117.6401
344 7.7886  -356.6132 -936287.8829 117.6459
345 7.8086  -356.6132 -936287.8772 117.6516
346 7.8287  -356.6132 -936287.8715 117.6573
347 7.8487  -356.6132 -936287.8659 117.6629
348 7.8687  -356.6132 -936287.8603 117.6685
349 7.8887  -356.6132 -936287.8549 117.6739
350 7.9088  -356.6132 -936287.8494 117.6794
351 7.9288  -356.6132 -936287.8440 117.6848
352 7.9488  -356.6132 -936287.8386 117.6902
353 7.9688  -356.6132 -936287.8333 117.6955
354 7.9889  -356.6132 -936287.8281 117.7007
355 8.0089  -356.6131 -936287.8229 117.7059
356 8.0289  -356.6131 -936287.8177 117.7111
357 8.0489  -356.6131 -936287.8126 117.7162
358 8.0690  -356.6131 -936287.8076 117.7213
359 8.0890  -356.6131 -936287.8025 117.7263
360 8.1090  -356.6131 -936287.7976 117.7312
361 8.1290  -356.6131 -936287.7926 117.7362
362 8.1491  -356.6131 -936287.7878 117.7410
363 8.1691  -356.6131 -936287.7829 117.7459
364 8.1891  -356.6131 -936287.7781 117.7507
365 8.2091  -356.6131 -936287.7734 117.7554
366 8.2292  -356.6131 -936287.7687 117.7601
367 8.2492  -356.6131 -936287.7640 117.7648
368 8.2692  -356.6131 -936287.7594 117.7694
369 8.2892  -356.6131 -936287.7548 117.7740
370 8.3093  -356.6131 -936287.7503 117.7785
371 8.3293  -356.6131 -936287.7457 117.7831
372 8.3493  -356.6131 -936287.7413 117.7875
373 8.3693  -356.6131 -936287.7369 117.7919
374 8.3894  -356.6131 -936287.7325 117.7963
375 8.4094  -356.6131 -936287.7281 117.8007
376 8.4294  -356.6131 -936287.7238 117.8050
377 8.4494  -356.6131 -936287.7195 117.8093
378 8.4695  -356.6131 -936287.7153 117.8135
379 8.4895  -356.6131 -936287.7111 117.8177
380 8.5095  -356.6131 -936287.7069 117.8219
381 8.5295  -356.6131 -936287.7028 117.8260
382 8.5496  -356.6131 -936287.6987 117.8301
383 8.5696  -356.6131 -936287.6947 117.8341
384 8.5896  -356.6131 -936287.6907 117.8381
385 8.6096  -356.6131 -936287.6867 117.8421
386 8.6297  -356.6131 -936287.6827 117.8461
387 8.6497  -356.6131 -936287.6788 117.8500
388 8.6697  -356.6131 -936287.6749 117.8539
389 8.6897  -356.6131 -936287.6711 117.8577
390 8.7098  -356.6131 -936287.6672 117.8616
391 8.7298  -356.6131 -936287.6635 117.8653
392 8.7498  -356.6131 -936287.6597 117.8691
393 8.7698  -356.6131 -936287.6560 117.8728
394 8.7899  -356.6131 -936287.6523 117.8765
395 8.8099  -356.6131 -936287.6487 117.8801
396 8.8299  -356.6131 -936287.6450 117.8838
397 8.8499  -356.6131 -936287.6414 117.8874
398 8.8700  -356.6131 -936287.6379 117.8909
399 8.8900  -356.6131 -936287.6343 117.8945
400 8.9100  -356.6131 -936287.6308 117.8980
401 8.9300  -356.6131 -936287.6274 117.9014
402 8.9501  -356.6131 -936287.6239 117.9049
403 8.9701  -356.6131 -936287.6205 117.9083
404 8.9901  -356.6131 -936287.6171 117.9117
405 9.0101  -356.6131 -936287.6137 117.9151
406 9.0302  -356.6131 -936287.6104 117.9184
407 9.0502  -356.6131 -936287.6071 117.9217
408 9.0702  -356.6131 -936287.6038 117.9250
409 9.0902  -356.6131 -936287.6006 117.9282
410 9.1103  -356.6131 -936287.5973 117.9315
411 9.1303  -356.6131 -936287.5941 117.9347
412 9.1503  -356.6131 -936287.5909 117.9379
413 9.1703  -356.6131 -936287.5878 117.9410
414 9.1904  -356.6131 -936287.5847 117.9441
415 9.2104  -356.6131 -936287.5816 117.9472
416 9.2304  -356.6131 -936287.5785 117.9503
417 9.2504  -356.6131 -936287.5755 117.9533
418 9.2705  -356.6131 -936287.5724 117.9564
419 9.2905  -356.6131 -936287.5694 117.9594
420 9.3105  -356.6131 -936287.5665 117.9623
421 9.3305  -356.6131 -936287.5635 117.9653
422 9.3506  -356.6130 -936287.5606 117.9682
423 9.3706  -356.6130 -936287.5577 117.9711
424 9.3906  -356.6130 -936287.5548 117.9740
425 9.4106  -356.6130 -936287.5519 117.9769
426 9.4307  -356.6130 -936287.5491 117.9797
427 9.4507  -356.6130 -936287.5463 117.9825
428 9.4707  -356.6130 -936287.5435 117.9853
429 9.4907  -356.6130 -936287.5407 117.9881
430 9.5108  -356.6130 -936287.5380 117.9908
431 9.5308  -356.6130 -936287.5352 117.9936
432 9.5508  -356.6130 -936287.5325 117.9963
433 9.5708  -356.6130 -936287.5299 117.9989
434 9.5909  -356.6130 -936287.5272 118.0016
435 9.6109  -356.6130 -936287.5245 118.0043
436 9.6309  -356.6130 -936287.5219 118.0069
437 9.6509  -356.6130 -936287.5193 118.0095
438 9.6710  -356.6130 -936287.5167 118.0121
439 9.6910  -356.6130 -936287.5142 118.0146
440 9.7110  -356.6130 -936287.5116 118.0172
441 9.7310  -356.6130 -936287.5091 118.0197
442 9.7511  -356.6130 -936287.5066 118.0222
443 9.7711  -356.6130 -936287.5041 118.0247
444 9.7911  -356.6130 -936287.5016 118.0272
445 9.8111  -356.6130 -936287.4992 118.0296
446 9.8312  -356.6130 -936287.4967 118.0321
447 9.8512  -356.6130 -936287.4944 118.0344
448 9.8712  -356.6130 -936287.4919 118.0369
449 9.8912  -356.6130 -936287.4896 118.0392
450 9.9113  -356.6130 -936287.4872 118.0416
451 9.9313  -356.6130 -936287.4849 118.0439
452 9.9513  -356.6130 -936287.4826 118.0462
453 9.9713  -356.6130 -936287.4803 118.0485
454 9.9914  -356.6130 -936287.4780 118.0508
455 -356.6130  0.0000 0.0000 936405.5288
456 -356.6130  0.0000 0.0000 936405.5288
457 -356.6130  0.0000 0.0000 936405.5288
458 -356.6130  0.0000 0.0000 936405.5288
459 -356.6130  0.0000 0.0000 936405.5288
460 -356.6130  0.0000 0.0000 936405.5288
461 -356.6130  0.0000 0.0000 936405.5288
462 -356.6130  0.0000 0.0000 936405.5288
463 -356.6130  0.0000 0.0000 936405.5288
464 -356.6130  0.0000 0.0000 936405.5288
465 -356.6130  0.0000 0.0000 936405.5288
466 -356.6130  0.0000 0.0000 936405.5288
467 -356.6130  0.0000 0.0000 936405.5288
468 -356.6130  0.0000 0.0000 936405.5288
469 -356.6130  0.0000 0.0000 936405.5288
470 -356.6130  0.0000 0.0000 936405.5288
471 -356.6130  0.0000 0.0000 936405.5288
472 -356.6130  0.0000 0.0000 936405.5288
473 -356.6130  0.0000 0.0000 936405.5288
474 -356.6130  0.0000 0.0000 936405.5288
475 -356.6130  0.0000 0.0000 936405.5288
476 -356.6130  0.0000 0.0000 936405.5288
477 -356.6130  0.0000 0.0000 936405.5288
478 -356.6130  0.0000 0.0000 936405.5288
479 -356.6130  0.0000 0.0000 936405.5288
480 -356.6130  0.0000 0.0000 936405.5288
481 -356.6130  0.0000 0.0000 936405.5288
482 -356.6130  0.0000 0.0000 936405.5288
483 -356.6130  0.0000 0.0000 936405.5288
484 -356.6130  0.0000 0.0000 936405.5288
485 -356.6130  0.0000 0.0000 936405.5288
486 -356.6130  0.0000 0.0000 936405.5288
487 -356.6130  0.0000 0.0000 936405.5288
488 -356.6130  0.0000 0.0000 936405.5288
489 -356.6130  0.0000 0.0000 936405.5288
490 -356.6130  0.0000 0.0000 936405.5288
491 -356.6130  0.0000 0.0000 936405.5288
492 -356.6130  0.0000 0.0000 936405.5288
493 -356.6130  0.0000 0.0000 936405.5288
494 -356.6130  0.0000 0.0000 936405.5288
495 -356.6130  0.0000 0.0000 936405.5288
496 -356.6130  0.0000 0.0000 936405.5288
497 -356.6130  0.0000 0.0000 936405.5288
498 -356.6130  0.0000 0.0000 936405.5288
499 -356.6130  0.0000 0.0000 936405.5288
500 -356.6130  0.0000 0.0000 936405.5288
501 -356.6130  0.0000 0.0000 936405.5288
502 -356.6130  0.0000 0.0000 936405.5288
503 -356.6130  0.0000 0.0000 936405.5288
504 -356.6130  0.0000 0.0000 936405.5288
505 -356.6130  0.0000 0.0000 936405.5288
506 -356.6130  0.0000 0.0000 936405.5288
507 -356.6130  0.0000 0.0000 936405.5288
508 -356.6130  0.0000 0.0000 936405.5288
509 -356.6130  0.0000 0.0000 936405.5288
510 -356.6130  0.0000 0.0000 936405.5288
511 -356.6130  0.0000 0.0000 936405.5288
512 -356.6130  0.0000 0.0000 936405.5288
513 -356.6130  0.0000 0.0000 936405.5288
514 -356.6130  0.0000 0.0000 936405.5288
515 -356.6130  0.0000 0.0000 936405.5288
516 -356.6130  0.0000 0.0000 936405.5288
517 -356.6130  0.0000 0.0000 936405.5288
518 -356.6130  0.0000 0.0000 936405.5288
519 -356.6130  0.0000 0.0000 936405.5288
520 -356.6130  0.0000 0.0000 936405.5288
521 -356.6130  0.0000 0.0000 936405.5288
522 -356.6130  0.0000 0.0000 936405.5288
523 -356.6130  0.0000 0.0000 936405.5288
524 -356.6130  0.0000 0.0000 936405.5288
525 -356.6130  0.0000 0.0000 936405.5288
526 -356.6130  0.0000 0.0000 936405.5288
527 -356.6130  0.0000 0.0000 936405.5288
528 -356.6130  0.0000 0.0000 936405.5288
529 -356.6130  0.0000 0.0000 936405.5288
530 -356.6130  0.0000 0.0000 936405.5288
531 -356.6130  0.0000 0.0000 936405.5288
532 -356.6130  0.0000 0.0000 936405.5288
533 -356.6130  0.0000 0.0000 936405.5288
534 -356.6130  0.0000 0.0000 936405.5288
535 -356.6130  0.0000 0.0000 936405.5288
536 -356.6130  0.0000 0.0000 936405.5288
537 -356.6130  0.0000 0.0000 936405.5288
538 -356.6130  0.0000 0.0000 936405.5288
539 -356.6130  0.0000 0.0000 936405.5288
540 -356.6130  0.0000 0.0000 936405.5288
541 -356.6130  0.0000 0.0000 936405.5288
542 -356.6130  0.0000 0.0000 936405.5288
543 -356.6130  0.0000 0.0000 936405.5288
544 -356.6130  0.0000 0.0000 936405.5288
545 -356.6130  0.0000 0.0000 936405.5288
546 -356.6130  0.0000 0.0000 936405.5288
547 -356.6130  0.0000 0.0000 936405.5288
548 -356.6130  0.0000 0.0000 936405.5288
549 -356.6130  0.0000 0.0000 936405.5288
550 -356.6130  0.0000 0.0000 936405.5288
551 -356.6130  0.0000 0.0000 936405.5288
552 -356.6130  0.0000 0.0000 936405.5288
553 -356.6130  0.0000 0.0000 936405.5288
554 -356.6130  0.0000 0.0000 936405.5288
555 -356.6130  0.0000 0.0000 936405.5288
556 -356.6130  0.0000 0.0000 936405.5288
557 -356.6130  0.0000 0.0000 936405.5288
558 -356.6130  0.0000 0.0000 936405.5288
559 -356.6130  0.0000 0.0000 936405.5288
560 -356.6130  0.0000 0.0000 936405.5288
561 -356.6130  0.0000 0.0000 936405.5288
562 -356.6130  0.0000 0.0000 936405.5288
