0 0.9000  -340.3988 -893717.1345 1265.3542
60 2.1015  -340.8406 -894877.0272 105.4615
61 2.1215  -340.8402 -894875.8337 106.6550
62 2.1416  -340.8397 -894874.7067 107.7820
63 2.1616  -340.8393 -894873.6408 108.8478
64 2.1816  -340.8389 -894872.6312 109.8574
65 2.2016  -340.8386 -894871.6735 110.8152
66 2.2217  -340.8382 -894870.7634 111.7252
67 2.2417  -340.8379 -894869.8973 112.5914
68 2.2617  -340.8376 -894869.0716 113.4171
69 2.2817  -340.8373 -894868.2829 114.2058
70 2.3018  -340.8370 -894867.5281 114.9606
71 2.3218  -340.8367 -894866.8042 115.6845
72 2.3418  -340.8365 -894866.1083 116.3804
73 2.3618  -340.8362 -894865.4378 117.0509
74 2.3819  -340.8360 -894864.7909 117.6977
75 2.4019  -340.8357 -894864.1645 118.3242
76 2.4219  -340.8355 -894863.5570 118.9317
77 2.4419  -340.8353 -894862.9667 119.5220
78 2.4620  -340.8350 -894862.3931 120.0956
79 2.4820  -340.8348 -894861.8347 120.6539
80 2.5020  -340.8346 -894861.2908 121.1979
81 2.5220  -340.8344 -894860.7604 121.7282
82 2.5421  -340.8342 -894860.2430 122.2457
83 2.5621  -340.8340 -894859.7377 122.7509
84 2.5821  -340.8338 -894859.2441 123.2446
85 2.6021  -340.8337 -894858.7614 123.7273
86 2.6222  -340.8335 -894858.2892 124.1995
87 2.6422  -340.8333 -894857.8269 124.6618
88 2.6622  -340.8331 -894857.3739 125.1147
89 2.6822  -340.8330 -894856.9299 125.5588
90 2.7023  -340.8328 -894856.4943 125.9943
91 2.7223  -340.8326 -894856.0669 126.4217
92 2.7423  -340.8325 -894855.6473 126.8413
93 2.7623  -340.8323 -894855.2353 127.2533
94 2.7824  -340.8322 -894854.8308 127.6578
95 2.8024  -340.8320 -894854.4338 128.0549
96 2.8224  -340.8319 -894854.0442 128.4445
97 2.8424  -340.8317 -894853.6620 128.8266
98 2.8625  -340.8316 -894853.2874 129.2012
99 2.8825  -340.8314 -894852.9203 129.5683
100 2.9025  -340.8313 -894852.5608 129.9279
101 2.9225  -340.8312 -894852.2087 130.2799
102 2.9426  -340.8310 -894851.8642 130.6245
103 2.9626  -340.8309 -894851.5271 130.9616
104 2.9826  -340.8308 -894851.1973 131.2914
105 3.0026  -340.8307 -894850.8747 131.6139
106 3.0227  -340.8305 -894850.5594 131.9292
107 3.0427  -340.8304 -894850.2512 132.2374
108 3.0627  -340.8303 -894849.9501 132.5385
109 3.0827  -340.8302 -894849.6560 132.8327
110 3.1028  -340.8301 -894849.3687 133.1200
111 3.1228  -340.8300 -894849.0879 133.4007
112 3.1428  -340.8299 -894848.8137 133.6749
113 3.1628  -340.8298 -894848.5458 133.9429
114 3.1829  -340.8297 -894848.2840 134.2047
115 3.2029  -340.8296 -894848.0281 134.4605
116 3.2229  -340.8295 -894847.7782 134.7104
117 3.2429  -340.8294 -894847.5342 134.9544
118 3.2630  -340.8293 -894847.2961 135.1926
119 3.2830  -340.8292 -894847.0637 135.4250
120 3.3030  -340.8291 -894846.8371 135.6515
121 3.3230  -340.8290 -894846.6163 135.8723
122 3.3431  -340.8289 -894846.4013 136.0874
123 3.3631  -340.8289 -894846.1918 136.2968
124 3.3831  -340.8288 -894845.9879 136.5008
125 3.4031  -340.8287 -894845.7894 136.6992
126 3.4232  -340.8286 -894845.5964 136.8923
127 3.4432  -340.8286 -894845.4086 137.0801
128 3.4632  -340.8285 -894845.2260 137.2626
129 3.4832  -340.8284 -894845.0486 137.4400
130 3.5033  -340.8284 -894844.8763 137.6124
131 3.5233  -340.8283 -894844.7089 137.7798
132 3.5433  -340.8282 -894844.5462 137.9424
133 3.5633  -340.8282 -894844.3881 138.1005
134 3.5834  -340.8281 -894844.2344 138.2543
135 3.6034  -340.8281 -894844.0846 138.4040
136 3.6234  -340.8280 -894843.9387 138.5500
137 3.6434  -340.8280 -894843.7964 138.6923
138 3.6635  -340.8279 -894843.6575 138.8312
139 3.6835  -340.8279 -894843.5219 138.9667
140 3.7035  -340.8278 -894843.3897 139.0990
141 3.7235  -340.8278 -894843.2606 139.2280
142 3.7436  -340.8277 -894843.1348 139.3538
143 3.7636  -340.8277 -894843.0122 139.4764
144 3.7836  -340.8276 -894842.8928 139.5959
145 3.8036  -340.8276 -894842.7764 139.7122
146 3.8237  -340.8275 -894842.6632 139.8255
147 3.8437  -340.8275 -894842.5530 139.9357
148 3.8637  -340.8274 -894842.4457 140.0429
149 3.8837  -340.8274 -894842.3414 140.1473
150 3.9038  -340.8274 -894842.2398 140.2488
151 3.9238  -340.8273 -894842.1411 140.3475
152 3.9438  -340.8273 -894842.0450 140.4436
153 3.9638  -340.8273 -894841.9515 140.5371
154 3.9839  -340.8272 -894841.8605 140.6281
155 4.0039  -340.8272 -894841.7719 140.7168
156 4.0239  -340.8272 -894841.6855 140.8031
157 4.0439  -340.8271 -894841.6013 140.8873
158 4.0640  -340.8271 -894841.5190 140.9697
159 4.0840  -340.8271 -894841.4384 141.0502
160 4.1040  -340.8270 -894841.3595 141.1292
161 4.1240  -340.8270 -894841.2819 141.2067
162 4.1441  -340.8270 -894841.2058 141.2829
163 4.1641  -340.8269 -894841.1309 141.3577
164 4.1841  -340.8269 -894841.0575 141.4312
165 4.2041  -340.8269 -894840.9853 141.5033
166 4.2242  -340.8269 -894840.9145 141.5741
167 4.2442  -340.8268 -894840.8451 141.6435
168 4.2642  -340.8268 -894840.7772 141.7115
169 4.2842  -340.8268 -894840.7106 141.7781
170 4.3043  -340.8268 -894840.6455 141.8432
171 4.3243  -340.8267 -894840.5819 141.9068
172 4.3443  -340.8267 -894840.5198 141.9688
173 4.3643  -340.8267 -894840.4592 142.0294
174 4.3844  -340.8267 -894840.4002 142.0885
175 4.4044  -340.8266 -894840.3426 142.1461
176 4.4244  -340.8266 -894840.2863 142.2023
177 4.4444  -340.8266 -894840.2314 142.2573
178 4.4645  -340.8266 -894840.1776 142.3111
179 4.4845  -340.8266 -894840.1250 142.3637
180 4.5045  -340.8265 -894840.0734 142.4152
181 4.5245  -340.8265 -894840.0230 142.4657
182 4.5446  -340.8265 -894839.9735 142.5151
183 4.5646  -340.8265 -894839.9251 142.5636
184 4.5846  -340.8265 -894839.8774 142.6113
185 4.6046  -340.8264 -894839.8305 142.6581
186 4.6247  -340.8264 -894839.7842 142.7044
187 4.6447  -340.8264 -894839.7386 142.7501
188 4.6647  -340.8264 -894839.6935 142.7952
189 4.6847  -340.8264 -894839.6491 142.8396
190 4.7048  -340.8264 -894839.6053 142.8834
191 4.7248  -340.8263 -894839.5621 142.9265
192 4.7448  -340.8263 -894839.5196 142.9690
193 4.7648  -340.8263 -894839.4777 143.0109
194 4.7849  -340.8263 -894839.4365 143.0522
195 4.8049  -340.8263 -894839.3959 143.0928
196 4.8249  -340.8263 -894839.3558 143.1328
197 4.8449  -340.8262 -894839.3165 143.1722
198 4.8650  -340.8262 -894839.2777 143.2110
199 4.8850  -340.8262 -894839.2395 143.2491
200 4.9050  -340.8262 -894839.2020 143.2866
201 4.9250  -340.8262 -894839.1652 143.3235
202 4.9451  -340.8262 -894839.1289 143.3597
203 4.9651  -340.8262 -894839.0934 143.3953
204 4.9851  -340.8262 -894839.0585 143.4301
205 5.0051  -340.8261 -894839.0243 143.4644
206 5.0252  -340.8261 -894838.9907 143.4980
207 5.0452  -340.8261 -894838.9577 143.5310
208 5.0652  -340.8261 -894838.9252 143.5634
209 5.0852  -340.8261 -894838.8933 143.5954
210 5.1053  -340.8261 -894838.8618 143.6268
211 5.1253  -340.8261 -894838.8310 143.6577
212 5.1453  -340.8261 -894838.8006 143.6881
213 5.1653  -340.8260 -894838.7707 143.7180
214 5.1854  -340.8260 -894838.7412 143.7474
215 5.2054  -340.8260 -894838.7122 143.7764
216 5.2254  -340.8260 -894838.6835 143.8051
217 5.2454  -340.8260 -894838.6552 143.8335
218 5.2655  -340.8260 -894838.6272 143.8615
219 5.2855  -340.8260 -894838.5995 143.8892
220 5.3055  -340.8260 -894838.5721 143.9165
221 5.3255  -340.8260 -894838.5451 143.9435
222 5.3456  -340.8259 -894838.5184 143.9702
223 5.3656  -340.8259 -894838.4921 143.9966
224 5.3856  -340.8259 -894838.4660 144.0226
225 5.4056  -340.8259 -894838.4403 144.0484
226 5.4257  -340.8259 -894838.4148 144.0738
227 5.4457  -340.8259 -894838.3897 144.0989
228 5.4657  -340.8259 -894838.3649 144.1238
229 5.4857  -340.8259 -894838.3404 144.1482
230 5.5058  -340.8259 -894838.3162 144.1724
231 5.5258  -340.8259 -894838.2924 144.1963
232 5.5458  -340.8258 -894838.2688 144.2198
233 5.5658  -340.8258 -894838.2455 144.2431
234 5.5859  -340.8258 -894838.2226 144.2661
235 5.6059  -340.8258 -894838.2000 144.2887
236 5.6259  -340.8258 -894838.1776 144.3110
237 5.6459  -340.8258 -894838.1556 144.3331
238 5.6660  -340.8258 -894838.1339 144.3548
239 5.6860  -340.8258 -894838.1125 144.3762
240 5.7060  -340.8258 -894838.0914 144.3973
241 5.7260  -340.8258 -894838.0706 144.4180
242 5.7461  -340.8258 -894838.0502 144.4385
243 5.7661  -340.8258 -894838.0300 144.4587
244 5.7861  -340.8258 -894838.0101 144.4786
245 5.8061  -340.8257 -894837.9905 144.4982
246 5.8262  -340.8257 -894837.9711 144.5175
247 5.8462  -340.8257 -894837.9520 144.5366
248 5.8662  -340.8257 -894837.9332 144.5555
249 5.8862  -340.8257 -894837.9145 144.5741
250 5.9063  -340.8257 -894837.8961 144.5925
251 5.9263  -340.8257 -894837.8780 144.6107
252 5.9463  -340.8257 -894837.8600 144.6286
253 5.9663  -340.8257 -894837.8423 144.6463
254 5.9864  -340.8257 -894837.8248 144.6638
255 6.0064  -340.8257 -894837.8076 144.6811
256 6.0264  -340.8257 -894837.7905 144.6982
257 6.0464  -340.8257 -894837.7737 144.7150
258 6.0665  -340.8257 -894837.7570 144.7316
259 6.0865  -340.8256 -894837.7406 144.7480
260 6.1065  -340.8256 -894837.7244 144.7643
261 6.1265  -340.8256 -894837.7084 144.7803
262 6.1466  -340.8256 -894837.6925 144.7961
263 6.1666  -340.8256 -894837.6769 144.8117
264 6.1866  -340.8256 -894837.6615 144.8272
265 6.2066  -340.8256 -894837.6462 144.8425
266 6.2267  -340.8256 -894837.6311 144.8576
267 6.2467  -340.8256 -894837.6162 144.8725
268 6.2667  -340.8256 -894837.6015 144.8872
269 6.2867  -340.8256 -894837.5869 144.9018
270 6.3068  -340.8256 -894837.5725 144.9162
271 6.3268  -340.8256 -894837.5583 144.9304
272 6.3468  -340.8256 -894837.5442 144.9444
273 6.3668  -340.8256 -894837.5304 144.9583
274 6.3869  -340.8256 -894837.5166 144.9720
275 6.4069  -340.8256 -894837.5031 144.9856
276 6.4269  -340.8256 -894837.4897 144.9990
277 6.4469  -340.8255 -894837.4764 145.0122
278 6.4670  -340.8255 -894837.4633 145.0253
279 6.4870  -340.8255 -894837.4504 145.0383
280 6.5070  -340.8255 -894837.4376 145.0511
281 6.5270  -340.8255 -894837.4249 145.0637
282 6.5471  -340.8255 -894837.4125 145.0762
283 6.5671  -340.8255 -894837.4001 145.0885
284 6.5871  -340.8255 -894837.3879 145.1008
285 6.6071  -340.8255 -894837.3758 145.1128
286 6.6272  -340.8255 -894837.3640 145.1247
287 6.6472  -340.8255 -894837.3522 145.1365
288 6.6672  -340.8255 -894837.3406 145.1481
289 6.6872  -340.8255 -894837.3291 145.1596
290 6.7073  -340.8255 -894837.3178 145.1709
291 6.7273  -340.8255 -894837.3066 145.1821
292 6.7473  -340.8255 -894837.2955 145.1932
293 6.7673  -340.8255 -894837.2846 145.2041
294 6.7874  -340.8255 -894837.2737 145.2149
295 6.8074  -340.8255 -894837.2631 145.2256
296 6.8274  -340.8255 -894837.2525 145.2362
297 6.8474  -340.8255 -894837.2420 145.2466
298 6.8675  -340.8255 -894837.2317 145.2570
299 6.8875  -340.8255 -894837.2215 145.2672
300 6.9075  -340.8254 -894837.2114 145.2773
301 6.9275  -340.8254 -894837.2014 145.2872
302 6.9476  -340.8254 -894837.1915 145.2971
303 6.9676  -340.8254 -894837.1818 145.3069
304 6.9876  -340.8254 -894837.1721 145.3166
305 7.0076  -340.8254 -894837.1626 145.3261
306 7.0277  -340.8254 -894837.1531 145.3356
307 7.0477  -340.8254 -894837.1438 145.3449
308 7.0677  -340.8254 -894837.1345 145.3541
309 7.0877  -340.8254 -894837.1254 145.3632
310 7.1078  -340.8254 -894837.1164 145.3723
311 7.1278  -340.8254 -894837.1074 145.3812
312 7.1478  -340.8254 -894837.0986 145.3901
313 7.1678  -340.8254 -894837.0898 145.3988
314 7.1879  -340.8254 -894837.0812 145.4075
315 7.2079  -340.8254 -894837.0726 145.4160
316 7.2279  -340.8254 -894837.0641 145.4245
317 7.2479  -340.8254 -894837.0558 145.4329
318 7.2680  -340.8254 -894837.0475 145.4411
319 7.2880  -340.8254 -894837.0393 145.4493
320 7.3080  -340.8254 -894837.0312 145.4575
321 7.3280  -340.8254 -894837.0232 145.4655
322 7.3481  -340.8254 -894837.0153 145.4734
323 7.3681  -340.8254 -894837.0074 145.4812
324 7.3881  -340.8254 -894836.9996 145.4890
325 7.4081  -340.8254 -894836.9920 145.4967
326 7.4282  -340.8254 -894836.9844 145.5043
327 7.4482  -340.8254 -894836.9769 145.5118
328 7.4682  -340.8254 -894836.9694 145.5192
329 7.4882  -340.8254 -894836.9621 145.5266
330 7.5083  -340.8253 -894836.9548 145.5339
331 7.5283  -340.8253 -894836.9476 145.5410
332 7.5483  -340.8253 -894836.9405 145.5482
333 7.5683  -340.8253 -894836.9335 145.5552
334 7.5884  -340.8253 -894836.9265 145.5622
335 7.6084  -340.8253 -894836.9196 145.5691
336 7.6284  -340.8253 -894836.9128 145.5759
337 7.6484  -340.8253 -894836.9060 145.5826
338 7.6685  -340.8253 -894836.8993 145.5893
339 7.6885  -340.8253 -894836.8928 145.5959
340 7.7085  -340.8253 -894836.8862 145.6024
341 7.7285  -340.8253 -894836.8797 145.6089
342 7.7486  -340.8253 -894836.8734 145.6153
343 7.7686  -340.8253 -894836.8670 145.6217
344 7.7886  -340.8253 -894836.8608 145.6279
345 7.8086  -340.8253 -894836.8545 145.6341
346 7.8287  -340.8253 -894836.8484 145.6402
347 7.8487  -340.8253 -894836.8423 145.6463
348 7.8687  -340.8253 -894836.8363 145.6523
349 7.8887  -340.8253 -894836.8303 145.6583
350 7.9088  -340.8253 -894836.8245 145.6642
351 7.9288  -340.8253 -894836.8186 145.6700
352 7.9488  -340.8253 -894836.8128 145.6758
353 7.9688  -340.8253 -894836.8071 145.6815
354 7.9889  -340.8253 -894836.8015 145.6872
355 8.0089  -340.8253 -894836.7958 145.6928
356 8.0289  -340.8253 -894836.7903 145.6983
357 8.0489  -340.8253 -894836.7848 145.7039
358 8.0690  -340.8253 -894836.7794 145.7093
359 8.0890  -340.8253 -894836.7740 145.7147
360 8.1090  -340.8253 -894836.7686 145.7200
361 8.1290  -340.8253 -894836.7633 145.7253
362 8.1491  -340.8253 -894836.7581 145.7305
363 8.1691  -340.8253 -894836.7529 145.7357
364 8.1891  -340.8253 -894836.7478 145.7408
365 8.2091  -340.8253 -894836.7427 145.7459
366 8.2292  -340.8253 -894836.7377 145.7510
367 8.2492  -340.8253 -894836.7327 145.7559
368 8.2692  -340.8253 -894836.7278 145.7609
369 8.2892  -340.8253 -894836.7229 145.7658
370 8.3093  -340.8253 -894836.7180 145.7706
371 8.3293  -340.8253 -894836.7132 145.7754
372 8.3493  -340.8253 -894836.7085 145.7802
373 8.3693  -340.8253 -894836.7038 145.7849
374 8.3894  -340.8253 -894836.6991 145.7895
375 8.4094  -340.8253 -894836.6945 145.7941
376 8.4294  -340.8252 -894836.6899 145.7987
377 8.4494  -340.8252 -894836.6854 145.8033
378 8.4695  -340.8252 -894836.6809 145.8077
379 8.4895  -340.8252 -894836.6765 145.8122
380 8.5095  -340.8252 -894836.6721 145.8166
381 8.5295  -340.8252 -894836.6677 145.8209
382 8.5496  -340.8252 -894836.6634 145.8253
383 8.5696  -340.8252 -894836.6591 145.8295
384 8.5896  -340.8252 -894836.6549 145.8338
385 8.6096  -340.8252 -894836.6507 145.8380
386 8.6297  -340.8252 -894836.6465 145.8421
387 8.6497  -340.8252 -894836.6424 145.8463
388 8.6697  -340.8252 -894836.6383 145.8503
389 8.6897  -340.8252 -894836.6343 145.8544
390 8.7098  -340.8252 -894836.6303 145.8584
391 8.7298  -340.8252 -894836.6263 145.8624
392 8.7498  -340.8252 -894836.6224 145.8663
393 8.7698  -340.8252 -894836.6185 145.8702
394 8.7899  -340.8252 -894836.6146 145.8740
395 8.8099  -340.8252 -894836.6108 145.8779
396 8.8299  -340.8252 -894836.6070 145.8817
397 8.8499  -340.8252 -894836.6032 145.8854
398 8.8700  -340.8252 -894836.5995 145.8891
399 8.8900  -340.8252 -894836.5958 145.8928
400 8.9100  -340.8252 -894836.5922 145.8965
401 8.9300  -340.8252 -894836.5886 145.9001
402 8.9501  -340.8252 -894836.5850 145.9037
403 8.9701  -340.8252 -894836.5814 145.9072
404 8.9901  -340.8252 -894836.5779 145.9107
405 9.0101  -340.8252 -894836.5744 145.9142
406 9.0302  -340.8252 -894836.5709 145.9177
407 9.0502  -340.8252 -894836.5675 145.9211
408 9.0702  -340.8252 -894836.5641 145.9245
409 9.0902  -340.8252 -894836.5608 145.9279
410 9.1103  -340.8252 -894836.5574 145.9312
411 9.1303  -340.8252 -894836.5541 145.9345
412 9.1503  -340.8252 -894836.5508 145.9378
413 9.1703  -340.8252 -894836.5476 145.9411
414 9.1904  -340.8252 -894836.5444 145.9443
415 9.2104  -340.8252 -894836.5412 145.9475
416 9.2304  -340.8252 -894836.5380 145.9506
417 9.2504  -340.8252 -894836.5349 145.9538
418 9.2705  -340.8252 -894836.5318 145.9569
419 9.2905  -340.8252 -894836.5287 145.9600
420 9.3105  -340.8252 -894836.5256 145.9630
421 9.3305  -340.8252 -894836.5226 145.9661
422 9.3506  -340.8252 -894836.5196 145.9691
423 9.3706  -340.8252 -894836.5166 145.9721
424 9.3906  -340.8252 -894836.5137 145.9750
425 9.4106  -340.8252 -894836.5107 145.9779
426 9.4307  -340.8252 -894836.5078 145.9808
427 9.4507  -340.8252 -894836.5049 145.9837
428 9.4707  -340.8252 -894836.5021 145.9866
429 9.4907  -340.8252 -894836.4992 145.9894
430 9.5108  -340.8252 -894836.4965 145.9922
431 9.5308  -340.8252 -894836.4937 145.9950
432 9.5508  -340.8252 -894836.4909 145.9978
433 9.5708  -340.8252 -894836.4882 146.0005
434 9.5909  -340.8252 -894836.4855 146.0032
435 9.6109  -340.8252 -894836.4828 146.0059
436 9.6309  -340.8252 -894836.4801 146.0085
437 9.6509  -340.8252 -894836.4775 146.0112
438 9.6710  -340.8252 -894836.4748 146.0138
439 9.6910  -340.8252 -894836.4722 146.0164
440 9.7110  -340.8252 -894836.4696 146.0190
441 9.7310  -340.8252 -894836.4671 146.0216
442 9.7511  -340.8252 -894836.4645 146.0241
443 9.7711  -340.8252 -894836.4620 146.0266
444 9.7911  -340.8252 -894836.4595 146.0291
445 9.8111  -340.8252 -894836.4571 146.0316
446 9.8312  -340.8252 -894836.4546 146.0341
447 9.8512  -340.8252 -894836.4521 146.0365
448 9.8712  -340.8252 -894836.4497 146.0389
449 9.8912  -340.8252 -894836.4473 146.0413
450 9.9113  -340.8252 -894836.4450 146.0437
451 9.9313  -340.8252 -894836.4426 146.0460
452 9.9513  -340.8252 -894836.4403 146.0484
453 9.9713  -340.8252 -894836.4379 146.0507
454 9.9914  -340.8252 -894836.4357 146.0530
455 -340.8252  0.0000 0.0000 894982.4887
456 -340.8251  0.0000 0.0000 894982.4887
457 -340.8251  0.0000 0.0000 894982.4887
458 -340.8251  0.0000 0.0000 894982.4887
459 -340.8251  0.0000 0.0000 894982.4887
460 -340.8251  0.0000 0.0000 894982.4887
461 -340.8251  0.0000 0.0000 894982.4887
462 -340.8251  0.0000 0.0000 894982.4887
463 -340.8251  0.0000 0.0000 894982.4887
464 -340.8251  0.0000 0.0000 894982.4887
465 -340.8251  0.0000 0.0000 894982.4887
466 -340.8251  0.0000 0.0000 894982.4887
467 -340.8251  0.0000 0.0000 894982.4887
468 -340.8251  0.0000 0.0000 894982.4887
469 -340.8251  0.0000 0.0000 894982.4887
470 -340.8251  0.0000 0.0000 894982.4887
471 -340.8251  0.0000 0.0000 894982.4887
472 -340.8251  0.0000 0.0000 894982.4887
473 -340.8251  0.0000 0.0000 894982.4887
474 -340.8251  0.0000 0.0000 894982.4887
475 -340.8251  0.0000 0.0000 894982.4887
476 -340.8251  0.0000 0.0000 894982.4887
477 -340.8251  0.0000 0.0000 894982.4887
478 -340.8251  0.0000 0.0000 894982.4887
479 -340.8251  0.0000 0.0000 894982.4887
480 -340.8251  0.0000 0.0000 894982.4887
481 -340.8251  0.0000 0.0000 894982.4887
482 -340.8251  0.0000 0.0000 894982.4887
483 -340.8251  0.0000 0.0000 894982.4887
484 -340.8251  0.0000 0.0000 894982.4887
485 -340.8251  0.0000 0.0000 894982.4887
486 -340.8251  0.0000 0.0000 894982.4887
487 -340.8251  0.0000 0.0000 894982.4887
488 -340.8251  0.0000 0.0000 894982.4887
489 -340.8251  0.0000 0.0000 894982.4887
490 -340.8251  0.0000 0.0000 894982.4887
491 -340.8251  0.0000 0.0000 894982.4887
492 -340.8251  0.0000 0.0000 894982.4887
493 -340.8251  0.0000 0.0000 894982.4887
494 -340.8251  0.0000 0.0000 894982.4887
495 -340.8251  0.0000 0.0000 894982.4887
496 -340.8251  0.0000 0.0000 894982.4887
497 -340.8251  0.0000 0.0000 894982.4887
498 -340.8251  0.0000 0.0000 894982.4887
499 -340.8251  0.0000 0.0000 894982.4887
500 -340.8251  0.0000 0.0000 894982.4887
501 -340.8251  0.0000 0.0000 894982.4887
502 -340.8251  0.0000 0.0000 894982.4887
503 -340.8251  0.0000 0.0000 894982.4887
504 -340.8251  0.0000 0.0000 894982.4887
505 -340.8251  0.0000 0.0000 894982.4887
506 -340.8251  0.0000 0.0000 894982.4887
507 -340.8251  0.0000 0.0000 894982.4887
508 -340.8251  0.0000 0.0000 894982.4887
509 -340.8251  0.0000 0.0000 894982.4887
510 -340.8251  0.0000 0.0000 894982.4887
511 -340.8251  0.0000 0.0000 894982.4887
512 -340.8251  0.0000 0.0000 894982.4887
513 -340.8251  0.0000 0.0000 894982.4887
514 -340.8251  0.0000 0.0000 894982.4887
515 -340.8251  0.0000 0.0000 894982.4887
516 -340.8251  0.0000 0.0000 894982.4887
517 -340.8251  0.0000 0.0000 894982.4887
518 -340.8251  0.0000 0.0000 894982.4887
519 -340.8251  0.0000 0.0000 894982.4887
520 -340.8251  0.0000 0.0000 894982.4887
521 -340.8251  0.0000 0.0000 894982.4887
522 -340.8251  0.0000 0.0000 894982.4887
523 -340.8251  0.0000 0.0000 894982.4887
524 -340.8251  0.0000 0.0000 894982.4887
525 -340.8251  0.0000 0.0000 894982.4887
526 -340.8251  0.0000 0.0000 894982.4887
527 -340.8251  0.0000 0.0000 894982.4887
528 -340.8251  0.0000 0.0000 894982.4887
529 -340.8251  0.0000 0.0000 894982.4887
530 -340.8251  0.0000 0.0000 894982.4887
531 -340.8251  0.0000 0.0000 894982.4887
532 -340.8251  0.0000 0.0000 894982.4887
533 -340.8251  0.0000 0.0000 894982.4887
534 -340.8251  0.0000 0.0000 894982.4887
535 -340.8251  0.0000 0.0000 894982.4887
536 -340.8251  0.0000 0.0000 894982.4887
537 -340.8251  0.0000 0.0000 894982.4887
538 -340.8251  0.0000 0.0000 894982.4887
539 -340.8251  0.0000 0.0000 894982.4887
540 -340.8251  0.0000 0.0000 894982.4887
541 -340.8251  0.0000 0.0000 894982.4887
542 -340.8251  0.0000 0.0000 894982.4887
543 -340.8251  0.0000 0.0000 894982.4887
544 -340.8251  0.0000 0.0000 894982.4887
545 -340.8251  0.0000 0.0000 894982.4887
546 -340.8251  0.0000 0.0000 894982.4887
547 -340.8251  0.0000 0.0000 894982.4887
548 -340.8251  0.0000 0.0000 894982.4887
549 -340.8251  0.0000 0.0000 894982.4887
550 -340.8251  0.0000 0.0000 894982.4887
551 -340.8251  0.0000 0.0000 894982.4887
552 -340.8251  0.0000 0.0000 894982.4887
553 -340.8251  0.0000 0.0000 894982.4887
554 -340.8251  0.0000 0.0000 894982.4887
555 -340.8251  0.0000 0.0000 894982.4887
556 -340.8251  0.0000 0.0000 894982.4887
557 -340.8251  0.0000 0.0000 894982.4887
558 -340.8251  0.0000 0.0000 894982.4887
559 -340.8251  0.0000 0.0000 894982.4887
560 -340.8251  0.0000 0.0000 894982.4887
561 -340.8251  0.0000 0.0000 894982.4887
562 -340.8251  0.0000 0.0000 894982.4887
