 0.9000; -340.398846; -1.067643;  11;
 0.9100; -340.432213; -1.067293;  11;
 0.9201; -340.463584; -1.066799;  11;
 0.9301; -340.493077; -1.066328;  11;
 0.9401; -340.520810; -1.065769;  11;
 0.9501; -340.546853; -1.065242;  11;
 0.9602; -340.571317; -1.064698;  11;
 0.9702; -340.594278; -1.064134;  11;
 0.9802; -340.615820; -1.063553;  11;
 0.9902; -340.636025; -1.062979;  11;
 1.0003; -340.654960; -1.062362;  11;
 1.0103; -340.672697; -1.061749;  11;
 1.0203; -340.689301; -1.061109;  11;
 1.0303; -340.704840; -1.060476;  11;
 1.0404; -340.719361; -1.059823;  11;
 1.0504; -340.732927; -1.059171;  11;
 1.0604; -340.745589; -1.058504;  11;
 1.0704; -340.757405; -1.057777;  11;
 1.0805; -340.768407; -1.057084;  11;
 1.0905; -340.778647; -1.056388;  11;
 1.1005; -340.788168; -1.055675;  11;
 1.1105; -340.797016; -1.054895;  11;
 1.1206; -340.805216; -1.054159;  11;
 1.1306; -340.812810; -1.053415;  11;
 1.1406; -340.819832; -1.052653;  11;
 1.1506; -340.826316; -1.051868;  11;
 1.1607; -340.832297; -1.051014;  11;
 1.1707; -340.837791; -1.050216;  11;
 1.1807; -340.842833; -1.049402;  11;
 1.1907; -340.847450; -1.048561;  11;
 1.2008; -340.851665; -1.047700;  11;
 1.2108; -340.855503; -1.046819;  11;
 1.2208; -340.858986; -1.045913;  11;
 1.2308; -340.862135; -1.044991;  11;
 1.2409; -340.864969; -1.044046;  11;
 1.2509; -340.867508; -1.043097;  11;
 1.2609; -340.869771; -1.042086;  11;
 1.2709; -340.871774; -1.041067;  11;
 1.2810; -340.873534; -1.040023;  11;
 1.2910; -340.875066; -1.038950;  11;
 1.3010; -340.876385; -1.037849;  11;
 1.3110; -340.877506; -1.036716;  11;
 1.3211; -340.878441; -1.035551;  11;
 1.3311; -340.879204; -1.034354;  11;
 1.3411; -340.879807; -1.033121;  11;
 1.3511; -340.880261; -1.031856;  11;
 1.3612; -340.880576; -1.030551;  11;
 1.3712; -340.880765; -1.029213;  11;
 1.3812; -340.880835; -1.027839;  11;
 1.3912; -340.880797; -1.026426;  11;
 1.4013; -340.880660; -1.024978;  11;
 1.4113; -340.880431; -1.023494;  11;
 1.4213; -340.880119; -1.021976;  11;
